# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;5
6;1
7;2
8;3
9;4
10;5
11;5
12;1
13;1
14;2
15;2
16;3
17;3
18;4
19;4
20;5
21;3
22;4
23;5
24;1
25;1
26;2
27;3
28;4
29;2
30;3
31;5
32;1
33;4
34;5
35;1
36;2
37;1
38;2
39;2
40;3
41;4
42;5
43;3
44;1
45;2
46;3
47;4
48;5
49;1
50;2
51;4
52;3
53;4
54;5
55;4
56;5
57;1
58;2
59;5
60;1
61;3
62;2
63;3
64;4
65;5
66;4
67;1
68;2
69;3
70;5
71;1
72;2
73;3
74;4
75;5
76;2
77;1
78;2
79;3
80;4
81;3
82;4
83;5
84;1
85;2
86;3
87;5
88;4
89;5
90;1
