# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;1
5;2
6;4
7;1
8;3
9;2
10;4
11;1
12;2
13;3
14;3
15;4
16;1
17;4
18;2
19;1
20;2
21;3
22;4
23;3
24;4
25;1
26;1
27;2
28;3
29;4
30;2
31;1
32;3
33;2
34;4
35;3
36;1
37;4
38;2
39;3
40;4
41;1
42;1
43;2
44;2
45;3
46;4
47;3
48;1
49;2
50;3
51;4
52;4
53;1
54;2
55;3
56;1
57;4
58;1
59;2
60;2
61;3
62;3
63;4
64;1
65;4
66;1
67;2
68;2
69;3
70;4
71;3
72;4
73;1
74;1
75;2
76;2
77;3
78;4
79;3
80;1
81;4
82;2
83;3
84;1
85;4
86;2
87;1
88;3
89;4
90;1
91;2
92;3
93;4
94;1
95;2
96;2
97;3
98;3
99;4
100;1
101;4
102;2
103;1
104;2
105;3
106;3
107;4
108;4
109;1
110;2
111;1
112;2
113;3
114;4
115;1
116;2
117;3
118;4
119;3
120;1
121;4
122;1
123;2
124;2
125;3
126;3
127;4
128;1
129;2
130;4
131;3
132;4
133;1
134;2
135;3
136;4
137;1
138;1
139;2
140;3
141;2
142;3
143;4
144;4
145;1
146;2
147;1
148;2
149;3
150;3
151;4
152;4
153;1
154;2
155;1
156;2
157;3
158;4
159;1
160;3
161;4
162;1
163;2
164;3
165;2
166;3
167;4
168;1
169;4
170;1
171;2
172;2
173;3
174;3
175;4
176;1
177;2
178;4
179;1
180;2
181;3
182;3
183;4
184;1
185;4
186;2
187;1
188;2
189;3
190;4
191;3
192;1
193;4
194;1
195;2
196;3
197;2
198;4
199;1
200;3
201;2
202;3
203;4
204;4
205;1
206;1
207;2
208;2
209;3
210;3
211;4
212;1
213;4
214;2
215;3
216;4
217;1
218;2
219;1
220;2
221;3
222;3
223;4
224;1
225;2
226;4
227;3
228;4
229;1
230;1
231;2
232;2
233;3
234;4
235;1
236;3
237;2
238;4
239;1
240;2
241;3
242;4
243;3
244;1
245;2
246;4
247;3
248;4
249;1
250;2
251;1
252;2
253;3
254;3
255;4
256;1
257;4
258;1
259;2
260;3
261;2
262;4
263;1
264;2
265;3
266;3
267;4
268;4
269;1
270;1
271;2
272;2
273;3
274;3
275;4
276;4
277;1
278;2
279;3
280;1
281;4
282;1
283;2
284;3
285;2
286;3
287;4
288;4
