# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;1
3;1
4;2
5;4
6;5
7;4
8;3
9;6
10;1
11;5
12;2
13;3
14;3
15;1
16;2
17;3
18;4
19;4
20;1
21;5
22;6
23;6
24;1
25;1
26;5
27;3
28;4
29;5
30;5
31;1
32;4
33;1
34;1
35;2
36;2
37;3
38;3
39;5
40;6
41;5
42;5
43;4
44;1
45;2
46;3
47;6
48;6
49;6
50;3
51;4
52;6
53;5
54;6
55;1
56;2
57;3
58;4
59;2
60;6
61;5
62;4
63;5
64;6
65;5
66;1
67;2
68;3
69;4
70;5
71;6
72;1
73;5
74;1
75;4
76;5
77;2
78;6
79;6
80;2
81;3
82;4
83;6
84;5
85;5
86;6
87;1
88;3
89;2
90;2
91;3
92;2
93;5
94;4
95;1
96;3
97;3
98;2
99;6
100;2
101;3
102;3
103;1
104;5
105;2
106;3
107;4
108;4
109;1
110;3
111;3
112;5
113;4
114;4
115;5
116;4
117;6
118;3
119;1
120;2
121;6
122;6
123;2
124;3
125;4
126;3
127;4
128;2
129;1
130;5
131;1
132;2
133;5
134;4
135;1
136;5
137;6
138;4
139;4
140;6
141;5
142;1
143;2
144;4
145;2
146;3
147;4
148;2
149;6
150;6
151;6
152;4
153;6
154;2
155;1
156;2
157;3
158;3
159;5
160;1
161;1
162;6
