# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;4
3;5
4;2
5;3
6;4
7;1
8;5
9;2
10;3
11;4
12;5
13;1
14;1
15;2
16;2
17;3
18;3
19;4
20;5
21;4
22;5
23;1
24;1
25;2
26;2
27;3
28;3
29;4
30;1
31;2
32;3
33;4
34;5
35;1
36;5
37;2
38;1
39;2
40;3
41;3
42;4
43;5
44;4
45;5
46;1
47;2
48;1
49;2
50;3
51;3
52;4
53;4
54;5
55;5
56;3
57;1
58;4
59;2
60;5
61;1
62;2
63;3
64;3
65;4
66;4
67;5
68;1
69;5
70;1
71;2
72;3
73;4
74;2
75;5
76;3
77;4
78;5
79;1
80;2
81;1
82;5
83;2
84;1
85;2
86;3
87;3
88;4
89;5
90;4
91;5
92;1
93;2
94;1
95;3
96;2
97;4
98;3
99;4
100;5
101;5
102;1
103;1
104;2
105;3
106;2
107;4
108;3
109;2
110;3
111;4
112;5
113;4
114;1
115;5
116;2
117;1
118;3
119;2
120;4
121;3
122;5
123;1
124;2
125;4
126;3
127;5
128;4
129;1
130;2
131;5
132;1
133;3
134;4
135;5
