# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;3
3;4
4;2
5;5
6;6
7;3
8;7
9;1
10;4
11;2
12;5
13;3
14;6
15;7
16;1
17;2
18;4
19;5
20;6
21;7
22;1
23;7
24;2
25;1
26;2
27;3
28;3
29;4
30;5
31;4
32;5
33;6
34;7
35;1
36;6
37;2
38;3
39;4
40;5
41;4
42;5
43;6
44;7
45;1
46;6
47;7
48;1
49;2
50;2
51;3
52;3
53;4
54;5
55;1
56;2
57;3
58;6
59;4
60;7
61;5
62;6
63;1
64;7
65;1
66;2
67;3
68;4
69;5
70;6
71;7
72;2
73;5
74;3
75;6
76;7
77;1
78;4
79;5
80;6
81;2
82;7
83;3
84;4
85;5
86;1
87;2
88;3
89;6
90;4
91;7
92;2
93;3
94;4
95;1
96;2
97;3
98;4
99;5
100;5
101;6
102;7
103;1
104;2
105;3
106;6
107;7
108;1
109;6
110;4
111;5
112;7
113;6
114;1
115;7
116;2
117;1
118;2
119;3
120;3
121;4
122;5
123;6
124;4
125;7
126;5
