# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;1
3;2
4;3
5;4
6;4
7;5
8;6
9;7
10;5
11;1
12;6
13;2
14;7
15;1
16;2
17;3
18;4
19;7
20;5
21;6
22;1
23;7
24;2
25;1
26;2
27;3
28;3
29;4
30;4
31;5
32;5
33;6
34;7
35;6
36;1
37;2
38;4
39;5
40;6
41;3
42;4
43;7
44;1
45;5
46;6
47;7
48;1
49;2
50;3
51;2
52;3
53;4
54;5
55;1
56;2
57;6
58;3
59;7
60;1
61;4
62;2
63;3
64;5
65;6
66;7
67;1
68;4
69;5
70;6
71;2
72;7
73;5
74;6
75;3
76;4
77;5
78;6
79;7
80;1
81;7
82;2
83;3
84;4
85;5
86;1
87;2
88;3
89;4
90;6
91;2
92;3
93;7
94;4
95;1
96;5
97;2
98;3
99;4
100;6
101;5
102;6
103;7
104;7
105;1
106;2
107;1
108;3
109;6
110;7
111;4
112;1
113;5
114;6
115;7
116;2
117;1
118;3
119;4
120;2
121;3
122;5
123;4
124;6
125;7
126;5
