# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;5
3;6
4;2
5;3
6;4
7;5
8;6
9;7
10;7
11;1
12;2
13;1
14;2
15;3
16;3
17;4
18;5
19;4
20;5
21;6
22;7
23;1
24;6
25;2
26;7
27;1
28;2
29;3
30;3
31;4
32;4
33;5
34;6
35;7
36;1
37;6
38;2
39;3
40;4
41;5
42;7
43;6
44;7
45;1
46;2
47;1
48;2
49;3
50;4
51;3
52;4
53;5
54;6
55;5
56;6
57;7
58;1
59;2
60;3
61;4
62;5
63;7
64;1
65;6
66;7
67;1
68;2
69;3
70;2
71;4
72;5
73;7
74;1
75;2
76;3
77;4
78;3
79;4
80;5
81;5
82;6
83;7
84;1
85;2
86;3
87;6
88;4
89;7
90;1
91;2
92;5
93;3
94;4
95;5
96;6
97;6
98;7
99;1
100;2
101;7
102;3
103;4
104;1
105;5
106;2
107;6
108;3
109;1
110;2
111;4
112;5
113;6
114;7
115;3
116;4
117;1
118;5
119;6
120;7
121;2
122;3
123;4
124;5
125;6
126;1
127;2
128;3
129;7
130;4
131;1
132;2
133;5
134;6
135;7
136;3
137;1
138;2
139;3
140;4
141;4
142;5
143;6
144;7
145;5
146;2
147;3
148;6
149;4
150;7
151;1
152;5
153;2
154;6
155;7
156;1
157;3
158;2
159;4
160;5
161;6
162;7
163;1
164;2
165;3
166;3
167;4
168;4
169;5
170;5
171;6
172;6
173;7
174;7
175;1
176;2
177;1
178;3
179;4
180;5
181;6
182;7
183;3
184;1
185;2
186;3
187;4
188;4
189;5
190;6
191;5
192;7
193;1
194;2
195;6
196;3
197;4
198;7
199;5
200;1
201;2
202;3
203;4
204;6
205;7
206;1
207;5
208;2
209;3
210;4
211;6
212;7
213;1
214;5
215;6
216;2
217;7
218;4
219;5
220;1
221;2
222;6
223;3
224;4
225;5
226;7
227;6
228;1
229;2
230;7
231;3
232;1
233;4
234;5
235;6
236;2
237;3
238;7
239;4
240;1
241;5
242;6
243;2
244;3
245;7
246;4
247;5
248;1
249;6
250;2
251;7
252;3
