# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;2
5;3
6;4
7;1
8;3
9;2
10;3
11;4
12;4
13;1
14;2
15;1
16;3
17;4
18;1
19;2
20;3
21;4
22;2
23;3
24;4
25;1
26;1
27;2
28;2
29;3
30;3
31;4
32;4
33;1
34;1
35;2
36;2
37;3
38;3
39;4
40;1
41;4
42;1
43;2
44;3
45;4
46;1
47;2
48;2
49;3
50;3
51;4
52;1
53;2
54;4
55;1
56;2
57;3
58;4
59;3
60;1
61;2
62;4
63;1
64;3
65;4
66;1
67;2
68;3
69;2
70;3
71;4
72;4
73;1
74;2
75;3
76;1
77;2
78;3
79;4
80;1
81;4
82;1
83;2
84;2
85;3
86;4
87;1
88;3
89;2
90;3
91;4
92;1
93;2
94;3
95;4
96;1
97;2
98;4
99;1
100;2
101;3
102;4
103;3
104;1
105;2
106;4
107;1
108;2
109;3
110;4
111;3
112;1
113;2
114;3
115;4
116;1
117;4
118;1
119;2
120;3
121;4
122;1
123;2
124;3
125;2
126;3
127;4
128;4
129;1
130;2
131;1
132;3
133;4
134;1
135;2
136;2
137;3
138;4
139;1
140;2
141;3
142;3
143;4
144;4
145;1
146;2
147;3
148;1
149;2
150;4
151;3
152;1
153;4
154;1
155;2
156;2
157;3
158;3
159;4
160;4
161;1
162;1
163;2
164;3
165;2
166;4
167;3
168;4
169;1
170;2
171;3
172;1
173;2
174;4
175;3
176;4
177;1
178;1
179;2
180;3
181;2
182;3
183;4
184;1
185;2
186;3
187;4
188;1
189;2
190;3
191;4
192;1
193;2
194;4
195;1
196;2
197;3
198;4
199;1
200;2
201;3
202;3
203;4
204;4
205;1
206;1
207;2
208;2
209;3
210;4
211;1
212;3
213;4
214;2
215;3
216;4
217;1
218;1
219;2
220;2
221;3
222;3
223;4
224;1
225;2
226;3
227;4
228;4
229;1
230;1
231;2
232;3
233;4
234;1
235;2
236;3
237;2
238;4
239;3
240;1
241;4
242;2
243;1
244;2
245;3
246;4
247;3
248;1
249;2
250;4
251;1
252;2
253;3
254;4
255;1
256;3
257;4
258;1
259;2
260;2
261;3
262;3
263;4
264;1
265;2
266;3
267;4
268;1
269;4
270;1
271;2
272;3
273;2
274;4
275;1
276;3
277;4
278;2
279;1
280;2
281;3
282;3
283;4
284;4
285;1
286;2
287;3
288;4
