# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;3
5;4
6;5
7;6
8;2
9;1
10;3
11;4
12;5
13;2
14;3
15;4
16;6
17;1
18;5
19;2
20;3
21;4
22;6
23;5
24;1
25;2
26;3
27;4
28;5
29;6
30;6
31;1
32;1
33;2
34;2
35;3
36;4
37;5
38;3
39;6
40;1
41;4
42;2
43;5
44;3
45;6
46;1
47;4
48;5
49;2
50;6
51;3
52;4
53;5
54;6
55;1
56;2
57;3
58;4
59;1
60;5
61;6
62;2
63;3
64;4
65;1
66;2
67;3
68;4
69;5
70;6
71;5
72;6
73;1
74;1
75;2
76;3
77;4
78;2
79;3
80;5
81;4
82;5
83;6
84;1
85;2
86;6
87;3
88;4
89;1
90;2
91;5
92;6
93;3
94;4
95;5
96;6
97;1
98;1
99;2
100;2
101;3
102;3
103;4
104;5
105;4
106;6
107;1
108;5
109;2
110;6
111;1
112;3
113;4
114;2
115;5
116;6
117;1
118;3
119;4
120;5
121;6
122;2
123;1
124;2
125;3
126;4
127;5
128;6
129;3
130;1
131;4
132;5
133;2
134;3
135;6
136;1
137;4
138;5
139;6
140;2
141;3
142;4
143;5
144;6
145;1
146;2
147;1
148;2
149;3
150;4
151;5
152;3
153;6
154;1
155;2
156;3
157;4
158;4
159;5
160;5
161;6
162;6
163;1
164;2
165;3
166;4
167;5
168;6
169;1
170;2
171;1
172;3
173;4
174;2
175;5
176;3
177;6
178;1
179;2
180;4
181;5
182;3
183;6
184;1
185;2
186;4
187;5
188;3
189;4
190;6
191;5
192;1
193;2
194;3
195;6
196;4
197;5
198;1
199;2
200;3
201;4
202;6
203;5
204;1
205;2
206;6
207;1
208;2
209;3
210;4
211;5
212;3
213;4
214;5
215;6
216;6
217;1
218;2
219;1
220;3
221;2
222;3
223;4
224;5
225;4
226;5
227;6
228;6
229;1
230;1
231;2
232;3
233;4
234;2
235;5
236;3
237;4
238;5
239;6
240;6
241;1
242;1
243;2
244;2
245;3
246;4
247;5
248;6
249;1
250;3
251;2
252;3
253;4
254;5
255;4
256;5
257;6
258;1
259;2
260;3
261;4
262;5
263;6
264;6
265;1
266;1
267;2
268;2
269;3
270;4
271;5
272;3
273;4
274;5
275;6
276;1
277;6
278;2
279;3
280;4
281;5
282;1
283;2
284;6
285;3
286;4
287;5
288;6
289;1
290;2
291;1
292;3
293;2
294;4
295;3
296;4
297;5
298;5
299;6
300;6
301;1
302;1
303;2
304;2
305;3
306;4
307;3
308;4
309;5
310;6
311;5
312;6
313;1
314;1
315;2
316;2
317;3
318;3
319;4
320;5
321;4
322;6
323;5
324;6
325;1
326;1
327;2
328;3
329;2
330;4
331;3
332;5
333;4
334;6
335;1
336;2
337;5
338;6
339;1
340;3
341;2
342;3
343;4
344;5
345;4
346;5
347;6
348;6
349;1
350;2
351;3
352;1
353;2
354;3
355;4
356;4
357;5
358;5
359;6
360;6
361;1
362;2
363;1
364;3
365;2
366;3
367;4
368;5
369;4
370;5
371;6
372;6
373;1
374;1
375;2
376;2
377;3
378;4
379;3
380;4
381;5
382;5
383;6
384;1
385;6
386;2
387;1
388;3
389;2
390;4
391;3
392;5
393;4
394;6
395;1
396;5
397;6
398;1
399;2
400;3
401;4
402;5
403;6
404;1
405;2
406;2
407;3
408;3
409;4
410;5
411;6
412;4
413;1
414;5
415;2
416;6
417;3
418;1
419;2
420;3
421;4
422;5
423;6
424;1
425;4
426;2
427;5
428;3
429;4
430;5
431;6
432;6
