# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;1
7;2
8;3
9;1
10;3
11;2
12;3
13;1
14;2
15;1
16;2
17;3
18;1
19;3
20;2
21;1
22;3
23;1
24;2
25;2
26;3
27;3
28;1
29;2
30;1
31;2
32;3
33;3
34;1
35;2
36;3
37;1
38;2
39;3
40;1
41;2
42;3
43;1
44;1
45;2
46;2
47;3
48;1
49;3
50;2
51;1
52;2
53;3
54;3
55;1
56;2
57;1
58;2
59;3
60;1
61;2
62;3
63;1
64;2
65;3
66;1
67;3
68;1
69;2
70;3
71;2
72;3
73;1
74;2
75;3
76;1
77;2
78;1
79;2
80;3
81;1
82;2
83;3
84;1
85;3
86;1
87;2
88;3
89;1
90;2
91;3
92;1
93;2
94;3
95;2
96;1
97;3
98;2
99;3
100;1
101;1
102;2
103;3
104;2
105;1
106;2
107;3
108;3
