# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;5
2;6
3;4
4;2
5;6
6;6
7;2
8;1
9;6
10;3
11;5
12;6
13;2
14;4
15;2
16;1
17;1
18;3
19;3
20;2
21;5
22;2
23;6
24;4
25;2
26;1
27;3
28;5
29;1
30;4
31;3
32;4
33;1
34;1
35;4
36;6
37;2
38;6
39;3
40;6
41;5
42;3
43;5
44;3
45;4
46;2
47;5
48;4
49;2
50;5
51;1
52;1
53;4
54;1
55;5
56;6
57;4
58;3
59;1
60;1
61;6
62;3
63;5
64;2
65;2
66;2
67;4
68;5
69;1
70;6
71;1
72;6
73;2
74;5
75;5
76;3
77;4
78;3
79;2
80;1
81;1
82;3
83;4
84;5
85;6
86;5
87;4
88;5
89;6
90;4
91;3
92;4
93;5
94;6
95;1
96;2
97;4
98;3
99;6
100;3
101;6
102;4
103;2
104;2
105;3
106;3
107;5
108;1
