# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;4
3;5
4;2
5;3
6;4
7;1
8;5
9;1
10;2
11;2
12;3
13;4
14;5
15;3
16;1
17;4
18;5
19;1
20;2
21;3
22;2
23;3
24;4
25;4
26;5
27;5
28;1
29;2
30;1
31;2
32;3
33;4
34;3
35;5
36;1
37;2
38;3
39;4
40;5
41;1
42;2
43;3
44;4
45;5
46;1
47;5
48;1
49;2
50;3
51;2
52;3
53;4
54;5
55;4
56;1
57;2
58;3
59;5
60;4
61;5
62;1
63;2
64;1
65;2
66;3
67;4
68;5
69;1
70;2
71;3
72;4
73;1
74;2
75;3
76;4
77;5
78;1
79;2
80;3
81;3
82;4
83;4
84;5
85;5
86;1
87;1
88;2
89;2
90;3
91;4
92;3
93;5
94;4
95;5
96;1
97;1
98;2
99;2
100;3
101;4
102;5
103;3
104;4
105;1
106;5
107;2
108;3
109;2
110;3
111;4
112;5
113;1
114;2
115;4
116;5
117;1
118;3
119;2
120;3
121;4
122;4
123;5
124;5
125;1
126;2
127;3
128;1
129;2
130;4
131;5
132;3
133;1
134;2
135;3
136;4
137;5
138;1
139;2
140;3
141;4
142;4
143;5
144;1
145;5
146;1
147;2
148;3
149;3
150;4
151;5
152;1
153;4
154;5
155;1
156;2
157;2
158;3
159;4
160;3
161;5
162;4
163;1
164;2
165;5
166;1
167;2
168;3
169;3
170;4
171;4
172;5
173;5
174;1
175;1
176;2
177;3
178;2
179;4
180;5
