# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;2
5;3
6;3
7;4
8;5
9;6
10;1
11;2
12;4
13;5
14;3
15;6
16;4
17;1
18;5
19;6
20;2
21;1
22;3
23;2
24;4
25;5
26;6
27;1
28;3
29;2
30;3
31;4
32;5
33;4
34;6
35;5
36;6
37;1
38;1
39;2
40;2
41;3
42;3
43;4
44;4
45;5
46;6
47;5
48;6
49;1
50;2
51;1
52;3
53;4
54;5
55;2
56;6
57;1
58;3
59;2
60;3
61;4
62;5
63;4
64;5
65;6
66;6
67;1
68;2
69;3
70;4
71;5
72;6
73;1
74;2
75;3
76;4
77;1
78;2
79;3
80;4
81;5
82;5
83;6
84;1
85;6
86;1
87;2
88;3
89;2
90;3
91;4
92;5
93;4
94;5
95;6
96;6
97;1
98;2
99;1
100;3
101;2
102;3
103;4
104;4
105;5
106;5
107;6
108;6
109;1
110;1
111;2
112;3
113;4
114;5
115;2
116;3
117;4
118;6
119;5
120;6
121;1
122;1
123;2
124;3
125;2
126;3
127;4
128;4
129;5
130;5
131;6
132;6
133;1
134;2
135;1
136;3
137;4
138;2
139;3
140;4
141;5
142;5
143;6
144;6
145;1
146;1
147;2
148;3
149;4
150;2
151;3
152;4
153;5
154;5
155;6
156;1
157;2
158;6
159;3
160;1
161;2
162;4
163;5
164;3
165;4
166;5
167;6
168;1
169;6
170;1
171;2
172;3
173;4
174;5
175;2
176;3
177;6
178;4
179;5
180;6
181;1
182;2
183;1
184;3
185;4
186;2
187;3
188;4
189;5
190;5
191;6
192;1
193;6
194;1
195;2
196;2
197;3
198;4
199;5
200;6
201;1
202;2
203;3
204;4
205;3
206;5
207;4
208;5
209;6
210;6
211;1
212;2
213;3
214;4
215;5
216;6
