# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;1
3;2
4;5
5;1
6;3
7;2
8;3
9;4
10;4
11;5
12;5
13;1
14;1
15;2
16;3
17;4
18;5
19;2
20;1
21;3
22;2
23;3
24;4
25;5
26;1
27;2
28;4
29;3
30;4
31;5
32;1
33;5
34;2
35;3
36;1
37;2
38;3
39;5
40;4
41;1
42;5
43;1
44;2
45;2
46;3
47;4
48;5
49;1
50;2
51;3
52;4
53;5
54;3
55;4
56;5
57;1
58;2
59;3
60;1
61;4
62;5
63;2
64;1
65;2
66;3
67;3
68;4
69;5
70;1
71;4
72;2
73;1
74;2
75;3
76;4
77;3
78;4
79;5
80;1
81;5
82;1
83;2
84;3
85;4
86;5
87;1
88;2
89;3
90;2
91;3
92;4
93;5
94;1
95;2
96;3
97;4
98;5
99;4
100;1
101;2
102;3
103;5
104;1
105;4
106;5
107;2
108;3
109;2
110;3
111;4
112;4
113;5
114;1
115;5
116;2
117;3
118;4
119;5
120;1
121;1
122;2
123;2
124;3
125;3
126;4
127;4
128;5
129;5
130;1
131;1
132;2
133;2
134;3
135;3
136;4
137;4
138;5
139;1
140;2
141;5
142;3
143;1
144;4
145;5
146;1
147;2
148;3
149;3
150;4
151;5
152;1
153;2
154;4
155;3
156;4
157;5
158;5
159;1
160;1
161;2
162;3
163;2
164;4
165;5
166;1
167;2
168;3
169;4
170;3
171;4
172;5
173;1
174;5
175;1
176;2
177;2
178;3
179;4
180;5
