# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;4
7;5
8;3
9;6
10;4
11;5
12;1
13;6
14;1
15;2
16;2
17;3
18;4
19;5
20;3
21;6
22;4
23;1
24;2
25;3
26;5
27;6
28;1
29;4
30;5
31;6
32;2
33;3
34;4
35;5
36;1
37;6
38;2
39;3
40;4
41;5
42;6
43;1
44;1
45;2
46;3
47;2
48;4
49;3
50;4
51;5
52;5
53;6
54;1
55;6
56;2
57;1
58;3
59;2
60;4
61;3
62;5
63;4
64;6
65;1
66;2
67;3
68;4
69;5
70;5
71;6
72;6
73;1
74;2
75;1
76;2
77;3
78;4
79;5
80;6
81;1
82;2
83;3
84;3
85;4
86;4
87;5
88;5
89;6
90;1
91;6
92;2
93;3
94;4
95;1
96;2
97;5
98;3
99;4
100;6
101;1
102;5
103;6
104;2
105;1
106;2
107;3
108;3
109;4
110;4
111;5
112;5
113;6
114;1
115;2
116;3
117;4
118;6
119;1
120;2
121;5
122;3
123;4
124;5
125;6
126;1
127;2
128;3
129;6
130;1
131;2
132;3
133;4
134;5
135;4
136;6
137;5
138;1
139;2
140;3
141;4
142;5
143;6
144;6
145;1
146;1
147;2
148;2
149;3
150;3
151;4
152;4
153;5
154;5
155;6
156;6
157;1
158;1
159;2
160;2
161;3
162;3
163;4
164;5
165;6
166;4
167;1
168;5
169;6
170;2
171;3
172;1
173;4
174;5
175;2
176;3
177;6
178;4
179;5
180;6
181;1
182;1
183;2
184;3
185;4
186;2
187;3
188;4
189;5
190;6
191;5
192;1
193;6
194;2
195;1
196;2
197;3
198;4
199;5
200;3
201;4
202;6
203;5
204;1
205;2
206;6
207;3
208;1
209;4
210;2
211;5
212;3
213;6
214;4
215;5
216;6
217;1
218;1
219;2
220;2
221;3
222;4
223;3
224;4
225;5
226;6
227;5
228;6
229;1
230;2
231;3
232;4
233;1
234;2
235;3
236;4
237;5
238;6
239;1
240;5
241;2
242;3
243;6
244;4
245;5
246;6
247;1
248;2
249;1
250;3
251;2
252;3
253;4
254;4
255;5
256;6
257;1
258;2
259;3
260;4
261;5
262;6
263;5
264;1
265;6
266;2
267;3
268;4
269;5
270;1
271;6
272;1
273;2
274;3
275;4
276;5
277;2
278;3
279;4
280;6
281;5
282;6
283;1
284;2
285;3
286;4
287;5
288;6
289;1
290;1
291;2
292;2
293;3
294;3
295;4
296;5
297;4
298;5
299;6
300;6
301;1
302;2
303;3
304;4
305;5
306;6
307;1
308;2
309;1
310;3
311;2
312;3
313;4
314;4
315;5
316;6
317;1
318;2
319;3
320;4
321;5
322;5
323;6
324;1
325;6
326;1
327;2
328;2
329;3
330;3
331;4
332;4
333;5
334;5
335;6
336;1
337;6
338;1
339;2
340;2
341;3
342;4
343;5
344;3
345;6
346;1
347;4
348;5
349;2
350;6
351;1
352;3
353;2
354;3
355;4
356;4
357;5
358;5
359;6
360;6
361;1
362;1
363;2
364;3
365;4
366;5
367;2
368;3
369;6
370;4
371;5
372;6
373;1
374;1
375;2
376;3
377;4
378;5
379;6
380;1
381;2
382;3
383;2
384;3
385;4
386;4
387;5
388;6
389;5
390;6
391;1
392;2
393;3
394;1
395;2
396;4
397;5
398;3
399;6
400;1
401;4
402;5
403;2
404;3
405;4
406;5
407;6
408;6
409;1
410;1
411;2
412;2
413;3
414;3
415;4
416;5
417;4
418;5
419;6
420;6
421;1
422;1
423;2
424;3
425;4
426;2
427;3
428;4
429;5
430;5
431;6
432;6
