# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;3
5;2
6;4
7;5
8;3
9;4
10;6
11;5
12;1
13;6
14;1
15;2
16;3
17;4
18;2
19;5
20;3
21;4
22;6
23;5
24;6
25;1
26;1
27;2
28;2
29;3
30;3
31;4
32;5
33;4
34;6
35;5
36;6
37;1
38;1
39;2
40;2
41;3
42;4
43;3
44;4
45;5
46;5
47;6
48;6
49;1
50;2
51;1
52;2
53;3
54;3
55;4
56;4
57;5
58;5
59;6
60;6
61;1
62;2
63;3
64;1
65;2
66;3
67;4
68;4
69;5
70;5
71;6
72;6
73;1
74;2
75;1
76;3
77;4
78;2
79;3
80;5
81;6
82;4
83;5
84;1
85;6
86;1
87;2
88;3
89;4
90;5
91;6
92;2
93;3
94;4
95;5
96;6
97;1
98;1
99;2
100;2
101;3
102;4
103;5
104;3
105;6
106;4
107;1
108;5
109;6
110;2
111;3
112;4
113;1
114;2
115;3
116;5
117;4
118;5
119;6
120;1
121;6
122;1
123;2
124;2
125;3
126;3
127;4
128;5
129;6
130;4
131;5
132;1
133;6
134;1
135;2
136;3
137;2
138;3
139;4
140;4
141;5
142;6
143;5
144;6
145;1
146;2
147;3
148;4
149;1
150;2
151;5
152;6
153;3
154;1
155;2
156;3
157;4
158;5
159;6
160;1
161;2
162;4
163;5
164;6
165;1
166;2
167;3
168;3
169;4
170;4
171;5
172;5
173;6
174;1
175;2
176;3
177;6
178;1
179;2
180;3
181;4
182;5
183;4
184;5
185;6
186;1
187;2
188;6
189;3
190;4
191;5
192;6
193;1
194;1
195;2
196;2
197;3
198;4
199;3
200;4
201;5
202;5
203;6
204;6
205;1
206;1
207;2
208;2
209;3
210;3
211;4
212;4
213;5
214;6
215;5
216;6
217;1
218;1
219;2
220;3
221;2
222;4
223;5
224;3
225;4
226;6
227;1
228;5
229;6
230;1
231;2
232;2
233;3
234;4
235;5
236;6
237;1
238;3
239;2
240;4
241;5
242;3
243;4
244;5
245;6
246;6
247;1
248;2
249;3
250;1
251;2
252;3
253;4
254;4
255;5
256;6
257;1
258;5
259;6
260;2
261;3
262;1
263;4
264;2
265;5
266;3
267;6
268;4
269;1
270;5
271;2
272;3
273;6
274;1
275;2
276;4
277;5
278;6
279;1
280;2
281;3
282;4
283;5
284;3
285;4
286;5
287;6
288;6
289;1
290;1
291;2
292;3
293;4
294;5
295;2
296;3
297;6
298;1
299;4
300;5
301;6
302;2
303;3
304;4
305;5
306;1
307;2
308;3
309;6
310;4
311;1
312;2
313;5
314;3
315;4
316;5
317;6
318;1
319;2
320;3
321;6
322;4
323;1
324;2
325;5
326;3
327;6
328;1
329;2
330;4
331;3
332;5
333;6
334;4
335;1
336;5
337;6
338;2
339;1
340;2
341;3
342;3
343;4
344;4
345;5
346;6
347;1
348;2
349;5
350;6
351;3
352;1
353;2
354;3
355;4
356;4
357;5
358;6
359;5
360;6
361;1
362;2
363;1
364;3
365;2
366;4
367;3
368;5
369;6
370;4
371;5
372;1
373;2
374;6
375;1
376;2
377;3
378;3
379;4
380;5
381;6
382;4
383;5
384;1
385;6
386;1
387;2
388;3
389;2
390;4
391;5
392;6
393;1
394;2
395;3
396;3
397;4
398;4
399;5
400;5
401;6
402;1
403;6
404;1
405;2
406;3
407;4
408;5
409;2
410;3
411;6
412;1
413;4
414;2
415;3
416;4
417;5
418;6
419;5
420;6
421;1
422;1
423;2
424;3
425;2
426;4
427;3
428;4
429;5
430;5
431;6
432;6
