# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;2
3;1
4;4
5;3
6;1
7;4
8;4
9;2
10;2
11;3
12;4
13;3
14;1
15;2
16;4
17;1
18;1
19;2
20;4
21;3
22;4
23;1
24;2
25;1
26;3
27;4
28;2
29;3
30;4
31;1
32;2
33;3
34;4
35;1
36;2
37;3
38;4
39;1
40;2
41;1
42;2
43;3
44;3
45;4
46;4
47;2
48;1
49;1
50;2
51;3
52;3
53;4
54;4
55;1
56;2
57;3
58;4
59;1
60;1
61;2
62;4
63;3
64;2
65;3
66;4
67;1
68;1
69;2
70;1
71;1
72;4
73;1
74;3
75;4
76;2
77;1
78;3
79;3
80;4
81;3
82;1
83;4
84;1
85;2
86;2
87;3
88;4
89;3
90;4
91;1
92;2
93;3
94;2
95;4
96;3
97;4
98;1
99;2
100;4
101;3
102;4
103;1
104;1
105;2
106;2
107;3
108;2
109;3
110;4
111;1
112;1
113;3
114;2
115;3
116;2
117;1
118;2
119;3
120;4
121;1
122;3
123;4
124;1
125;2
126;3
127;4
128;2
129;3
130;4
131;1
132;2
133;3
134;4
135;1
136;3
137;2
138;2
139;2
140;3
141;1
142;4
143;4
144;2
