# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;1
6;2
7;3
8;1
9;4
10;1
11;2
12;3
13;2
14;3
15;4
16;1
17;4
18;2
19;1
20;3
21;2
22;3
23;4
24;4
25;1
26;1
27;2
28;3
29;2
30;4
31;1
32;3
33;2
34;4
35;3
36;4
37;1
38;2
39;1
40;2
41;3
42;3
43;4
44;1
45;4
46;2
47;1
48;2
49;3
50;3
51;4
52;4
53;1
54;1
55;2
56;2
57;3
58;4
59;1
60;3
61;2
62;4
63;1
64;2
65;3
66;3
67;4
68;4
69;1
70;2
71;3
72;4
73;1
74;1
75;2
76;2
77;3
78;4
79;1
80;3
81;2
82;4
83;3
84;4
85;1
86;2
87;1
88;2
89;3
90;4
91;1
92;2
93;3
94;4
95;3
96;1
97;2
98;4
99;1
100;3
101;2
102;3
103;4
104;1
105;2
106;3
107;4
108;4
109;1
110;2
111;1
112;3
113;2
114;4
115;1
116;3
117;4
118;2
119;3
120;1
121;2
122;4
123;3
124;1
125;4
126;1
127;2
128;3
129;4
130;2
131;3
132;1
133;4
134;2
135;3
136;1
137;4
138;1
139;2
140;3
141;2
142;4
143;3
144;4
145;1
146;2
147;1
148;2
149;3
150;4
151;1
152;2
153;3
154;3
155;4
156;1
157;2
158;4
159;1
160;3
161;2
162;4
163;3
164;1
165;2
166;3
167;4
168;1
169;2
170;3
171;4
172;4
173;1
174;1
175;2
176;2
177;3
178;4
179;3
180;4
181;1
182;1
183;2
184;2
185;3
186;4
187;3
188;4
189;1
190;1
191;2
192;3
193;2
194;4
195;3
196;4
197;1
198;2
199;3
200;1
201;4
202;2
203;1
204;3
205;4
206;2
207;1
208;3
209;2
210;3
211;4
212;4
213;1
214;2
215;3
216;4
217;1
218;2
219;3
220;1
221;4
222;2
223;1
224;3
225;2
226;3
227;4
228;1
229;2
230;4
231;1
232;3
233;2
234;3
235;4
236;4
237;1
238;1
239;2
240;2
241;3
242;4
243;1
244;2
245;3
246;3
247;4
248;1
249;2
250;3
251;4
252;1
253;2
254;4
255;1
256;2
257;3
258;3
259;4
260;4
261;1
262;1
263;2
264;3
265;2
266;3
267;4
268;1
269;4
270;1
271;2
272;3
273;4
274;1
275;2
276;3
277;4
278;2
279;3
280;4
281;1
282;1
283;2
284;2
285;3
286;3
287;4
288;4
