# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;5
2;1
3;1
4;2
5;2
6;3
7;4
8;3
9;5
10;1
11;2
12;4
13;5
14;1
15;2
16;3
17;4
18;3
19;4
20;5
21;1
22;3
23;2
24;4
25;5
26;1
27;3
28;2
29;4
30;3
31;5
32;4
33;5
34;1
35;1
36;2
37;2
38;3
39;1
40;2
41;4
42;5
43;1
44;3
45;4
46;5
47;1
48;2
49;2
50;3
51;3
52;4
53;4
54;5
55;5
56;4
57;1
58;2
59;3
60;4
61;5
62;5
63;1
64;2
65;3
66;4
67;1
68;5
69;1
70;2
71;3
72;2
73;3
74;2
75;3
76;4
77;5
78;4
79;5
80;1
81;2
82;3
83;1
84;2
85;3
86;4
87;4
88;5
89;1
90;5
