# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;3
5;2
6;4
7;3
8;4
9;1
10;2
11;1
12;2
13;3
14;4
15;1
16;3
17;2
18;3
19;4
20;4
21;1
22;2
23;3
24;1
25;4
26;1
27;2
28;3
29;4
30;2
31;3
32;1
33;2
34;4
35;3
36;1
37;2
38;3
39;4
40;4
41;1
42;1
43;2
44;2
45;3
46;3
47;4
48;4
49;1
50;2
51;3
52;4
53;1
54;1
55;2
56;3
57;2
58;3
59;4
60;1
61;2
62;4
63;1
64;2
65;3
66;3
67;4
68;4
69;1
70;2
71;3
72;4
73;1
74;2
75;3
76;1
77;2
78;4
79;3
80;4
81;1
82;2
83;3
84;1
85;2
86;3
87;4
88;1
89;4
90;2
91;3
92;1
93;4
94;1
95;2
96;2
97;3
98;4
99;3
100;4
101;1
102;1
103;2
104;2
105;3
106;4
107;3
108;1
109;2
110;4
111;1
112;2
113;3
114;4
115;1
116;3
117;4
118;1
119;2
120;2
121;3
122;4
123;1
124;3
125;2
126;4
127;3
128;4
129;1
130;2
131;3
132;4
133;1
134;2
135;3
136;4
137;1
138;2
139;3
140;1
141;2
142;3
143;4
144;4
145;1
146;2
147;1
148;3
149;4
150;2
151;3
152;1
153;2
154;4
155;3
156;1
157;4
158;2
159;3
160;1
161;2
162;4
163;1
164;2
165;3
166;3
167;4
168;1
169;4
170;1
171;2
172;2
173;3
174;4
175;3
176;1
177;4
178;2
179;1
180;2
181;3
182;3
183;4
184;1
185;4
186;2
187;3
188;1
189;2
190;3
191;4
192;4
193;1
194;2
195;1
196;3
197;2
198;4
199;1
200;3
201;2
202;4
203;3
204;4
205;1
206;2
207;1
208;2
209;3
210;3
211;4
212;1
213;4
214;2
215;3
216;4
217;1
218;1
219;2
220;2
221;3
222;4
223;3
224;1
225;2
226;3
227;4
228;4
229;1
230;2
231;1
232;3
233;2
234;4
235;3
236;4
237;1
238;2
239;3
240;4
241;1
242;2
243;1
244;2
245;3
246;4
247;1
248;2
249;3
250;4
251;3
252;1
253;4
254;2
255;1
256;2
257;3
258;4
259;3
260;4
261;1
262;1
263;2
264;3
265;2
266;3
267;4
268;4
269;1
270;1
271;2
272;3
273;4
274;1
275;2
276;2
277;3
278;3
279;4
280;1
281;4
282;2
283;1
284;2
285;3
286;4
287;3
288;4
