# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;3
3;1
4;4
5;6
6;3
7;2
8;5
9;3
10;6
11;4
12;6
13;1
14;2
15;3
16;1
17;4
18;5
19;6
20;5
21;5
22;4
23;6
24;6
25;2
26;1
27;3
28;2
29;1
30;6
31;1
32;2
33;5
34;3
35;5
36;4
37;3
38;4
39;3
40;4
41;3
42;4
43;5
44;6
45;3
46;1
47;5
48;2
49;2
50;1
51;3
52;5
53;4
54;6
55;2
56;4
57;3
58;4
59;5
60;2
61;6
62;3
63;3
64;4
65;5
66;5
67;1
68;6
69;1
70;2
71;2
72;5
73;4
74;6
75;4
76;6
77;4
78;1
79;4
80;2
81;1
82;3
83;3
84;5
85;6
86;6
87;3
88;1
89;2
90;3
91;1
92;1
93;5
94;6
95;1
96;4
97;1
98;5
99;5
100;2
101;5
102;5
103;2
104;4
105;3
106;4
107;5
108;5
109;2
110;3
111;2
112;2
113;1
114;3
115;1
116;4
117;6
118;5
119;1
120;6
121;1
122;1
123;2
124;4
125;3
126;4
127;4
128;5
129;5
130;6
131;6
132;4
133;2
134;1
135;3
136;2
137;1
138;1
139;6
140;4
141;2
142;2
143;6
144;1
145;3
146;3
147;4
148;4
149;6
150;6
151;5
152;6
153;1
154;2
155;3
156;6
157;2
158;5
159;3
160;2
161;5
162;6
