# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;1
3;3
4;1
5;2
6;1
7;2
8;3
9;1
10;3
11;3
12;2
13;3
14;1
15;2
16;2
17;3
18;1
19;2
20;3
21;1
22;1
23;2
24;3
25;1
26;2
27;3
28;2
29;1
30;2
31;3
32;3
33;3
34;1
35;2
36;2
37;3
38;1
39;2
40;3
41;3
42;1
43;1
44;2
45;2
46;1
47;2
48;3
49;2
50;1
51;3
52;1
53;3
54;3
55;2
56;1
57;1
58;2
59;3
60;1
61;1
62;2
63;3
64;1
65;2
66;3
67;2
68;3
69;1
70;1
71;2
72;3
73;1
74;2
75;2
76;3
77;1
78;3
79;1
80;2
81;3
