# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_7_s_3_i_2
semilla=70474
N=108
C=3
L=36
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=11
minimo_O2=11
minimo_O3=11

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;2;2;2
2;O1;M;1;1;2
3;O1;F;2;2;2
4;O1;F;1;2;1
5;O1;F;1;1;1
6;O1;M;1;2;1
7;O1;F;3;3;2
8;O1;M;2;2;1
9;O1;F;3;3;2
10;O1;F;2;1;3
11;O1;F;2;3;3
12;O1;M;3;3;2
13;O1;F;3;3;1
14;O1;M;2;2;2
15;O1;F;2;2;1
16;O1;F;3;1;1
17;O1;M;3;2;1
18;O1;F;3;2;3
19;O1;M;1;3;1
20;O1;M;2;1;3
21;O1;F;2;1;3
22;O1;M;2;3;1
23;O1;M;2;2;2
24;O1;M;2;3;1
25;O1;M;2;3;1
26;O1;F;1;2;3
27;O1;F;1;1;2
28;O1;M;3;1;3
29;O1;M;3;2;1
30;O1;M;2;2;2
31;O1;F;2;2;3
32;O1;M;1;1;2
33;O1;M;1;3;2
34;O1;F;3;1;2
35;O1;F;2;3;1
36;O1;M;1;3;1
37;O2;M;1;1;2
38;O2;M;2;3;1
39;O2;F;2;2;1
40;O2;M;3;1;3
41;O2;F;2;1;3
42;O2;F;3;1;2
43;O2;F;1;1;3
44;O2;M;2;3;2
45;O2;F;1;2;3
46;O2;M;2;2;3
47;O2;M;1;1;3
48;O2;M;3;3;3
49;O2;M;2;1;1
50;O2;M;2;1;2
51;O2;F;2;3;3
52;O2;F;1;2;2
53;O2;F;2;1;1
54;O2;M;2;3;1
55;O2;F;2;3;1
56;O2;M;2;2;2
57;O2;F;3;1;2
58;O2;M;1;3;2
59;O2;F;1;1;1
60;O2;M;1;1;3
61;O2;M;3;2;3
62;O2;M;2;1;2
63;O2;M;1;1;3
64;O2;M;2;2;1
65;O2;F;1;3;2
66;O2;F;3;2;3
67;O2;F;2;2;2
68;O2;F;1;1;1
69;O2;F;3;1;2
70;O2;F;1;3;1
71;O2;M;3;2;2
72;O2;F;1;1;3
73;O3;M;1;1;1
74;O3;M;2;3;3
75;O3;M;3;3;1
76;O3;M;3;3;2
77;O3;M;3;1;3
78;O3;M;3;1;3
79;O3;F;3;3;2
80;O3;F;1;3;3
81;O3;F;3;1;3
82;O3;M;1;2;1
83;O3;M;3;3;2
84;O3;F;2;1;2
85;O3;M;3;2;1
86;O3;F;1;1;1
87;O3;F;3;1;3
88;O3;M;1;1;2
89;O3;M;1;3;3
90;O3;F;2;3;2
91;O3;M;1;3;3
92;O3;M;2;1;3
93;O3;F;1;1;3
94;O3;M;1;3;1
95;O3;F;2;3;1
96;O3;M;2;3;1
97;O3;F;3;3;3
98;O3;F;2;1;1
99;O3;F;3;1;3
100;O3;F;2;1;1
101;O3;F;3;2;3
102;O3;M;1;1;1
103;O3;F;1;2;2
104;O3;M;3;2;2
105;O3;F;3;1;1
106;O3;M;3;3;2
107;O3;F;3;2;2
108;O3;F;3;3;3

[PREFERENCIAS]
# En esta familia P=7, por lo que cada estudiante tiene 7 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5;preferencia_6;preferencia_7
1;32;57;92;82;89;17;58
2;97;52;16;25;90;93;70
3;22;34;105;18;67;100;13
4;22;63;56;82;10;42;74
5;54;88;48;100;101;40;73
6;47;69;25;54;61;29;68
7;19;4;106;5;2;10;31
8;72;40;42;80;71;61;41
9;57;26;1;51;13;36;14
10;75;19;31;68;82;102;38
11;8;49;15;79;10;64;86
12;69;89;90;79;78;84;24
13;63;90;107;6;39;86;3
14;7;44;28;90;24;82;47
15;105;3;33;61;53;59;6
