# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 2 cursos nuevos
# Total = 72 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_5_s_2_i_4
semilla=50373
N=72
C=2
L=36
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2
minimo_O1=17
minimo_O2=17

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;3;1
2;O1;F;2;2;2
3;O1;F;3;1;1
4;O1;F;1;3;2
5;O1;F;3;2;3
6;O1;F;2;1;1
7;O1;F;3;1;1
8;O1;M;2;2;2
9;O1;M;2;1;1
10;O1;F;3;2;3
11;O1;F;1;1;3
12;O1;F;1;2;2
13;O1;M;2;2;2
14;O1;M;1;3;2
15;O1;M;1;1;2
16;O1;F;3;3;3
17;O1;M;2;3;2
18;O1;M;1;2;2
19;O1;F;2;2;1
20;O1;F;1;1;3
21;O1;F;1;3;3
22;O1;M;1;2;1
23;O1;F;3;1;1
24;O1;M;2;3;1
25;O1;M;1;3;1
26;O1;M;2;1;1
27;O1;M;1;2;2
28;O1;F;3;1;2
29;O1;M;3;2;2
30;O1;M;2;1;2
31;O1;M;3;3;3
32;O1;M;2;3;2
33;O1;F;1;3;1
34;O1;F;2;3;3
35;O1;F;2;1;2
36;O1;M;1;1;1
37;O2;M;1;3;1
38;O2;M;3;2;2
39;O2;F;1;1;3
40;O2;F;1;2;2
41;O2;M;3;3;3
42;O2;F;2;1;2
43;O2;M;2;1;3
44;O2;M;1;3;2
45;O2;M;2;3;3
46;O2;M;2;1;2
47;O2;F;3;2;1
48;O2;F;1;1;3
49;O2;M;3;2;2
50;O2;M;3;3;2
51;O2;M;2;1;2
52;O2;M;2;2;1
53;O2;M;2;2;1
54;O2;M;1;1;1
55;O2;F;1;2;2
56;O2;F;3;3;1
57;O2;M;2;2;3
58;O2;F;3;1;3
59;O2;F;2;2;2
60;O2;F;3;1;2
61;O2;M;1;1;2
62;O2;F;3;1;1
63;O2;F;1;1;2
64;O2;M;1;3;2
65;O2;M;2;2;2
66;O2;F;1;1;3
67;O2;F;3;3;3
68;O2;M;2;3;1
69;O2;F;2;2;3
70;O2;F;3;2;1
71;O2;F;2;1;3
72;O2;F;3;3;3

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;19;48;16;17;38
2;36;55;3;30;19
3;5;17;47;49;50
4;18;66;57;3;20
5;10;7;31;28;64
6;61;58;15;32;9
7;6;41;35;68;5
8;18;46;40;54;34
9;2;42;4;31;19
10;53;30;60;18;31
11;59;38;52;37;32
12;19;32;48;9;63
13;46;42;8;15;70
14;28;53;58;17;8
15;22;29;30;56;65
16;13;30;52;20;72
17;30;36;55;66;15
18;12;45;61;52;58
19;13;37;56;52;6
20;13;19;61;41;15
21;10;55;37;54;9
22;69;39;16;65;36
23;11;20;47;2;46
24;5;18;49;57;28
25;54;2;17;24;43
26;15;31;5;47;16
27;11;22;9;35;29
28;63;9;3;12;14
29;6;38;20;11;13
30;2;16;65;5;12
31;15;69;61;62;10
32;27;18;47;60;34
33;28;62;40;32;24
34;15;37;69;16;55
35;3;23;47;57;48
36;55;12;47;65;9
37;42;43;12;31;21
38;71;25;45;61;42
39;51;67;3;72;55
40;25;56;57;20;60
41;9;19;48;72;23
42;50;71;19;57;44
43;70;66;55;12;60
44;24;48;67;64;38
45;63;29;36;3;43
46;72;23;31;13;39
47;28;36;64;14;58
48;43;22;68;36;7
49;64;51;12;48;10
50;48;15;69;6;13
51;25;52;64;19;55
52;28;51;48;36;65
53;41;57;48;6;32
54;47;70;5;49;31
55;11;20;36;31;17
56;35;53;28;65;15
57;51;4;41;35;71
58;29;60;44;49;27
59;72;71;24;11;55
60;19;56;49;20;53
61;3;1;50;45;51
62;37;4;20;1;71
63;50;9;62;51;7
64;16;11;71;53;55
65;32;27;1;72;45
66;9;58;60;57;51
67;72;11;68;65;71
68;66;16;28;5;39
69;22;61;47;65;1
70;59;71;64;8;39
71;3;41;2;22;45
72;44;14;70;42;26

[SEPARACIONES]
estudiante_i;estudiante_j
1;68
2;15
3;30
3;34
5;65
11;54
11;66
12;43
18;50
18;61
22;43
34;43
34;51
37;72
56;72
60;65
66;72
71;72

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
