# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 72 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_5_s_4_i_9
semilla=50556
N=72
C=4
L=18
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=3
minimo_O2=3
minimo_O3=3
minimo_O4=3

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;3;2;2
2;O1;M;2;3;3
3;O1;F;3;1;1
4;O1;F;3;1;3
5;O1;M;3;2;3
6;O1;M;2;1;1
7;O1;M;2;2;2
8;O1;M;1;1;3
9;O1;F;1;2;1
10;O1;M;2;3;3
11;O1;F;2;1;2
12;O1;M;1;2;2
13;O1;M;3;2;2
14;O1;F;2;1;1
15;O1;M;1;2;2
16;O1;F;2;3;3
17;O1;F;2;2;2
18;O1;F;2;1;1
19;O2;F;1;3;1
20;O2;M;2;2;2
21;O2;M;3;3;1
22;O2;F;3;1;2
23;O2;M;3;1;1
24;O2;M;1;1;1
25;O2;F;2;2;3
26;O2;M;2;2;3
27;O2;M;1;3;2
28;O2;M;2;2;2
29;O2;F;2;1;2
30;O2;F;3;1;3
31;O2;M;2;1;2
32;O2;F;1;2;2
33;O2;F;1;3;3
34;O2;F;2;1;2
35;O2;M;2;2;3
36;O2;F;2;2;2
37;O3;M;1;3;1
38;O3;M;2;1;1
39;O3;M;1;2;3
40;O3;F;1;1;3
41;O3;M;3;2;2
42;O3;F;1;2;1
43;O3;M;3;3;2
44;O3;M;1;2;3
45;O3;F;3;1;2
46;O3;F;2;2;1
47;O3;F;1;3;3
48;O3;F;2;1;2
49;O3;F;1;1;3
50;O3;F;3;3;2
51;O3;F;2;1;3
52;O3;M;3;3;2
53;O3;M;1;2;3
54;O3;M;1;2;2
55;O4;M;3;3;1
56;O4;M;1;2;3
57;O4;F;1;3;1
58;O4;F;3;3;1
59;O4;F;3;2;2
60;O4;M;3;1;3
61;O4;F;1;3;3
62;O4;F;3;2;2
63;O4;M;3;2;2
64;O4;M;1;1;1
65;O4;F;1;1;1
66;O4;F;3;1;2
67;O4;M;2;3;2
68;O4;F;3;2;1
69;O4;M;3;1;2
70;O4;M;3;3;2
71;O4;M;2;1;1
72;O4;F;3;2;3

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;47;53;6;49;11
2;63;55;13;46;28
3;49;43;44;4;20
4;28;10;61;25;33
5;62;19;69;16;23
6;61;44;66;14;29
7;50;4;21;68;5
8;4;21;31;18;47
9;36;23;44;13;10
10;16;36;72;6;26
11;58;6;28;36;63
12;37;11;31;36;60
13;22;19;12;31;66
14;66;8;9;58;52
15;9;53;27;31;28
16;2;66;3;65;29
17;21;33;24;39;12
18;15;61;2;69;71
19;61;50;3;68;41
20;27;41;51;11;72
21;23;44;1;12;69
22;53;69;42;16;6
23;16;40;45;10;13
24;33;67;8;3;18
25;35;70;9;39;28
26;71;38;61;66;49
27;29;68;56;59;18
28;19;25;41;72;59
29;70;53;14;47;18
30;5;11;45;47;23
31;63;30;8;41;32
32;27;33;25;19;26
33;51;41;36;35;59
34;66;68;47;15;14
35;66;48;72;16;39
36;31;16;23;1;35
37;13;20;23;5;70
38;13;69;61;59;23
39;48;66;34;59;35
40;7;12;64;45;56
41;70;52;21;39;57
42;48;16;70;7;24
43;33;21;39;35;3
44;9;30;20;39;8
45;20;17;36;42;23
46;1;58;68;32;57
47;13;34;5;24;9
48;66;19;24;72;6
49;51;72;46;25;22
50;66;69;35;62;57
51;56;6;21;20;3
52;67;12;4;23;17
53;7;2;6;55;67
54;15;3;41;67;4
55;23;33;58;19;4
56;65;53;67;30;14
57;58;68;3;44;20
58;1;30;8;22;19
59;53;43;23;44;18
60;31;58;26;11;49
61;40;46;31;19;14
62;70;34;22;17;49
63;57;55;20;24;54
64;67;12;16;31;42
65;62;34;52;53;48
66;17;7;39;68;58
67;13;61;1;65;18
68;56;46;71;43;30
69;57;45;59;48;17
70;18;50;44;56;57
71;60;8;9;27;69
72;27;2;71;10;67

[SEPARACIONES]
estudiante_i;estudiante_j
4;26
6;56
8;42
9;25
13;61
17;67
19;52
21;31
22;30
23;49
24;30
26;63
31;64
39;54
44;49
47;62
51;64
60;66

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
