# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 5 cursos nuevos
# Total = 180 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_7_s_5_i_7
semilla=70711
N=180
C=5
L=36
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36
4;36
5;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5
minimo_O1=6
minimo_O2=6
minimo_O3=6
minimo_O4=6
minimo_O5=6

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;3;3;1
2;O1;M;2;3;3
3;O1;F;1;2;1
4;O1;M;1;2;1
5;O1;F;3;2;1
6;O1;F;2;1;1
7;O1;M;1;2;3
8;O1;M;2;2;2
9;O1;M;3;2;2
10;O1;M;1;2;1
11;O1;F;2;3;3
12;O1;F;2;2;3
13;O1;M;3;1;1
14;O1;F;1;2;2
15;O1;M;2;2;3
16;O1;M;2;2;2
17;O1;M;1;1;3
18;O1;F;3;3;3
19;O1;F;2;1;1
20;O1;M;3;1;1
21;O1;M;3;1;3
22;O1;M;3;1;3
23;O1;F;2;1;3
24;O1;M;2;2;3
25;O1;F;3;1;3
26;O1;M;3;3;2
27;O1;F;2;3;2
28;O1;F;1;3;2
29;O1;F;3;1;2
30;O1;M;3;2;2
31;O1;M;2;2;3
32;O1;F;1;1;2
33;O1;M;2;1;1
34;O1;F;2;2;3
35;O1;F;1;2;1
36;O1;F;2;3;1
37;O2;F;3;1;2
38;O2;F;3;1;2
39;O2;F;1;2;2
40;O2;M;1;3;3
41;O2;F;3;3;1
42;O2;M;1;3;1
43;O2;F;2;3;2
44;O2;F;1;2;3
45;O2;F;3;1;1
46;O2;M;3;3;1
47;O2;M;1;2;2
48;O2;F;1;3;3
49;O2;F;2;2;3
50;O2;M;1;3;1
51;O2;M;1;2;3
52;O2;M;2;2;3
53;O2;F;3;1;1
54;O2;M;2;3;3
55;O2;F;2;2;3
56;O2;M;3;2;1
57;O2;F;1;1;2
58;O2;M;1;1;3
59;O2;F;1;3;2
60;O2;M;2;1;3
61;O2;M;1;2;2
62;O2;M;3;1;3
63;O2;F;2;2;1
64;O2;F;2;3;2
65;O2;M;3;3;1
66;O2;M;1;1;3
67;O2;M;3;1;1
68;O2;M;2;2;1
69;O2;F;2;3;3
70;O2;F;1;1;3
71;O2;M;1;1;3
72;O2;F;3;3;1
73;O3;F;2;2;2
74;O3;F;2;1;3
75;O3;F;1;3;2
76;O3;M;2;3;1
77;O3;M;3;1;3
78;O3;M;1;2;3
79;O3;M;1;2;3
80;O3;F;1;2;3
81;O3;M;2;1;3
82;O3;F;1;1;2
83;O3;M;2;1;1
84;O3;F;2;2;1
85;O3;F;3;1;1
86;O3;M;2;2;2
87;O3;M;3;3;2
88;O3;M;3;1;3
89;O3;F;3;1;1
90;O3;M;3;1;1
91;O3;F;2;1;1
92;O3;M;1;2;1
93;O3;M;2;3;3
94;O3;F;2;1;2
95;O3;M;2;1;2
96;O3;M;2;3;1
97;O3;M;2;1;1
98;O3;F;3;3;1
99;O3;M;3;3;1
100;O3;F;2;3;2
101;O3;F;3;2;1
102;O3;M;3;3;3
103;O3;F;3;3;3
104;O3;F;3;2;3
105;O3;F;2;1;3
106;O3;M;1;1;1
107;O3;F;2;3;3
108;O3;F;3;3;3
109;O4;F;3;1;1
110;O4;M;1;3;1
111;O4;F;1;1;1
112;O4;M;1;3;2
113;O4;F;3;2;2
114;O4;M;2;1;1
115;O4;F;1;3;2
116;O4;F;3;3;2
117;O4;F;2;1;3
118;O4;F;3;1;1
119;O4;M;3;2;3
120;O4;F;3;2;1
121;O4;M;2;2;1
122;O4;M;3;1;3
123;O4;M;2;3;2
124;O4;M;2;3;2
125;O4;M;2;2;2
126;O4;F;2;3;2
127;O4;M;3;3;2
128;O4;M;3;3;3
129;O4;M;3;1;2
130;O4;M;1;3;2
131;O4;M;1;1;2
132;O4;F;3;2;1
133;O4;F;3;1;2
134;O4;F;2;1;1
135;O4;F;1;2;3
136;O4;M;1;1;3
137;O4;M;2;2;1
138;O4;F;3;3;3
139;O4;F;3;2;3
140;O4;F;2;2;3
141;O4;F;2;3;3
142;O4;F;2;1;2
143;O4;M;1;1;1
144;O4;M;1;3;2
145;O5;F;1;1;3
146;O5;F;1;3;1
147;O5;M;3;3;3
148;O5;M;3;1;3
149;O5;F;1;1;1
150;O5;M;1;3;3
151;O5;F;3;2;2
152;O5;F;3;1;1
153;O5;M;2;3;2
154;O5;F;2;2;1
155;O5;F;3;3;3
156;O5;M;2;1;2
157;O5;M;2;3;2
158;O5;F;1;2;3
159;O5;M;2;2;1
160;O5;M;3;3;1
161;O5;F;2;3;2
162;O5;F;3;1;1
163;O5;M;3;3;3
164;O5;F;3;1;3
165;O5;M;3;1;1
166;O5;M;1;2;1
167;O5;F;3;3;2
168;O5;M;2;3;2
169;O5;F;1;3;2
170;O5;F;2;2;1
171;O5;M;2;2;3
172;O5;M;2;3;3
173;O5;M;1;3;1
174;O5;F;3;1;1
175;O5;M;3;1;2
176;O5;M;2;1;1
177;O5;M;3;1;3
178;O5;F;3;2;2
179;O5;F;3;1;1
180;O5;F;3;3;3

[PREFERENCIAS]
# En esta familia P=7, por lo que cada estudiante tiene 7 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5;preferencia_6;preferencia_7
1;12;145;59;173;126;22;47
2;23;67;16;54;42;107;48
3;58;180;60;148;124;128;118
4;88;56;116;25;33;68;41
5;41;25;3;80;91;67;144
6;140;138;11;95;88;143;90
7;143;25;35;86;44;32;129
8;162;111;70;130;110;135;34
9;127;31;10;72;51;94;32
10;66;20;180;98;150;94;93
11;163;89;135;13;76;83;85
12;5;111;90;50;103;15;67
13;114;158;160;154;45;59;58
14;33;141;60;44;166;28;133
15;157;12;177;114;107;137;174
16;10;39;96;92;164;147;159
17;88;26;21;167;162;153;158
18;141;23;150;74;153;41;109
19;36;120;2;163;94;113;46
20;176;135;179;18;122;14;16
21;70;137;72;94;133;89;28
22;147;159;53;135;90;47;157
23;84;100;8;142;89;158;126
24;95;128;116;52;82;67;20
25;133;66;172;29;82;164;70
26;93;90;104;102;176;78;103
27;32;103;167;70;33;112;118
28;128;69;109;30;179;129;166
29;31;109;11;56;43;145;83
30;58;74;120;20;22;40;105
31;11;96;1;134;19;153;54
32;23;17;159;117;123;167;124
33;179;26;43;12;146;76;117
34;72;136;114;148;167;139;153
35;43;163;54;146;131;169;67
36;32;180;159;13;97;157;112
37;106;4;108;58;82;157;149
38;102;60;115;72;79;105;53
39;66;125;36;10;144;175;177
40;101;163;177;115;74;139;80
41;33;130;37;29;32;48;96
42;170;152;29;145;4;135;132
43;74;68;78;76;105;61;174
44;144;1;119;11;69;103;25
45;151;70;26;53;126;136;18
46;23;20;163;15;155;179;79
47;84;97;76;1;113;172;58
48;2;29;34;142;49;132;117
49;70;80;92;61;23;118;96
50;105;126;26;47;22;154;114
51;117;137;158;89;67;119;162
52;106;39;5;102;68;76;175
53;104;86;155;85;180;102;105
54;82;50;25;175;114;139;73
55;12;22;146;10;31;73;133
56;157;28;154;160;180;12;39
57;111;104;43;147;150;142;99
58;9;5;109;21;38;36;71
59;126;100;62;106;66;38;12
60;65;51;128;16;101;79;114
61;155;161;35;59;170;135;162
62;52;81;3;25;171;5;93
63;19;54;121;126;168;32;10
64;55;135;18;122;94;34;9
