# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 72 estudiantes por curso
# P = 6 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 288 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_72_l_6_s_4_i_4
semilla=60690
N=288
C=4
L=72
P=6

[CURSOS_NUEVOS]
curso;capacidad
1;72
2;72
3;72
4;72

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=17
minimo_O2=17
minimo_O3=17
minimo_O4=17

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;1;3;1
2;O1;M;2;1;1
3;O1;F;1;2;2
4;O1;F;3;2;1
5;O1;F;3;2;3
6;O1;M;2;1;2
7;O1;F;2;3;1
8;O1;F;2;3;3
9;O1;M;3;2;1
10;O1;F;2;2;1
11;O1;F;2;1;3
12;O1;F;1;3;2
13;O1;M;3;2;1
14;O1;M;1;2;3
15;O1;M;2;2;1
16;O1;M;1;3;1
17;O1;M;1;1;1
18;O1;F;2;1;2
19;O1;F;2;3;2
20;O1;F;3;2;2
21;O1;M;3;3;3
22;O1;M;2;3;1
23;O1;M;3;3;2
24;O1;M;3;1;1
25;O1;M;1;1;3
26;O1;M;1;2;1
27;O1;M;3;1;2
28;O1;M;2;2;2
29;O1;F;2;2;3
30;O1;F;2;2;1
31;O1;F;3;2;1
32;O1;F;3;2;1
33;O1;M;2;2;1
34;O1;M;3;2;3
35;O1;F;1;1;3
36;O1;M;3;3;2
37;O1;M;2;2;1
38;O1;M;2;3;1
39;O1;M;2;2;2
40;O1;F;2;2;3
41;O1;M;1;2;2
42;O1;M;3;3;2
43;O1;F;3;2;1
44;O1;M;3;2;3
45;O1;F;1;3;3
46;O1;F;1;1;2
47;O1;F;2;3;1
48;O1;M;3;1;2
49;O1;F;2;1;2
50;O1;M;1;3;3
51;O1;F;3;3;1
52;O1;F;1;1;1
53;O1;F;2;3;3
54;O1;F;1;1;3
55;O1;M;3;3;1
56;O1;M;1;3;1
57;O1;F;2;1;2
58;O1;F;2;2;3
59;O1;M;2;1;2
60;O1;F;1;3;3
61;O1;M;1;1;2
62;O1;F;1;1;3
63;O1;F;2;3;2
64;O1;F;3;1;2
65;O1;M;3;3;2
66;O1;M;3;3;1
67;O1;M;3;2;1
68;O1;F;3;2;3
69;O1;F;1;1;2
70;O1;F;2;2;1
71;O1;M;2;3;1
72;O1;M;3;3;3
73;O2;F;2;3;1
74;O2;F;3;1;3
75;O2;F;3;2;3
76;O2;M;3;1;3
77;O2;M;2;1;1
78;O2;M;1;2;1
79;O2;F;2;2;3
80;O2;F;3;3;1
81;O2;M;2;1;3
82;O2;M;3;2;3
83;O2;F;2;3;2
84;O2;F;3;1;2
85;O2;F;3;3;1
86;O2;F;1;3;2
87;O2;F;2;2;1
88;O2;F;2;2;1
89;O2;F;2;2;3
90;O2;F;2;1;2
91;O2;M;3;3;2
92;O2;F;3;3;2
93;O2;F;3;1;3
94;O2;F;3;1;1
95;O2;F;1;2;1
96;O2;F;3;2;3
97;O2;F;3;2;2
98;O2;F;2;1;2
99;O2;M;2;3;1
100;O2;M;1;3;1
101;O2;M;1;2;1
102;O2;M;2;1;1
103;O2;M;3;2;2
104;O2;F;2;2;3
105;O2;F;2;2;2
106;O2;F;2;1;2
107;O2;F;2;2;3
108;O2;M;1;2;3
109;O2;F;1;2;3
110;O2;M;2;2;3
111;O2;M;3;2;1
112;O2;M;1;3;1
113;O2;F;1;2;3
114;O2;M;3;1;3
115;O2;M;2;3;3
116;O2;M;2;3;2
117;O2;M;1;1;1
118;O2;M;1;3;3
119;O2;M;2;2;1
120;O2;M;1;3;1
121;O2;M;2;2;3
122;O2;F;3;1;1
123;O2;F;1;3;1
124;O2;M;3;2;2
125;O2;F;3;3;1
126;O2;M;3;1;3
127;O2;F;3;1;1
128;O2;F;3;2;3
129;O2;M;3;3;3
130;O2;M;1;1;3
131;O2;F;1;1;2
132;O2;M;1;1;2
133;O2;F;1;3;1
134;O2;M;2;2;2
135;O2;M;3;2;3
136;O2;M;2;2;2
137;O2;M;3;2;1
138;O2;M;3;1;1
139;O2;F;3;3;1
140;O2;F;1;3;3
141;O2;M;1;3;3
142;O2;M;1;2;2
143;O2;M;3;1;2
144;O2;F;1;3;2
145;O3;M;2;3;2
146;O3;M;1;1;1
147;O3;M;1;2;2
148;O3;F;1;2;2
149;O3;F;2;2;1
150;O3;F;2;3;2
151;O3;F;1;1;3
152;O3;M;2;3;3
153;O3;M;1;2;2
154;O3;M;3;3;3
155;O3;F;1;3;2
156;O3;F;2;1;2
157;O3;M;1;1;1
158;O3;M;1;1;1
159;O3;M;2;1;1
160;O3;M;1;3;3
161;O3;M;2;1;1
162;O3;F;1;2;3
163;O3;M;2;3;3
164;O3;F;3;2;2
165;O3;F;3;3;1
166;O3;F;1;1;2
167;O3;F;2;1;1
168;O3;F;3;1;3
169;O3;M;3;3;3
170;O3;M;1;3;3
171;O3;M;3;1;1
172;O3;F;2;3;1
173;O3;M;3;3;2
174;O3;M;2;3;3
175;O3;F;3;3;3
176;O3;F;2;2;1
177;O3;M;1;1;3
178;O3;F;3;1;3
179;O3;M;2;1;3
180;O3;M;1;1;2
181;O3;M;1;1;1
182;O3;F;2;2;1
183;O3;F;1;1;3
184;O3;F;2;1;2
185;O3;M;3;2;2
186;O3;M;1;1;3
187;O3;M;3;1;1
188;O3;F;2;3;3
189;O3;F;1;1;1
190;O3;M;2;2;1
191;O3;F;2;1;2
192;O3;M;2;2;3
193;O3;F;2;1;1
194;O3;M;2;2;2
195;O3;M;3;3;1
196;O3;M;2;3;2
197;O3;F;2;3;2
198;O3;M;1;3;2
199;O3;F;3;1;2
200;O3;F;2;1;2
201;O3;M;1;2;3
202;O3;F;2;3;1
203;O3;F;3;2;1
204;O3;F;2;3;1
205;O3;F;2;1;3
