# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_7_s_3_i_0
semilla=70460
N=108
C=3
L=36
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=11
minimo_O2=11
minimo_O3=11

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;3;3
2;O1;F;2;1;1
3;O1;M;3;1;1
4;O1;F;1;3;1
5;O1;M;3;2;3
6;O1;F;3;1;2
7;O1;M;1;1;3
8;O1;M;2;2;2
9;O1;F;1;3;3
10;O1;M;1;2;2
11;O1;F;1;1;3
12;O1;F;3;1;2
13;O1;M;3;3;3
14;O1;M;3;1;1
15;O1;M;2;3;1
16;O1;M;3;1;1
17;O1;M;3;1;2
18;O1;F;2;2;1
19;O1;F;2;3;3
20;O1;M;3;1;1
21;O1;F;2;3;2
22;O1;M;2;2;1
23;O1;M;2;3;3
24;O1;M;3;2;3
25;O1;M;1;1;1
26;O1;F;1;1;1
27;O1;M;3;3;2
28;O1;F;2;3;1
29;O1;F;3;1;3
30;O1;M;3;1;3
31;O1;F;3;1;2
32;O1;F;3;1;2
33;O1;F;3;1;1
34;O1;F;1;3;3
35;O1;F;3;1;2
36;O1;F;3;3;2
37;O2;F;2;3;3
38;O2;F;1;2;3
39;O2;F;1;1;2
40;O2;F;3;2;3
41;O2;F;2;3;1
42;O2;F;1;3;2
43;O2;M;1;3;2
44;O2;M;2;3;3
45;O2;F;3;1;1
46;O2;F;2;1;1
47;O2;M;2;2;2
48;O2;M;1;1;1
49;O2;M;1;3;3
50;O2;M;2;3;3
51;O2;M;2;1;2
52;O2;F;3;3;3
53;O2;M;2;1;2
54;O2;M;2;2;1
55;O2;F;2;1;2
56;O2;M;2;1;1
57;O2;M;1;3;1
58;O2;M;1;2;1
59;O2;F;1;3;3
60;O2;F;1;2;2
61;O2;M;2;1;2
62;O2;F;3;3;1
63;O2;F;3;2;3
64;O2;M;2;2;3
65;O2;F;3;2;2
66;O2;F;2;3;1
67;O2;M;2;1;2
68;O2;F;3;2;1
69;O2;M;1;2;2
70;O2;F;2;1;3
71;O2;M;1;1;3
72;O2;M;3;2;3
73;O3;M;3;2;3
74;O3;M;3;2;2
75;O3;F;2;3;3
76;O3;M;2;2;1
77;O3;F;1;2;1
78;O3;F;3;3;1
79;O3;M;3;2;1
80;O3;F;3;2;2
81;O3;F;3;1;1
82;O3;M;3;3;3
83;O3;M;2;1;3
84;O3;M;1;2;2
85;O3;M;2;3;2
86;O3;F;1;3;2
87;O3;F;3;3;2
88;O3;F;3;3;1
89;O3;M;1;3;2
90;O3;M;3;2;3
91;O3;F;3;1;3
92;O3;M;2;2;3
93;O3;F;1;2;3
94;O3;F;3;1;3
95;O3;F;2;1;2
96;O3;F;1;3;3
97;O3;F;1;2;1
98;O3;F;1;1;1
99;O3;F;2;3;3
100;O3;M;1;1;3
101;O3;M;1;3;1
102;O3;M;2;1;1
103;O3;M;3;1;3
104;O3;F;2;3;2
105;O3;F;1;3;3
106;O3;M;2;2;3
107;O3;M;3;1;2
108;O3;M;1;1;3

[PREFERENCIAS]
# En esta familia P=7, por lo que cada estudiante tiene 7 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5;preferencia_6;preferencia_7
1;42;54;45;64;75;99;86
2;87;36;31;52;81;101;91
3;7;71;97;48;87;46;100
4;24;68;46;44;56;6;66
5;64;92;52;70;105;41;75
6;89;84;98;39;55;13;75
7;8;73;31;12;26;16;42
8;89;88;49;43;74;5;35
9;93;79;91;32;62;3;82
10;108;39;21;104;90;70;97
11;45;4;6;20;85;3;94
12;71;3;84;7;106;18;43
13;19;73;39;25;51;44;81
14;63;77;56;42;9;36;74
15;88;73;31;58;81;53;5
16;46;20;18;65;70;54;66
17;108;92;76;82;62;42;101
18;7;65;73;56;47;89;15
19;55;97;9;21;93;8;50
