# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 9 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 5 cursos nuevos
# Total = 45 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_9_l_5_s_5_i_9
semilla=50630
N=45
C=5
L=9
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;9
2;9
3;9
4;9
5;9

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5
minimo_O1=0
minimo_O2=0
minimo_O3=0
minimo_O4=0
minimo_O5=0

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;2;2;3
2;O1;F;3;2;1
3;O1;F;1;3;1
4;O1;M;3;2;2
5;O1;F;3;1;2
6;O1;M;3;2;1
7;O1;M;1;3;1
8;O1;F;1;2;1
9;O1;M;1;3;2
10;O2;M;1;1;3
11;O2;M;3;1;2
12;O2;M;3;3;2
13;O2;M;2;3;1
14;O2;F;1;1;1
15;O2;M;1;3;2
16;O2;F;2;1;1
17;O2;F;2;3;1
18;O2;F;3;1;1
19;O3;F;3;3;1
20;O3;M;3;1;3
21;O3;M;2;3;2
22;O3;M;1;2;2
23;O3;F;3;2;1
24;O3;F;2;3;2
25;O3;M;3;2;3
26;O3;M;1;3;1
27;O3;F;1;2;1
28;O4;M;2;1;3
29;O4;F;1;1;2
30;O4;M;3;1;2
31;O4;M;2;2;2
32;O4;F;3;1;2
33;O4;M;3;2;1
34;O4;F;3;3;1
35;O4;M;2;2;3
36;O4;F;1;2;3
37;O5;F;2;3;3
38;O5;M;1;3;1
39;O5;F;2;3;3
40;O5;M;3;3;2
41;O5;M;1;3;3
42;O5;F;1;1;2
43;O5;M;2;2;3
44;O5;M;2;1;1
45;O5;F;3;1;1

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;35;13;2;19;25
2;41;27;45;19;16
3;34;2;10;13;38
4;43;13;28;42;21
5;28;18;23;22;30
6;25;20;23;45;18
7;36;34;27;25;10
8;28;27;25;11;21
9;34;14;42;11;44
10;18;12;28;7;8
11;18;13;28;30;26
12;1;37;7;15;23
13;17;29;34;1;38
14;12;26;8;18;7
15;6;21;32;44;10
16;24;35;30;6;25
17;11;28;43;20;39
18;8;26;15;21;38
19;45;41;33;9;2
20;42;35;45;30;23
21;27;1;41;14;40
22;6;34;10;33;28
23;35;15;33;43;22
24;30;35;10;34;2
25;35;1;7;31;34
26;40;1;34;10;36
27;15;8;26;10;34
28;26;6;30;20;4
29;14;23;11;24;44
30;41;36;5;42;37
31;15;27;21;4;20
32;42;33;27;34;8
33;34;20;40;31;21
34;32;7;20;6;36
35;10;6;19;38;8
36;11;15;1;2;38
37;11;10;17;32;43
38;17;37;26;15;41
39;38;20;24;40;1
40;8;10;4;38;44
41;4;23;45;11;12
42;29;34;6;40;15
43;20;21;22;7;5
44;39;42;45;38;40
45;33;30;18;21;31

[SEPARACIONES]
estudiante_i;estudiante_j
4;20
5;27
6;12
8;23
11;37
12;30
21;25
32;36
36;37
40;41
41;44

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
