# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 5 cursos nuevos
# Total = 90 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_5_s_5_i_3
semilla=50615
N=90
C=5
L=18
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18
5;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5
minimo_O1=2
minimo_O2=2
minimo_O3=2
minimo_O4=2
minimo_O5=2

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;1;1;1
2;O1;M;2;3;3
3;O1;M;2;3;1
4;O1;M;2;1;1
5;O1;F;2;1;2
6;O1;F;1;2;3
7;O1;F;3;3;2
8;O1;F;2;3;2
9;O1;F;1;1;1
10;O1;M;3;3;3
11;O1;M;2;2;1
12;O1;M;3;1;2
13;O1;F;2;2;2
14;O1;F;3;3;3
15;O1;M;2;1;3
16;O1;F;3;3;1
17;O1;M;2;1;1
18;O1;M;2;1;1
19;O2;M;1;3;3
20;O2;M;2;1;3
21;O2;M;1;3;3
22;O2;M;1;2;3
23;O2;F;1;3;2
24;O2;M;1;2;1
25;O2;M;1;3;2
26;O2;M;3;3;3
27;O2;F;1;2;1
28;O2;F;1;3;3
29;O2;F;1;1;2
30;O2;F;1;3;1
31;O2;M;2;1;1
32;O2;F;1;3;1
33;O2;F;2;2;2
34;O2;M;3;3;1
35;O2;F;3;2;2
36;O2;F;1;2;3
37;O3;F;2;2;1
38;O3;F;2;1;1
39;O3;M;3;3;1
40;O3;F;1;3;2
41;O3;F;3;1;1
42;O3;M;1;1;2
43;O3;M;1;3;3
44;O3;F;3;2;1
45;O3;F;2;2;1
46;O3;F;2;3;2
47;O3;F;2;1;1
48;O3;M;3;2;2
49;O3;M;3;2;2
50;O3;M;3;1;1
51;O3;M;2;2;3
52;O3;M;1;2;2
53;O3;F;2;3;1
54;O3;M;1;3;2
55;O4;F;1;3;2
56;O4;F;2;1;2
57;O4;M;1;2;1
58;O4;M;2;1;2
59;O4;F;3;2;3
60;O4;M;3;1;1
61;O4;M;3;1;2
62;O4;M;2;1;3
63;O4;M;3;2;3
64;O4;F;2;1;1
65;O4;F;1;1;3
66;O4;M;3;3;2
67;O4;M;2;1;3
68;O4;F;3;2;1
69;O4;M;1;3;2
70;O4;F;3;1;2
71;O4;F;2;1;2
72;O4;F;3;1;1
73;O5;F;1;2;2
74;O5;F;2;1;1
75;O5;F;3;3;3
76;O5;M;3;3;2
77;O5;F;1;3;1
78;O5;M;1;1;2
79;O5;F;1;1;1
80;O5;F;2;2;3
81;O5;M;2;2;2
82;O5;M;3;3;1
83;O5;F;2;3;1
84;O5;M;2;1;1
85;O5;M;1;3;2
86;O5;M;3;1;3
87;O5;F;1;1;1
88;O5;F;2;3;3
89;O5;M;1;1;2
90;O5;M;3;2;3

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;20;38;3;46;77
2;85;84;47;66;82
3;61;75;1;28;52
4;85;60;3;31;51
5;46;52;40;58;57
6;79;13;7;23;39
7;61;79;28;32;68
8;67;28;24;50;32
9;4;10;64;77;69
10;30;27;62;67;85
11;9;50;83;12;28
12;3;26;86;67;68
13;32;87;70;64;71
14;77;27;37;53;12
15;5;35;62;27;45
16;43;87;35;46;90
17;8;41;55;60;24
18;10;46;38;54;75
19;12;63;82;41;42
20;31;8;62;2;21
21;30;15;32;65;25
22;23;86;9;31;64
23;53;24;13;82;58
24;42;56;78;69;64
25;23;58;48;62;1
26;41;72;20;52;85
27;34;29;22;84;77
28;77;72;15;71;10
29;83;7;52;17;30
30;62;73;3;29;47
31;29;57;51;71;6
32;10;51;83;59;34
33;89;39;59;90;79
34;43;69;85;42;67
35;7;51;45;79;23
36;90;73;45;65;26
37;11;23;3;83;36
38;53;26;68;4;16
39;21;34;38;86;36
40;70;17;73;55;79
41;34;66;60;62;33
42;19;5;69;32;67
43;40;13;24;8;1
44;7;79;35;26;14
45;44;57;17;22;64
46;21;47;42;72;54
47;68;31;74;73;11
48;51;27;86;7;55
49;56;59;85;50;45
50;16;90;68;79;26
51;36;29;9;86;80
52;44;38;70;23;43
53;59;46;75;19;83
54;18;87;72;84;52
55;53;72;10;56;50
56;67;83;31;6;12
57;3;46;20;25;28
58;50;80;52;85;72
59;66;86;16;12;1
60;20;30;28;58;12
61;68;14;82;72;84
62;26;55;35;23;41
63;76;36;79;69;27
64;60;26;53;72;58
65;12;37;19;42;36
66;23;47;76;88;77
67;90;65;82;46;12
68;39;72;42;14;17
69;40;23;55;11;41
70;3;22;33;25;29
71;63;15;46;60;5
72;12;7;66;4;85
73;10;46;34;12;62
74;49;63;33;7;69
75;71;25;72;82;4
76;45;44;60;80;89
77;6;30;89;42;61
78;18;54;52;62;16
79;9;66;45;80;53
80;10;19;31;62;81
81;57;79;36;59;16
82;48;55;7;53;28
83;72;60;80;74;31
84;85;46;71;54;56
85;86;77;66;74;6
86;70;81;51;78;55
87;40;3;12;16;39
88;39;53;60;74;77
89;14;79;49;8;67
90;33;23;18;72;85

[SEPARACIONES]
estudiante_i;estudiante_j
6;71
6;90
8;84
10;54
13;35
14;16
14;90
16;30
17;26
19;61
20;49
24;56
29;68
33;64
35;45
38;59
