# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 7 cursos nuevos
# Total = 189 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_7_s_7_i_3
semilla=70858
N=189
C=7
L=27
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27
3;27
4;27
5;27
6;27
7;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6,O7
minimo_O1=2
minimo_O2=2
minimo_O3=2
minimo_O4=2
minimo_O5=2
minimo_O6=2
minimo_O7=2

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;1;1
2;O1;F;1;2;1
3;O1;F;3;2;3
4;O1;M;3;1;3
5;O1;M;1;1;3
6;O1;F;3;2;3
7;O1;M;3;2;1
8;O1;F;1;2;1
9;O1;F;3;3;2
10;O1;M;1;3;2
11;O1;F;3;2;2
12;O1;F;2;1;3
13;O1;M;3;1;1
14;O1;F;3;1;3
15;O1;F;1;2;3
16;O1;M;2;1;3
17;O1;M;3;3;1
18;O1;M;1;2;1
19;O1;F;3;3;2
20;O1;F;3;1;2
21;O1;M;3;1;3
22;O1;M;2;2;2
23;O1;M;3;2;3
24;O1;M;2;2;2
25;O1;F;3;1;3
26;O1;F;3;1;2
27;O1;M;1;3;1
28;O2;M;2;1;2
29;O2;F;1;3;1
30;O2;M;1;3;1
31;O2;F;2;2;1
32;O2;M;2;1;1
33;O2;F;1;2;1
34;O2;M;3;3;3
35;O2;M;3;2;3
36;O2;F;1;3;1
37;O2;M;1;2;3
38;O2;F;2;1;2
39;O2;F;2;3;1
40;O2;M;2;2;3
41;O2;F;2;1;2
42;O2;M;3;2;1
43;O2;F;2;1;3
44;O2;F;3;3;1
45;O2;M;3;3;2
46;O2;M;2;2;2
47;O2;M;2;2;2
48;O2;M;1;2;1
49;O2;F;1;1;1
50;O2;M;2;2;1
51;O2;F;1;1;2
52;O2;F;3;1;1
53;O2;F;1;2;3
54;O2;M;3;2;2
55;O3;M;2;2;3
56;O3;F;2;2;1
57;O3;M;3;1;2
58;O3;M;3;3;3
59;O3;F;2;2;3
60;O3;M;3;3;3
61;O3;F;3;3;1
62;O3;F;2;1;1
63;O3;F;3;1;3
64;O3;F;1;2;3
65;O3;M;1;1;2
66;O3;F;2;2;2
67;O3;F;3;2;1
68;O3;F;2;1;2
69;O3;M;2;2;3
70;O3;M;3;1;2
71;O3;M;1;2;2
72;O3;F;3;2;2
73;O3;M;3;1;3
74;O3;F;2;3;1
75;O3;M;1;2;1
76;O3;F;1;3;1
77;O3;M;2;1;3
78;O3;F;3;2;2
79;O3;M;2;2;3
80;O3;M;3;2;3
81;O3;M;1;2;1
82;O4;M;2;2;2
83;O4;F;2;3;3
84;O4;M;2;1;3
85;O4;F;3;3;2
86;O4;F;3;3;2
87;O4;F;3;2;3
88;O4;M;2;1;1
89;O4;F;1;2;2
90;O4;M;2;2;2
