# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 9 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 6 cursos nuevos
# Total = 54 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_9_l_5_s_6_i_0
semilla=50668
N=54
C=6
L=9
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;9
2;9
3;9
4;9
5;9
6;9

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6
minimo_O1=0
minimo_O2=0
minimo_O3=0
minimo_O4=0
minimo_O5=0
minimo_O6=0

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;2;1
2;O1;M;2;1;1
3;O1;M;3;3;3
4;O1;M;1;1;2
5;O1;M;2;3;3
6;O1;F;2;1;3
7;O1;F;2;1;1
8;O1;F;1;3;3
9;O1;F;3;2;1
10;O2;F;3;1;1
11;O2;F;2;1;1
12;O2;F;2;2;3
13;O2;M;2;3;1
14;O2;M;2;2;1
15;O2;F;1;1;1
16;O2;M;2;3;1
17;O2;M;1;3;2
18;O2;M;1;3;3
19;O3;M;3;2;3
20;O3;M;1;1;2
21;O3;F;2;3;3
22;O3;M;2;3;2
23;O3;F;1;3;3
24;O3;M;1;2;2
25;O3;M;2;2;1
26;O3;F;2;1;2
27;O3;F;2;3;2
28;O4;M;3;2;2
29;O4;F;3;2;3
30;O4;M;1;2;3
31;O4;M;1;3;2
32;O4;F;3;3;2
33;O4;M;3;1;3
34;O4;M;2;1;1
35;O4;F;3;1;1
36;O4;F;3;1;1
37;O5;M;3;3;3
38;O5;F;3;1;1
39;O5;M;3;3;1
40;O5;F;1;3;1
41;O5;M;2;1;1
42;O5;M;3;3;3
43;O5;F;1;2;2
44;O5;M;1;2;1
45;O5;F;1;3;2
46;O6;F;1;2;1
47;O6;F;2;3;3
48;O6;M;3;3;1
49;O6;F;3;2;3
50;O6;M;3;1;3
51;O6;M;1;2;2
52;O6;M;2;3;1
53;O6;M;2;1;2
54;O6;F;1;3;1

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;37;15;6;36;30
2;49;36;39;33;7
3;10;25;11;41;33
4;16;41;8;9;36
5;1;20;15;50;4
6;17;29;33;1;5
7;35;18;16;19;28
8;34;52;20;35;48
9;5;26;27;11;53
10;19;53;18;4;51
11;44;47;34;3;19
12;54;47;34;51;24
13;24;16;8;1;11
14;33;53;52;32;51
15;40;20;37;2;42
16;23;17;6;44;36
17;13;51;30;41;1
18;16;40;44;30;41
19;35;46;16;45;1
20;53;40;34;44;28
21;10;17;12;27;1
22;21;9;19;20;31
23;36;38;44;1;7
24;36;33;12;4;8
25;21;16;44;29;34
26;12;33;43;14;44
27;45;47;13;26;10
28;9;7;26;52;8
29;6;28;17;9;7
30;28;29;47;12;26
31;15;41;1;27;40
32;10;37;12;40;15
33;10;21;47;23;40
34;24;6;14;45;8
35;40;33;11;31;3
36;53;48;30;17;31
37;33;19;12;43;48
38;37;16;18;53;10
39;14;1;12;18;5
40;53;30;45;32;49
41;38;37;5;16;35
42;12;32;46;41;28
43;52;5;27;17;14
44;50;47;6;5;8
45;44;14;24;48;30
46;53;47;13;2;45
47;5;53;41;4;37
48;45;44;52;3;43
49;30;54;33;44;8
50;29;41;14;40;17
51;19;45;43;3;46
52;34;38;28;50;23
53;41;18;51;14;40
54;43;4;22;34;9

[SEPARACIONES]
estudiante_i;estudiante_j
6;21
6;25
12;34
13;17
14;47
15;26
15;53
17;45
18;47
19;51
22;25
28;45
35;48
39;50

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
