# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 7 cursos nuevos
# Total = 126 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_3_s_7_i_9
semilla=30845
N=126
C=7
L=18
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18
5;18
6;18
7;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6,O7
minimo_O1=1
minimo_O2=1
minimo_O3=1
minimo_O4=1
minimo_O5=1
minimo_O6=1
minimo_O7=1

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;2;2;2
2;O1;M;1;1;1
3;O1;F;2;1;3
4;O1;M;2;2;3
5;O1;F;2;1;3
6;O1;M;3;2;1
7;O1;F;2;3;2
8;O1;F;1;2;1
9;O1;M;2;3;1
10;O1;M;1;3;1
11;O1;F;3;1;1
12;O1;F;2;3;2
13;O1;M;3;2;3
14;O1;M;3;3;1
15;O1;M;3;1;1
16;O1;F;2;2;1
17;O1;F;2;2;1
18;O1;F;2;1;2
19;O2;F;2;3;1
20;O2;F;1;2;2
21;O2;M;2;3;2
22;O2;F;3;3;2
23;O2;F;3;3;3
24;O2;F;2;2;1
25;O2;M;1;3;2
26;O2;F;2;1;1
27;O2;M;3;3;3
28;O2;M;3;1;3
29;O2;F;1;2;1
30;O2;M;2;1;3
31;O2;F;1;1;3
32;O2;M;3;1;1
33;O2;M;2;2;3
34;O2;F;1;2;3
35;O2;M;3;2;2
36;O2;M;1;3;1
37;O3;M;3;3;3
38;O3;F;3;1;1
39;O3;M;2;3;2
40;O3;F;1;1;3
41;O3;F;2;2;3
42;O3;F;2;2;1
43;O3;M;2;3;3
44;O3;M;3;3;3
45;O3;M;3;1;3
46;O3;F;1;1;1
47;O3;F;2;3;1
48;O3;M;2;1;2
49;O3;M;2;2;3
50;O3;F;3;1;3
