# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 5 cursos nuevos
# Total = 180 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_3_s_5_i_4
semilla=30662
N=180
C=5
L=36
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36
4;36
5;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5
minimo_O1=6
minimo_O2=6
minimo_O3=6
minimo_O4=6
minimo_O5=6

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;3;3;3
2;O1;F;3;1;3
3;O1;M;3;3;2
4;O1;M;3;3;2
5;O1;F;2;2;3
6;O1;M;1;2;2
7;O1;F;2;1;2
8;O1;F;3;2;2
9;O1;M;2;2;2
10;O1;M;3;3;1
11;O1;M;3;3;2
12;O1;F;2;2;3
13;O1;M;2;2;3
14;O1;F;3;1;2
15;O1;M;3;2;3
16;O1;M;2;3;1
17;O1;F;3;2;1
18;O1;F;2;2;1
19;O1;M;2;2;2
20;O1;F;2;2;2
21;O1;M;1;2;1
22;O1;M;3;3;1
23;O1;M;1;2;1
24;O1;F;1;2;3
25;O1;M;2;2;1
26;O1;F;3;1;3
27;O1;F;2;3;1
28;O1;M;3;3;3
29;O1;M;1;3;1
30;O1;F;3;2;2
31;O1;F;3;3;3
32;O1;F;1;1;1
33;O1;F;3;1;2
34;O1;M;3;3;3
35;O1;F;1;1;3
36;O1;M;2;1;1
37;O2;M;3;1;2
38;O2;F;3;1;3
39;O2;F;3;1;3
40;O2;M;2;1;1
41;O2;M;3;3;3
42;O2;M;3;1;1
43;O2;F;2;1;1
44;O2;F;3;1;3
45;O2;M;2;2;1
46;O2;M;2;1;2
47;O2;M;1;1;1
48;O2;M;1;3;1
49;O2;M;1;2;2
50;O2;F;3;3;2
51;O2;F;3;3;2
52;O2;F;3;1;2
53;O2;M;3;1;2
54;O2;M;3;2;3
55;O2;F;1;3;3
56;O2;F;3;3;2
57;O2;F;2;1;1
58;O2;M;3;3;1
59;O2;F;2;3;3
60;O2;M;3;1;1
61;O2;M;2;3;1
62;O2;M;2;3;1
63;O2;F;1;1;2
64;O2;F;1;3;2
65;O2;M;2;1;2
66;O2;M;1;1;2
67;O2;F;3;1;2
68;O2;F;1;3;3
69;O2;F;1;1;2
70;O2;F;3;3;2
71;O2;F;1;2;3
72;O2;M;2;1;3
73;O3;F;3;3;1
74;O3;M;3;1;2
75;O3;M;2;2;2
76;O3;M;2;1;3
77;O3;M;3;1;3
78;O3;M;3;1;1
79;O3;F;2;3;1
80;O3;M;3;3;1
81;O3;M;3;1;1
82;O3;M;1;3;3
83;O3;F;2;3;3
84;O3;F;3;2;3
85;O3;F;3;3;1
86;O3;F;1;3;3
87;O3;M;1;3;1
88;O3;M;1;1;2
89;O3;F;2;1;2
90;O3;F;1;2;3
91;O3;F;1;3;1
92;O3;M;2;3;2
93;O3;F;2;1;2
94;O3;M;2;2;1
95;O3;F;2;2;2
96;O3;F;3;1;1
97;O3;F;1;2;2
98;O3;F;3;2;2
99;O3;F;3;3;1
100;O3;M;1;1;2
101;O3;M;3;2;2
102;O3;M;3;2;1
103;O3;F;3;2;3
104;O3;F;2;2;3
105;O3;M;1;3;1
106;O3;M;2;2;2
107;O3;M;3;2;1
108;O3;F;3;1;1
109;O4;F;1;2;3
110;O4;F;2;1;3
111;O4;M;3;2;1
112;O4;F;2;2;2
113;O4;M;2;3;1
114;O4;M;2;2;2
115;O4;M;3;2;2
116;O4;M;3;1;2
117;O4;M;2;1;3
118;O4;F;1;2;1
119;O4;M;3;3;3
120;O4;M;3;3;2
121;O4;M;3;3;3
122;O4;F;3;1;2
123;O4;F;3;3;1
124;O4;M;3;1;3
125;O4;M;3;3;3
126;O4;F;1;1;1
127;O4;M;3;3;3
128;O4;F;3;1;3
129;O4;F;2;2;3
130;O4;M;1;2;2
131;O4;M;1;2;2
132;O4;M;3;2;1
133;O4;M;3;2;1
134;O4;F;2;2;2
135;O4;F;2;1;1
136;O4;F;3;1;2
137;O4;F;2;3;2
138;O4;F;2;1;2
139;O4;F;2;2;2
140;O4;M;1;1;2
141;O4;M;1;1;2
142;O4;F;1;3;3
143;O4;F;2;3;2
144;O4;F;1;3;3
145;O5;F;3;1;2
146;O5;F;1;3;1
147;O5;M;2;3;1
148;O5;M;2;2;1
149;O5;M;2;3;2
150;O5;M;2;1;1
151;O5;M;3;3;2
152;O5;F;1;3;2
153;O5;M;2;3;3
154;O5;F;3;3;3
155;O5;M;2;3;1
156;O5;M;2;1;3
157;O5;M;2;2;1
158;O5;F;1;1;2
159;O5;F;3;2;1
160;O5;M;2;3;1
161;O5;F;1;3;1
162;O5;M;1;2;3
163;O5;M;2;3;3
164;O5;M;1;1;1
165;O5;F;3;2;2
166;O5;M;3;1;1
167;O5;F;1;1;3
168;O5;F;3;1;3
