# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_3_s_4_i_7
semilla=30555
N=108
C=4
L=27
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27
3;27
4;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=5
minimo_O2=5
minimo_O3=5
minimo_O4=5

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;3;1;2
2;O1;F;2;2;3
3;O1;F;1;1;3
4;O1;M;2;2;1
5;O1;M;2;3;2
6;O1;F;2;1;1
7;O1;F;3;2;3
8;O1;M;3;3;3
9;O1;F;3;2;3
10;O1;M;3;1;3
11;O1;M;1;1;1
12;O1;M;2;2;2
13;O1;M;1;3;1
14;O1;M;3;3;3
15;O1;M;3;3;2
16;O1;M;3;3;2
17;O1;F;3;3;2
18;O1;F;3;2;3
19;O1;F;2;1;1
20;O1;M;3;2;1
21;O1;F;1;3;2
22;O1;M;2;3;1
23;O1;F;3;2;1
24;O1;F;3;1;2
25;O1;F;1;2;2
26;O1;M;3;3;3
27;O1;M;1;3;2
28;O2;F;2;3;1
29;O2;F;3;2;2
30;O2;F;2;2;3
31;O2;M;3;3;1
32;O2;F;3;1;2
33;O2;M;3;2;1
34;O2;M;2;1;1
35;O2;M;2;2;3
36;O2;F;2;1;3
37;O2;F;3;2;1
38;O2;M;3;3;3
39;O2;M;1;1;3
40;O2;M;3;3;1
41;O2;M;1;1;3
42;O2;M;3;1;2
43;O2;F;3;1;1
44;O2;M;1;3;3
45;O2;F;1;3;3
46;O2;F;2;3;2
47;O2;M;1;2;2
48;O2;F;3;3;3
49;O2;M;3;3;1
50;O2;M;1;1;3
51;O2;F;1;1;2
52;O2;F;3;3;1
53;O2;F;1;3;2
54;O2;M;2;3;1
55;O3;F;1;3;1
56;O3;M;1;1;3
57;O3;M;3;2;3
58;O3;M;1;3;2
59;O3;F;3;2;2
60;O3;F;1;2;3
61;O3;F;3;1;1
62;O3;F;2;1;1
63;O3;M;2;2;2
64;O3;M;1;3;3
65;O3;F;3;1;3
66;O3;F;1;3;2
67;O3;M;2;2;1
68;O3;F;2;1;2
69;O3;F;3;1;1
70;O3;F;2;2;3
71;O3;M;2;2;3
72;O3;M;1;2;3
73;O3;M;1;3;2
74;O3;F;3;2;3
75;O3;F;2;2;2
76;O3;M;2;2;1
77;O3;M;2;3;3
78;O3;F;3;1;1
79;O3;M;2;2;3
80;O3;M;1;1;2
81;O3;M;1;2;3
82;O4;F;3;3;1
83;O4;M;3;2;1
84;O4;M;2;1;1
85;O4;F;2;1;1
86;O4;F;3;2;1
87;O4;M;2;2;3
88;O4;F;1;2;1
89;O4;F;3;2;2
90;O4;F;1;1;1
91;O4;M;2;1;3
92;O4;F;2;1;3
93;O4;M;1;2;3
94;O4;M;3;2;2
95;O4;F;1;3;1
96;O4;M;3;1;1
97;O4;M;2;3;2
98;O4;M;2;1;2
99;O4;F;1;1;1
100;O4;F;1;3;2
101;O4;F;1;1;3
102;O4;M;1;1;3
103;O4;F;2;1;1
104;O4;M;1;1;3
105;O4;M;2;2;2
106;O4;M;1;2;2
107;O4;M;3;1;3
108;O4;F;3;2;2

[PREFERENCIAS]
# En esta familia P=3, por lo que cada estudiante tiene 3 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3
1;21;14;54
2;1;12;37
3;101;53;61
4;66;85;102
5;29;28;77
6;59;7;8
7;34;4;64
8;77;5;83
9;102;84;10
10;54;85;83
11;38;36;12
12;9;43;57
13;41;93;72
14;71;70;82
15;57;14;27
16;58;51;76
17;23;91;11
18;49;90;106
19;95;78;59
20;106;24;29
21;9;66;57
22;102;8;30
23;93;9;4
24;103;17;11
