# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_7_s_3_i_8
semilla=70516
N=108
C=3
L=36
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=11
minimo_O2=11
minimo_O3=11

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;2;1
2;O1;F;1;1;2
3;O1;F;3;3;3
4;O1;F;3;1;2
5;O1;F;1;1;2
6;O1;F;2;1;2
7;O1;M;1;3;2
8;O1;F;3;3;3
9;O1;M;1;3;3
10;O1;M;3;2;3
11;O1;M;2;3;3
12;O1;M;2;1;3
13;O1;F;3;3;2
14;O1;M;1;1;2
15;O1;F;3;2;1
16;O1;M;2;1;2
17;O1;M;2;1;1
18;O1;M;1;2;1
19;O1;F;3;1;1
20;O1;M;2;1;2
21;O1;M;1;3;3
22;O1;F;1;2;3
23;O1;M;1;1;2
24;O1;M;3;3;2
25;O1;F;3;1;3
26;O1;M;2;3;3
27;O1;F;2;1;1
28;O1;F;3;2;1
29;O1;F;2;3;3
30;O1;F;3;3;2
31;O1;F;1;1;1
32;O1;M;3;3;1
33;O1;F;2;2;1
34;O1;M;2;2;2
35;O1;F;2;1;3
36;O1;M;2;2;3
37;O2;M;3;3;2
38;O2;M;2;3;1
39;O2;M;3;1;1
40;O2;M;2;1;2
41;O2;M;3;2;1
42;O2;F;2;1;3
43;O2;F;1;1;2
44;O2;M;1;2;2
45;O2;F;3;3;2
46;O2;F;2;1;1
47;O2;F;2;3;2
48;O2;M;3;1;1
49;O2;F;1;1;2
50;O2;M;2;2;3
51;O2;M;1;2;3
52;O2;F;3;2;2
53;O2;F;1;1;3
54;O2;M;1;1;1
55;O2;F;1;3;1
56;O2;F;2;3;2
57;O2;M;2;1;3
58;O2;F;3;2;2
59;O2;F;3;2;1
60;O2;M;3;2;1
61;O2;M;2;3;1
62;O2;F;2;1;2
63;O2;F;1;2;1
64;O2;F;1;2;1
