# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 4 preferencias por estudiante
# C = 6 cursos nuevos
# Total = 216 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_4_s_6_i_5
semilla=40777
N=216
C=6
L=36
P=4

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36
4;36
5;36
6;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6
minimo_O1=5
minimo_O2=5
minimo_O3=5
minimo_O4=5
minimo_O5=5
minimo_O6=5

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;2;1;1
2;O1;M;2;1;2
3;O1;F;3;1;3
4;O1;M;3;3;3
5;O1;F;1;3;3
6;O1;F;1;3;3
7;O1;F;1;2;2
8;O1;F;1;1;2
9;O1;F;3;3;3
10;O1;F;1;3;1
11;O1;M;1;1;3
12;O1;F;1;3;1
13;O1;M;3;1;3
14;O1;M;2;3;2
15;O1;M;1;3;3
16;O1;F;3;1;2
17;O1;M;1;1;3
18;O1;F;2;1;1
19;O1;F;1;1;1
20;O1;F;3;2;3
21;O1;F;1;3;3
22;O1;M;1;3;1
23;O1;F;3;3;1
24;O1;F;2;2;2
25;O1;M;1;2;1
26;O1;F;3;3;1
27;O1;F;3;2;1
28;O1;M;2;1;2
29;O1;M;3;1;2
30;O1;M;3;2;2
31;O1;F;3;3;1
32;O1;M;3;1;1
33;O1;M;2;1;3
34;O1;M;2;3;1
35;O1;M;1;2;1
36;O1;M;2;3;3
37;O2;M;2;2;2
38;O2;F;2;1;3
39;O2;F;2;2;1
40;O2;M;2;1;3
41;O2;F;2;2;2
42;O2;F;2;3;1
43;O2;M;1;3;3
44;O2;M;2;2;1
45;O2;M;1;2;2
46;O2;M;2;2;1
47;O2;M;2;1;3
48;O2;F;2;1;2
49;O2;M;1;2;1
50;O2;F;1;3;3
51;O2;F;2;1;2
52;O2;M;1;1;3
53;O2;M;2;2;1
54;O2;F;2;2;2
55;O2;F;3;1;1
56;O2;M;2;3;2
57;O2;M;2;2;2
58;O2;M;3;1;2
59;O2;F;1;2;3
60;O2;F;3;2;1
61;O2;F;1;3;1
62;O2;F;1;2;1
63;O2;F;3;2;1
64;O2;F;3;2;1
65;O2;M;1;1;3
66;O2;F;1;1;3
67;O2;M;1;2;3
68;O2;M;1;3;2
69;O2;M;2;1;1
70;O2;F;3;1;3
71;O2;M;2;1;1
72;O2;F;1;1;2
73;O3;M;2;1;2
74;O3;M;2;3;3
75;O3;F;3;2;1
76;O3;F;3;2;2
77;O3;M;2;2;2
78;O3;F;2;2;3
79;O3;M;1;2;1
80;O3;F;1;1;1
81;O3;F;2;2;3
82;O3;F;2;3;2
83;O3;F;1;3;1
84;O3;M;1;3;3
85;O3;M;2;2;1
86;O3;M;1;2;3
87;O3;F;2;2;3
88;O3;M;2;1;2
89;O3;M;2;3;1
90;O3;M;3;1;1
91;O3;F;1;3;3
92;O3;F;2;3;3
93;O3;M;2;3;2
94;O3;M;3;2;1
95;O3;M;2;1;1
96;O3;M;3;1;3
97;O3;M;2;3;1
98;O3;F;3;1;3
99;O3;F;2;1;3
100;O3;F;3;3;3
101;O3;M;2;3;3
102;O3;F;2;2;2
103;O3;F;3;2;1
104;O3;F;1;3;3
105;O3;M;3;2;2
106;O3;M;1;3;3
107;O3;F;1;3;2
108;O3;F;3;1;1
109;O4;M;1;2;1
110;O4;M;2;2;2
111;O4;F;3;1;1
112;O4;M;2;2;2
113;O4;M;3;3;1
114;O4;M;2;3;1
115;O4;M;1;2;3
116;O4;M;2;3;2
117;O4;M;2;3;2
118;O4;F;3;3;1
119;O4;F;2;3;1
120;O4;M;3;2;2
121;O4;M;1;1;3
122;O4;F;3;1;1
123;O4;F;2;2;3
124;O4;F;1;2;3
125;O4;F;3;1;1
126;O4;F;3;1;1
127;O4;F;1;3;1
128;O4;F;3;2;2
129;O4;M;1;2;1
130;O4;F;1;3;2
131;O4;M;3;3;2
132;O4;M;3;2;3
133;O4;F;2;3;1
134;O4;M;2;2;3
135;O4;M;1;2;1
136;O4;M;2;2;1
137;O4;F;3;2;1
138;O4;F;1;1;1
139;O4;F;1;2;2
140;O4;M;2;3;2
141;O4;F;2;3;1
142;O4;M;1;2;2
143;O4;F;1;1;1
144;O4;F;2;2;3
145;O5;F;1;3;2
146;O5;F;2;2;1
147;O5;M;2;2;2
148;O5;F;1;1;3
149;O5;F;2;1;3
150;O5;M;2;2;3
151;O5;M;3;1;2
152;O5;F;1;2;2
153;O5;M;3;1;3
154;O5;M;1;2;2
155;O5;F;2;1;2
156;O5;F;1;2;1
157;O5;M;3;2;3
158;O5;F;2;2;2
159;O5;M;3;1;3
160;O5;M;1;3;3
161;O5;F;1;2;2
162;O5;F;3;1;2
163;O5;M;3;3;2
164;O5;M;3;1;1
165;O5;F;1;2;2
166;O5;F;3;2;3
167;O5;M;3;1;1
168;O5;M;2;2;1
169;O5;F;1;3;1
170;O5;F;2;2;1
171;O5;F;3;1;1
172;O5;M;3;2;2
173;O5;M;2;1;2
174;O5;M;2;3;2
175;O5;F;1;1;1
176;O5;M;3;3;3
177;O5;M;1;1;3
178;O5;F;2;1;1
