# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 2 cursos nuevos
# Total = 54 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_5_s_2_i_5
semilla=50353
N=54
C=2
L=27
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2
minimo_O1=12
minimo_O2=12

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;1;3
2;O1;M;2;3;2
3;O1;F;1;1;3
4;O1;F;1;2;1
5;O1;F;2;1;1
6;O1;F;2;1;1
7;O1;F;3;3;3
8;O1;F;3;1;2
9;O1;M;1;1;1
10;O1;M;2;1;2
11;O1;F;3;2;2
12;O1;M;2;3;1
13;O1;F;1;3;1
14;O1;M;3;2;3
15;O1;M;2;1;1
16;O1;M;1;1;3
17;O1;F;3;3;1
18;O1;M;1;1;3
19;O1;M;3;3;3
20;O1;F;2;2;1
21;O1;F;3;2;2
22;O1;M;2;2;2
23;O1;M;3;1;1
24;O1;F;2;1;1
25;O1;M;2;1;3
26;O1;F;3;3;1
27;O1;M;2;3;3
28;O2;M;1;2;2
29;O2;F;1;3;2
30;O2;F;2;3;3
31;O2;F;2;1;1
32;O2;F;3;1;3
33;O2;M;1;3;1
34;O2;F;1;2;3
35;O2;M;2;3;3
36;O2;M;3;2;3
37;O2;M;3;3;3
38;O2;M;3;2;2
39;O2;F;2;3;1
40;O2;M;1;3;2
41;O2;M;1;1;3
42;O2;F;2;1;3
43;O2;F;1;2;1
44;O2;M;3;1;2
45;O2;M;1;3;1
46;O2;M;2;2;1
47;O2;M;1;2;3
48;O2;F;2;1;1
49;O2;M;1;3;3
50;O2;M;1;3;3
51;O2;F;1;2;1
52;O2;F;3;1;3
53;O2;F;3;1;2
54;O2;F;1;3;3

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;49;41;54;3;14
2;29;47;1;41;48
3;28;26;51;40;10
4;19;40;43;30;44
5;42;26;43;54;30
6;35;3;11;37;15
7;3;49;4;10;39
8;31;28;7;4;35
9;49;6;37;41;19
10;54;50;31;53;8
11;16;34;39;49;52
12;21;48;35;28;50
13;32;30;33;26;37
14;34;24;46;23;53
15;1;36;48;19;24
16;22;31;28;33;19
17;21;49;13;20;38
18;51;32;26;17;24
19;45;23;3;4;18
20;18;31;44;33;46
21;8;42;12;24;45
22;49;39;50;21;51
23;21;1;3;37;52
24;6;34;51;1;52
25;39;45;29;4;10
26;42;28;5;34;18
27;3;39;1;42;37
28;17;7;46;19;27
29;46;30;23;28;39
30;39;40;32;10;34
31;39;42;50;24;54
32;2;45;40;26;11
33;45;20;10;37;32
34;41;54;3;35;7
35;12;45;39;48;7
36;29;9;35;18;45
37;44;18;26;24;46
38;18;12;39;53;36
39;22;18;9;42;10
40;52;33;25;41;38
41;47;23;39;6;1
42;13;51;21;54;28
43;26;11;51;48;27
44;10;2;43;15;53
45;51;8;53;42;14
46;19;53;35;10;47
47;54;16;24;25;37
48;17;38;32;26;6
49;45;3;16;28;17
50;13;27;51;42;52
51;19;9;17;47;1
52;14;29;18;26;23
53;1;15;34;24;13
54;27;24;43;34;37

[SEPARACIONES]
estudiante_i;estudiante_j
6;43
10;29
12;23
21;29
24;28
25;37
26;38
28;50
35;50
35;52
38;44
42;43
43;54
46;50

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
