# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 81 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_5_s_3_i_1
semilla=50426
N=81
C=3
L=27
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27
3;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=8
minimo_O2=8
minimo_O3=8

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;2;3;3
2;O1;M;3;2;2
3;O1;M;3;3;2
4;O1;M;2;1;2
5;O1;F;3;3;2
6;O1;M;2;1;1
7;O1;M;1;3;1
8;O1;M;3;1;2
9;O1;F;3;2;1
10;O1;F;3;2;3
11;O1;F;1;2;1
12;O1;M;3;2;1
13;O1;F;3;2;3
14;O1;F;2;1;2
15;O1;F;1;3;1
16;O1;F;3;2;2
17;O1;F;3;2;2
18;O1;M;3;2;1
19;O1;F;2;1;3
20;O1;F;2;3;2
21;O1;M;2;3;3
22;O1;M;1;3;1
23;O1;F;2;1;3
24;O1;M;1;3;1
25;O1;M;2;2;3
26;O1;M;2;2;2
27;O1;F;1;3;2
28;O2;F;1;1;1
29;O2;F;3;1;2
30;O2;F;1;3;2
31;O2;F;3;1;3
32;O2;M;3;1;3
33;O2;M;1;1;1
34;O2;F;1;1;2
35;O2;M;1;1;1
36;O2;F;1;1;1
37;O2;M;1;2;3
38;O2;M;2;2;2
39;O2;M;3;3;1
40;O2;M;3;3;2
41;O2;M;1;2;3
42;O2;F;1;3;1
43;O2;M;2;3;3
44;O2;M;2;2;1
45;O2;M;2;2;1
46;O2;F;3;3;1
47;O2;F;3;1;1
48;O2;F;1;2;1
49;O2;F;3;3;3
50;O2;M;1;2;2
51;O2;F;1;1;3
52;O2;M;1;3;2
53;O2;F;1;1;3
54;O2;M;1;1;2
55;O3;F;1;2;1
56;O3;M;3;2;1
57;O3;F;1;1;3
58;O3;M;2;1;2
59;O3;M;2;1;1
60;O3;M;2;1;2
61;O3;F;3;3;1
62;O3;F;2;2;3
63;O3;F;2;1;1
64;O3;F;2;1;2
65;O3;F;1;2;1
66;O3;M;2;2;3
67;O3;M;3;2;3
68;O3;F;3;1;2
69;O3;M;1;3;1
70;O3;F;1;2;2
71;O3;M;1;3;3
72;O3;F;2;2;1
73;O3;M;3;2;1
74;O3;F;2;3;2
75;O3;F;3;3;1
76;O3;M;2;2;3
77;O3;M;1;1;3
78;O3;M;2;1;2
79;O3;F;3;2;2
80;O3;M;3;2;3
81;O3;M;1;3;2

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;38;39;37;69;12
2;15;39;25;52;17
3;60;32;64;27;14
4;8;1;10;5;50
5;59;64;11;14;53
6;28;49;54;74;63
7;30;50;79;78;15
8;22;70;4;13;53
9;53;6;22;69;1
10;7;79;21;61;72
11;69;8;5;79;51
12;26;52;31;39;11
13;14;39;38;12;67
14;70;62;64;67;60
15;50;62;34;66;57
16;27;46;29;11;50
17;24;63;12;28;70
18;61;32;56;2;63
19;54;40;50;52;32
20;18;59;5;72;65
21;57;15;20;67;69
22;14;34;47;64;40
23;77;5;66;21;67
24;10;68;22;50;26
25;37;55;10;57;11
26;11;39;48;20;58
27;31;50;8;56;12
28;52;69;25;24;17
29;11;43;51;81;21
30;24;40;68;59;9
31;30;27;77;26;63
32;50;22;30;75;6
33;8;73;5;29;14
34;18;57;66;4;7
35;55;73;59;62;8
36;72;40;71;9;58
37;6;81;58;61;50
38;37;36;29;30;13
39;24;72;12;79;48
40;26;50;72;28;63
41;61;37;24;66;44
42;40;51;12;41;72
43;42;6;66;73;70
44;67;31;36;2;28
45;62;80;25;36;75
46;55;36;35;66;25
47;70;65;61;71;55
48;17;9;58;24;56
49;71;34;67;7;10
50;71;36;14;66;12
51;66;37;9;33;29
52;8;33;36;17;24
53;1;81;34;8;63
54;29;41;23;8;44
55;3;31;49;67;69
56;69;73;27;47;67
57;37;64;23;34;21
58;69;25;45;34;23
59;11;9;2;37;20
60;71;48;50;4;19
61;55;10;58;52;80
62;43;1;17;40;65
63;2;10;19;12;5
64;3;11;67;39;28
65;12;54;25;28;10
66;23;10;41;55;22
67;41;22;40;34;52
68;17;80;30;38;50
69;72;4;14;36;41
70;38;41;8;37;31
71;29;61;81;31;45
72;6;47;32;73;31
73;65;43;46;18;4
74;1;22;44;33;27
75;37;56;22;6;80
76;40;72;3;45;17
77;78;41;51;11;63
78;49;26;56;21;13
79;40;52;24;38;71
80;57;50;8;18;15
81;20;28;30;13;71

[SEPARACIONES]
estudiante_i;estudiante_j
5;24
6;8
6;26
11;62
15;78
19;42
22;61
22;66
24;30
24;63
27;31
27;45
30;80
32;48
41;68
50;81
51;73
53;62
63;67
66;76

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
