# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 7 cursos nuevos
# Total = 126 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_7_s_7_i_4
semilla=70838
N=126
C=7
L=18
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18
5;18
6;18
7;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6,O7
minimo_O1=1
minimo_O2=1
minimo_O3=1
minimo_O4=1
minimo_O5=1
minimo_O6=1
minimo_O7=1

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;2;1;1
2;O1;M;2;3;3
3;O1;F;1;2;1
4;O1;M;2;3;2
5;O1;F;1;3;2
6;O1;M;2;2;3
7;O1;F;3;1;1
8;O1;M;3;2;1
9;O1;F;3;2;1
10;O1;F;3;3;1
11;O1;F;1;2;1
12;O1;M;1;1;3
13;O1;M;1;2;3
14;O1;M;1;3;3
15;O1;F;1;1;3
16;O1;F;2;1;1
17;O1;M;2;1;3
18;O1;M;2;3;1
19;O2;F;1;3;2
20;O2;F;1;3;3
21;O2;F;3;1;3
22;O2;M;3;2;3
23;O2;M;3;2;3
24;O2;F;3;2;1
25;O2;M;1;2;1
26;O2;F;3;2;1
27;O2;F;3;2;3
28;O2;F;3;3;1
29;O2;M;3;3;2
30;O2;M;1;1;2
31;O2;M;1;1;2
32;O2;M;1;2;2
33;O2;F;3;3;2
34;O2;M;2;2;1
35;O2;M;3;1;3
36;O2;F;1;1;3
37;O3;F;1;2;1
38;O3;M;3;2;1
39;O3;M;2;1;1
40;O3;F;2;2;1
41;O3;F;1;2;3
42;O3;M;1;2;1
43;O3;M;3;1;1
44;O3;F;1;2;3
45;O3;F;3;3;1
46;O3;M;1;2;3
47;O3;F;1;3;3
48;O3;F;1;2;3
49;O3;M;1;2;2
50;O3;M;1;3;3
51;O3;M;3;3;3
52;O3;F;3;1;1
53;O3;F;3;2;2
54;O3;M;3;2;3
55;O4;M;2;2;2
56;O4;M;3;1;3
57;O4;M;1;3;3
58;O4;F;1;3;1
59;O4;F;3;1;2
60;O4;F;1;3;1
61;O4;F;2;3;2
62;O4;M;2;1;2
63;O4;M;3;2;2
64;O4;F;3;2;3
65;O4;M;1;2;1
66;O4;M;3;1;1
67;O4;F;3;2;1
68;O4;F;3;2;3
69;O4;F;1;2;3
70;O4;F;2;2;3
71;O4;M;1;2;1
72;O4;M;1;3;2
73;O5;M;3;3;2
74;O5;F;1;1;3
75;O5;F;1;2;3
76;O5;F;2;3;1
77;O5;M;1;2;2
78;O5;F;3;1;2
79;O5;M;2;1;3
80;O5;M;2;3;2
81;O5;F;1;1;2
82;O5;M;1;3;1
83;O5;F;2;1;1
84;O5;M;2;1;3
85;O5;M;2;1;3
86;O5;M;3;2;2
87;O5;F;1;1;3
88;O5;M;1;1;2
89;O5;F;3;1;1
90;O5;F;2;1;3
91;O6;M;1;3;3
92;O6;M;1;3;2
93;O6;M;1;1;3
94;O6;M;1;1;2
95;O6;F;2;1;1
96;O6;F;3;3;1
97;O6;F;3;1;2
98;O6;F;1;3;3
99;O6;M;2;2;3
100;O6;M;3;1;2
101;O6;F;3;1;2
102;O6;F;2;1;3
103;O6;F;1;2;3
104;O6;F;1;1;2
105;O6;M;1;3;2
106;O6;F;2;3;2
107;O6;M;3;2;3
108;O6;M;2;3;2
109;O7;F;2;2;3
110;O7;F;1;2;2
111;O7;F;2;1;1
112;O7;M;3;1;2
113;O7;F;2;2;1
114;O7;F;3;1;2
115;O7;F;1;3;3
116;O7;F;3;1;3
117;O7;M;1;3;1
118;O7;M;2;2;1
119;O7;M;1;2;2
120;O7;F;3;3;3
121;O7;M;3;2;2
122;O7;M;2;3;2
123;O7;M;3;3;3
124;O7;M;1;3;3
125;O7;M;1;2;1
126;O7;F;1;2;1

[PREFERENCIAS]
# En esta familia P=7, por lo que cada estudiante tiene 7 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5;preferencia_6;preferencia_7
1;6;66;79;126;24;78;17
2;44;107;109;105;65;27;90
3;67;69;30;59;86;106;54
4;63;31;118;89;100;62;76
5;105;79;50;122;89;21;49
6;115;25;88;60;70;50;58
7;96;42;8;105;85;99;80
8;36;116;77;102;16;81;10
9;20;44;124;3;64;111;51
10;45;120;79;121;25;9;6
11;74;19;95;30;34;40;71
12;96;32;98;87;119;123;2
13;69;124;68;71;102;15;55
14;53;62;95;105;15;47;118
15;14;92;47;111;89;126;52
16;117;111;92;104;44;106;46
17;113;7;105;56;84;51;114
18;60;71;85;91;16;39;89
19;12;111;64;16;2;58;92
20;66;59;33;42;29;3;115
21;12;126;69;108;47;120;9
22;90;50;77;7;68;98;48
