# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 72 estudiantes por curso
# P = 6 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 288 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_72_l_6_s_4_i_3
semilla=60683
N=288
C=4
L=72
P=6

[CURSOS_NUEVOS]
curso;capacidad
1;72
2;72
3;72
4;72

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=17
minimo_O2=17
minimo_O3=17
minimo_O4=17

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;1;2;1
2;O1;F;2;2;1
3;O1;F;3;1;2
4;O1;M;3;2;3
5;O1;F;3;3;3
6;O1;F;3;2;2
7;O1;M;3;2;1
8;O1;M;3;1;3
9;O1;M;2;3;3
10;O1;M;1;3;2
11;O1;M;2;1;2
12;O1;F;1;3;2
13;O1;M;2;2;3
14;O1;F;1;3;2
15;O1;F;3;1;1
16;O1;F;3;2;3
17;O1;M;2;1;3
18;O1;M;3;2;2
19;O1;M;3;1;1
20;O1;M;3;3;2
21;O1;F;3;2;2
22;O1;M;3;1;2
23;O1;F;1;3;1
24;O1;F;2;2;2
25;O1;F;2;3;1
26;O1;M;2;2;1
27;O1;F;1;1;2
28;O1;F;1;2;1
29;O1;F;2;3;2
30;O1;M;2;2;3
31;O1;F;1;1;1
32;O1;M;1;3;2
33;O1;M;2;3;3
34;O1;M;2;1;3
35;O1;F;2;3;2
36;O1;F;2;1;1
37;O1;M;3;1;1
38;O1;M;1;3;2
39;O1;F;1;1;3
40;O1;F;1;3;2
41;O1;F;2;1;3
42;O1;F;3;3;1
43;O1;F;3;3;1
44;O1;M;2;1;1
45;O1;M;3;2;1
46;O1;M;2;1;3
47;O1;F;2;1;2
48;O1;M;2;1;3
49;O1;F;2;3;3
50;O1;F;3;3;1
51;O1;F;3;1;3
52;O1;F;2;2;1
53;O1;F;2;2;1
54;O1;M;2;2;2
55;O1;F;1;1;3
56;O1;M;3;2;1
57;O1;M;3;2;2
58;O1;F;2;1;2
59;O1;M;3;3;3
60;O1;M;2;1;2
61;O1;M;3;1;2
62;O1;F;3;1;1
63;O1;M;1;2;3
64;O1;M;3;1;3
65;O1;M;1;1;3
66;O1;F;3;1;1
67;O1;M;3;2;2
68;O1;M;3;3;2
69;O1;F;3;3;1
70;O1;F;2;2;1
71;O1;M;3;1;1
72;O1;M;2;1;2
73;O2;F;2;1;3
74;O2;M;2;1;3
75;O2;M;1;3;3
76;O2;M;3;3;2
77;O2;F;3;2;3
78;O2;M;3;1;3
79;O2;F;3;1;1
80;O2;M;2;2;2
81;O2;M;3;1;3
82;O2;F;3;2;2
83;O2;M;3;3;3
84;O2;M;1;2;2
85;O2;F;1;3;2
86;O2;M;1;2;3
87;O2;M;3;1;3
88;O2;F;3;3;3
89;O2;M;1;1;2
90;O2;F;2;2;1
91;O2;F;1;3;1
92;O2;F;2;2;3
93;O2;F;3;3;2
94;O2;M;1;3;2
95;O2;M;1;1;1
96;O2;F;3;1;1
97;O2;M;1;1;1
98;O2;F;3;1;3
99;O2;M;1;2;1
100;O2;M;1;1;2
101;O2;F;2;1;1
102;O2;F;2;1;2
103;O2;F;2;1;1
104;O2;F;1;2;2
105;O2;F;2;2;3
106;O2;F;2;3;3
107;O2;F;1;3;1
108;O2;M;1;2;3
109;O2;M;1;3;3
