# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 5 cursos nuevos
# Total = 90 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_5_s_5_i_5
semilla=50629
N=90
C=5
L=18
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18
5;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5
minimo_O1=2
minimo_O2=2
minimo_O3=2
minimo_O4=2
minimo_O5=2

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;1;2
2;O1;M;2;2;2
3;O1;F;1;2;2
4;O1;F;3;2;2
5;O1;M;3;1;1
6;O1;M;2;1;1
7;O1;M;3;2;3
8;O1;F;2;1;3
9;O1;M;2;3;2
10;O1;F;1;2;2
11;O1;M;1;1;3
12;O1;F;1;2;2
13;O1;F;2;1;2
14;O1;F;1;3;3
15;O1;M;3;1;2
16;O1;F;3;2;1
17;O1;M;3;1;3
18;O1;F;1;2;2
19;O2;F;1;3;2
20;O2;M;2;2;2
21;O2;F;2;2;1
22;O2;F;2;1;3
23;O2;M;3;1;2
24;O2;F;2;3;2
25;O2;F;3;1;1
26;O2;F;2;1;2
27;O2;M;2;3;2
28;O2;F;3;2;3
29;O2;M;2;1;1
30;O2;F;1;3;1
31;O2;M;2;2;1
32;O2;M;3;2;1
33;O2;M;2;2;2
34;O2;M;3;2;3
35;O2;M;3;2;3
36;O2;F;3;2;2
37;O3;M;2;3;3
38;O3;M;1;3;2
39;O3;M;1;2;1
40;O3;M;1;1;1
41;O3;F;3;3;1
