# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_7_s_3_i_1
semilla=70467
N=108
C=3
L=36
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=11
minimo_O2=11
minimo_O3=11

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;1;1;3
2;O1;F;3;2;2
3;O1;F;3;3;3
4;O1;M;1;2;3
5;O1;F;3;1;1
6;O1;M;2;3;1
7;O1;M;3;1;3
8;O1;F;3;1;1
9;O1;F;2;1;1
10;O1;M;1;2;1
11;O1;F;1;1;1
12;O1;M;1;1;2
13;O1;F;2;2;3
14;O1;F;3;3;1
15;O1;F;1;1;3
16;O1;M;1;3;2
17;O1;M;1;3;2
18;O1;M;3;1;3
19;O1;M;3;1;2
20;O1;M;2;3;3
21;O1;M;1;1;3
22;O1;F;2;1;3
23;O1;F;1;2;1
24;O1;M;1;2;2
25;O1;M;3;1;1
26;O1;M;2;1;3
27;O1;F;3;3;2
28;O1;M;1;2;1
29;O1;F;3;1;2
30;O1;F;1;2;2
31;O1;F;2;2;2
32;O1;M;3;2;2
33;O1;M;2;3;2
34;O1;F;2;3;2
35;O1;F;2;3;2
36;O1;M;1;1;3
37;O2;M;3;2;3
38;O2;F;1;3;1
39;O2;M;3;2;1
40;O2;M;2;2;3
41;O2;F;3;2;3
42;O2;M;2;3;3
43;O2;M;3;2;1
44;O2;F;2;1;2
45;O2;F;1;1;1
46;O2;F;3;3;2
47;O2;M;3;3;2
48;O2;F;1;2;3
49;O2;M;2;3;3
50;O2;M;2;3;3
51;O2;M;3;1;1
52;O2;M;1;1;2
53;O2;F;3;1;2
54;O2;M;1;2;2
55;O2;M;3;2;1
56;O2;F;2;1;2
57;O2;F;1;2;2
58;O2;F;1;3;1
59;O2;F;1;3;2
60;O2;F;2;1;3
61;O2;M;3;3;1
62;O2;M;3;2;2
63;O2;F;2;3;1
64;O2;M;1;3;2
65;O2;M;3;3;3
66;O2;F;1;3;2
67;O2;F;1;3;2
68;O2;F;2;1;3
69;O2;M;2;3;3
70;O2;F;2;1;2
71;O2;M;2;2;3
72;O2;F;1;3;3
73;O3;F;1;2;3
74;O3;F;1;1;2
75;O3;M;2;1;2
76;O3;F;2;1;3
77;O3;F;3;3;1
78;O3;F;2;3;2
79;O3;F;2;1;1
80;O3;F;3;3;3
81;O3;M;2;1;3
82;O3;F;1;2;3
83;O3;M;3;3;2
84;O3;M;2;3;1
85;O3;F;2;2;2
86;O3;F;1;3;3
87;O3;M;3;1;2
88;O3;F;2;2;2
89;O3;F;2;2;3
90;O3;M;2;2;1
91;O3;M;2;3;3
92;O3;F;1;3;2
93;O3;M;3;3;1
94;O3;M;3;1;1
95;O3;F;3;1;1
96;O3;M;3;3;2
97;O3;F;3;3;2
98;O3;M;1;2;1
99;O3;M;3;1;3
100;O3;F;1;1;3
101;O3;M;2;3;2
102;O3;M;2;3;2
103;O3;F;2;1;2
104;O3;F;2;3;2
105;O3;M;1;3;2
106;O3;M;3;3;1
107;O3;M;2;3;2
108;O3;M;2;1;3

[PREFERENCIAS]
# En esta familia P=7, por lo que cada estudiante tiene 7 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5;preferencia_6;preferencia_7
1;75;46;91;8;30;92;80
2;64;80;51;92;98;59;83
3;73;24;56;38;30;52;10
4;54;100;16;70;89;68;105
5;34;63;61;17;91;80;64
6;31;19;95;84;105;39;89
7;51;46;77;88;28;23;12
8;79;94;19;82;57;18;60
9;70;63;26;27;29;51;87
10;60;67;69;65;99;63;62
11;15;4;54;106;22;47;78
12;9;66;68;89;26;76;25
13;66;97;76;105;62;93;45
14;96;28;37;16;20;50;44
15;27;14;86;31;57;58;25
16;58;65;15;8;73;54;2
17;28;55;27;108;37;9;102
18;85;41;28;43;15;96;79
19;79;91;52;78;73;98;94
20;21;8;98;30;5;15;2
21;28;74;60;67;47;75;76
22;31;56;38;67;35;100;102
23;108;28;12;24;8;86;88
24;35;16;54;66;76;78;50
25;29;12;93;65;105;60;82
26;54;53;92;72;94;87;105
27;57;51;84;18;90;7;108
28;82;97;50;99;29;108;33
29;87;46;59;49;11;91;58
30;99;73;39;51;12;93;61
31;88;44;48;102;40;80;10
32;24;53;57;99;70;67;59
33;15;106;91;93;16;52;81
34;86;58;14;92;95;94;41
35;83;79;101;6;72;13;94
36;14;11;18;33;5;38;12
37;47;55;92;23;44;67;19
38;61;85;71;48;83;39;29
39;22;15;65;80;21;106;4
40;3;87;99;92;83;50;33
41;37;11;105;102;21;33;30
42;61;54;60;93;9;103;35
43;76;15;32;108;61;48;86
44;95;91;23;7;78;70;9
45;106;64;66;69;25;27;70
46;104;8;16;77;96;58;18
47;26;65;14;68;54;1;71
48;26;25;90;40;59;78;44
49;77;30;105;29;39;64;50
50;80;69;18;27;26;73;76
51;89;13;17;84;47;5;108
52;95;54;18;5;93;8;2
53;81;86;65;40;17;49;82
54;91;69;55;90;84;24;7
55;105;74;23;4;17;34;48
56;22;102;30;43;3;104;67
57;78;105;58;96;4;31;83
58;82;3;45;20;84;14;95
59;102;22;21;84;85;106;10
60;101;61;89;41;29;91;95
61;14;98;77;105;104;75;71
62;50;99;25;37;46;78;63
63;30;72;50;16;73;28;25
64;24;8;95;74;16;36;76
65;51;42;28;58;75;21;102
66;26;41;79;33;93;36;89
67;41;68;33;104;46;107;77
68;24;43;52;85;67;37;27
69;47;96;9;104;88;35;8
70;57;86;28;49;97;34;76
71;30;98;90;39;69;66;15
72;81;106;88;62;10;35;95
73;34;81;50;84;18;104;20
74;14;92;47;41;80;99;100
75;107;44;71;81;11;27;64
76;42;31;73;43;57;39;92
77;28;15;88;21;32;57;36
78;92;21;1;65;80;27;82
79;55;84;32;30;77;72;57
80;16;31;74;70;11;66;30
81;67;1;103;92;79;101;37
82;93;20;8;63;64;40;101
83;6;91;68;97;54;84;58
84;2;49;33;77;83;97;15
85;16;49;33;59;12;73;11
86;32;64;56;96;14;15;19
87;38;52;83;15;30;29;64
88;77;27;85;26;62;46;63
89;29;47;64;62;68;105;98
90;8;47;36;83;7;58;73
91;88;49;27;51;52;95;97
92;85;91;29;3;80;34;23
93;39;100;4;53;15;26;21
94;34;26;78;44;100;88;104
95;46;69;49;30;98;99;18
96;4;25;8;74;34;51;58
97;40;92;33;32;55;56;87
98;48;24;65;103;84;85;40
99;36;33;31;87;95;96;81
100;39;86;48;20;37;61;16
101;2;48;20;19;12;53;7
102;6;66;12;48;84;51;40
103;13;52;86;30;85;39;26
104;19;69;88;98;6;58;62
105;74;22;102;21;39;89;103
106;52;24;105;34;15;29;46
107;106;87;35;93;53;2;108
108;46;57;47;104;58;43;99

[SEPARACIONES]
estudiante_i;estudiante_j
1;78
4;21
6;14
8;91
9;34
9;38
11;95
20;34
24;98
28;77
29;47
29;52
32;88
41;60
41;97
43;65
43;105
49;72
54;65
59;90
60;77
60;78
64;86
79;93
83;98
86;89
88;96

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
