# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 6 cursos nuevos
# Total = 216 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_3_s_6_i_3
semilla=30756
N=216
C=6
L=36
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36
4;36
5;36
6;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6
minimo_O1=5
minimo_O2=5
minimo_O3=5
minimo_O4=5
minimo_O5=5
minimo_O6=5

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;2;2
2;O1;M;1;2;3
3;O1;M;3;2;3
4;O1;M;3;3;1
5;O1;M;1;2;1
6;O1;F;1;2;2
7;O1;F;1;3;1
8;O1;M;2;3;2
9;O1;M;3;3;2
10;O1;F;2;3;2
11;O1;F;2;3;2
12;O1;F;3;1;1
13;O1;F;1;3;3
14;O1;F;1;1;2
15;O1;F;1;2;3
16;O1;M;2;3;2
17;O1;F;3;1;2
18;O1;M;3;1;2
19;O1;M;3;1;2
20;O1;F;1;2;1
21;O1;F;1;3;2
22;O1;M;3;1;1
23;O1;F;1;1;2
24;O1;M;3;1;3
25;O1;M;2;2;3
26;O1;M;3;1;2
27;O1;M;1;1;1
28;O1;M;3;1;3
29;O1;F;3;3;2
30;O1;M;2;1;2
31;O1;F;1;1;2
32;O1;F;1;2;2
33;O1;F;1;2;1
34;O1;M;3;1;2
35;O1;F;3;3;1
36;O1;F;3;2;2
37;O2;M;3;1;3
38;O2;M;1;1;1
39;O2;F;2;1;1
40;O2;F;2;2;3
41;O2;M;1;1;3
42;O2;M;3;3;2
43;O2;F;2;1;3
44;O2;M;2;2;2
45;O2;M;3;2;2
46;O2;M;3;3;3
47;O2;F;3;2;1
48;O2;F;2;2;1
49;O2;M;1;2;3
50;O2;M;1;3;1
51;O2;M;2;3;3
52;O2;M;1;3;3
53;O2;F;3;3;1
54;O2;F;1;2;2
55;O2;F;3;3;2
56;O2;F;2;3;3
57;O2;M;2;1;2
58;O2;M;2;1;1
59;O2;F;1;3;1
60;O2;F;3;1;1
61;O2;M;1;1;2
62;O2;F;3;3;2
63;O2;F;1;3;1
64;O2;F;3;1;2
65;O2;F;3;1;2
66;O2;M;3;2;1
67;O2;F;3;3;1
68;O2;M;1;1;1
69;O2;M;2;3;2
70;O2;M;1;1;3
71;O2;F;3;3;3
72;O2;F;2;3;3
73;O3;M;2;2;3
74;O3;M;2;2;3
75;O3;F;3;3;2
76;O3;M;1;3;3
77;O3;M;3;2;2
78;O3;F;3;1;1
79;O3;F;1;1;2
80;O3;M;2;3;3
81;O3;M;3;1;2
82;O3;M;3;2;3
83;O3;M;2;3;3
84;O3;F;1;3;3
85;O3;F;3;1;1
86;O3;F;2;1;3
87;O3;F;1;3;2
88;O3;M;2;2;1
89;O3;F;2;1;1
90;O3;F;1;1;1
91;O3;F;3;1;3
92;O3;M;2;1;3
93;O3;F;3;2;1
94;O3;F;2;2;1
95;O3;M;2;3;2
96;O3;M;3;1;2
97;O3;F;1;3;1
98;O3;M;3;1;1
99;O3;F;2;3;3
100;O3;M;3;1;2
101;O3;F;2;1;2
102;O3;M;1;1;2
103;O3;F;1;1;2
104;O3;F;3;2;3
105;O3;F;2;1;3
106;O3;M;3;1;3
107;O3;M;1;1;3
108;O3;M;3;1;3
109;O4;M;3;1;3
110;O4;F;3;3;3
111;O4;M;3;3;1
112;O4;F;1;1;3
113;O4;M;1;2;1
114;O4;F;1;1;2
115;O4;F;1;2;1
116;O4;F;1;3;1
117;O4;M;2;2;2
118;O4;M;3;1;1
119;O4;M;3;2;3
120;O4;M;2;1;2
121;O4;F;2;2;1
122;O4;M;1;2;1
123;O4;F;2;1;2
124;O4;F;3;2;1
125;O4;F;1;3;1
126;O4;F;1;1;2
127;O4;M;1;2;1
128;O4;F;1;3;2
129;O4;M;3;1;3
130;O4;M;3;3;3
131;O4;M;2;2;1
132;O4;M;1;2;1
133;O4;F;2;2;2
134;O4;M;3;2;3
135;O4;F;1;3;1
136;O4;M;2;2;2
137;O4;F;1;2;3
138;O4;F;3;1;2
139;O4;F;2;1;3
140;O4;M;3;1;3
141;O4;M;1;1;1
142;O4;F;2;1;1
143;O4;M;2;1;2
144;O4;F;1;2;3
145;O5;M;1;2;1
146;O5;F;1;1;1
147;O5;F;1;3;2
148;O5;M;2;3;1
149;O5;M;2;1;2
150;O5;M;3;1;2
151;O5;F;2;2;1
152;O5;F;3;1;2
153;O5;M;2;2;2
154;O5;F;3;2;3
155;O5;F;3;1;3
156;O5;M;3;2;3
157;O5;M;2;2;3
158;O5;M;2;2;2
159;O5;F;3;1;3
160;O5;M;2;2;3
161;O5;F;1;3;3
162;O5;F;2;3;2
163;O5;M;3;2;1
164;O5;M;3;1;2
165;O5;F;3;2;1
166;O5;F;2;1;3
167;O5;F;2;2;3
168;O5;F;2;3;3
169;O5;M;2;1;2
170;O5;M;2;1;3
171;O5;M;3;2;3
172;O5;M;3;3;1
173;O5;F;3;2;2
174;O5;M;1;3;2
175;O5;F;2;1;3
176;O5;M;1;2;2
177;O5;M;1;3;3
178;O5;F;2;2;2
179;O5;F;2;1;2
180;O5;F;2;1;2
181;O6;F;1;2;3
182;O6;M;3;3;3
183;O6;M;3;3;3
184;O6;M;2;2;2
185;O6;F;2;1;1
186;O6;M;3;1;2
187;O6;F;1;2;3
188;O6;M;1;3;1
189;O6;F;1;2;3
190;O6;F;1;2;1
191;O6;F;1;1;3
192;O6;M;3;2;3
193;O6;F;3;2;2
194;O6;F;1;2;2
195;O6;M;3;3;2
196;O6;M;2;1;2
197;O6;F;2;2;1
198;O6;M;1;1;2
199;O6;F;2;3;1
200;O6;M;3;2;3
201;O6;M;2;2;1
202;O6;F;3;1;2
203;O6;M;2;3;3
204;O6;F;3;1;2
205;O6;M;2;1;1
206;O6;M;3;2;3
207;O6;M;3;3;3
208;O6;M;2;1;2
209;O6;F;2;3;3
210;O6;F;1;3;1
211;O6;F;1;3;2
212;O6;F;3;3;3
213;O6;M;3;1;3
214;O6;F;3;1;2
215;O6;M;1;2;1
216;O6;F;1;1;1

[PREFERENCIAS]
# En esta familia P=3, por lo que cada estudiante tiene 3 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3
1;47;83;36
2;182;146;1
3;65;40;164
4;140;19;121
5;136;43;198
6;191;100;174
7;147;68;161
8;59;212;12
9;22;200;202
10;93;45;4
11;111;196;147
12;45;208;105
13;183;158;42
14;12;16;182
15;95;191;67
16;31;77;184
17;32;139;46
18;164;78;167
19;57;40;185
20;32;44;195
21;46;213;44
22;134;169;32
23;183;99;7
24;142;137;132
25;195;169;43
26;123;158;212
27;164;111;22
28;193;46;116
29;123;43;136
30;208;73;99
31;208;170;179
32;44;140;195
33;24;148;142
34;171;32;200
35;190;159;83
36;26;184;42
37;70;18;164
38;47;72;206
39;11;208;52
40;160;193;4
41;175;59;117
42;192;37;4
43;197;76;164
44;6;213;71
45;90;215;187
46;177;92;216
47;45;72;24
48;58;22;136
49;37;87;93
50;97;198;94
51;129;209;202
52;15;133;46
53;195;11;148
54;178;5;128
55;30;189;145
56;36;103;201
57;26;187;160
58;70;208;189
59;197;121;154
60;37;127;39
61;179;198;195
62;70;53;199
63;67;166;179
64;73;77;179
65;56;80;170
66;204;17;152
67;5;154;77
68;183;176;40
69;214;140;190
70;49;55;178
71;158;37;113
72;10;79;182
73;169;163;138
74;189;154;12
75;114;157;148
76;201;122;193
77;171;115;5
78;171;127;99
79;204;123;59
80;171;159;28
81;161;214;89
82;65;141;2
83;51;130;146
84;31;91;28
85;27;57;64
86;11;83;101
87;29;15;153
88;147;10;93
89;29;94;216
90;23;5;52
91;22;73;193
92;41;147;214
93;12;151;189
94;69;81;27
95;151;110;104
96;173;93;26
97;169;132;119
98;49;15;97
99;126;123;96
100;6;158;122
101;41;184;72
102;1;180;165
103;142;86;156
104;16;90;44
105;91;133;29
106;110;158;49
107;193;25;199
108;170;152;94
109;50;78;85
110;6;160;59
111;112;27;16
112;114;37;153
113;199;144;156
114;213;32;140
115;206;82;30
116;147;55;168
117;212;203;30
118;8;209;205
119;76;184;1
120;75;96;44
121;66;1;191
122;175;7;130
123;164;66;140
124;58;197;173
125;182;48;163
126;77;195;150
127;85;67;37
128;79;167;207
129;164;198;196
130;178;12;183
131;169;117;68
132;120;91;191
133;141;87;71
134;26;145;97
135;157;116;19
136;104;107;135
137;2;146;181
138;136;129;132
139;211;1;170
140;21;191;206
141;80;20;16
142;3;26;112
143;216;9;209
144;142;81;6
145;4;113;153
146;102;177;23
147;45;186;31
148;203;210;166
149;141;87;148
150;47;100;49
151;136;145;5
152;93;178;154
153;124;205;116
154;5;206;138
155;63;136;89
156;50;184;90
157;172;24;195
158;140;30;2
159;62;68;213
160;14;47;72
161;135;62;204
162;137;134;27
163;172;5;86
164;30;86;17
165;194;169;73
166;40;205;39
167;4;86;88
168;8;77;87
169;46;122;6
170;209;173;212
171;37;25;165
172;54;44;210
173;110;63;109
174;42;82;18
175;152;117;148
176;5;11;116
177;41;167;82
178;20;200;198
179;11;76;195
180;3;130;123
181;110;172;167
182;210;39;45
183;28;118;91
184;92;177;116
185;143;49;97
186;20;1;215
187;39;92;204
188;152;210;180
189;43;142;201
190;70;11;159
191;78;49;163
192;194;18;94
193;25;148;10
194;168;82;91
195;145;63;202
196;21;28;123
197;106;200;82
198;98;49;56
199;214;156;61
200;213;109;145
201;112;200;81
202;142;210;45
203;37;129;70
204;153;50;70
205;45;93;62
206;189;159;46
207;98;115;195
208;137;113;104
209;150;102;203
210;176;87;212
211;190;140;116
212;47;97;106
213;119;158;113
214;137;203;63
215;212;64;193
216;76;28;50

[SEPARACIONES]
estudiante_i;estudiante_j
4;109
5;26
12;131
23;47
23;162
23;171
30;88
30;121
32;58
32;161
33;35
35;157
38;65
42;161
42;211
45;197
46;197
47;198
47;204
52;56
54;191
57;114
58;68
61;109
62;67
64;201
66;87
66;199
67;128
69;146
70;98
70;148
75;136
76;117
76;166
77;164
81;93
83;84
84;191
84;215
106;191
107;149
110;136
111;208
113;193
119;178
123;131
143;148
151;185
157;211
158;198
172;174
177;187
178;195

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
