# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_3_s_3_i_3
semilla=30453
N=108
C=3
L=36
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=11
minimo_O2=11
minimo_O3=11

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;2;3;3
2;O1;M;2;3;1
3;O1;F;2;2;1
4;O1;M;3;2;1
5;O1;F;2;2;3
6;O1;F;2;3;3
7;O1;M;2;1;2
8;O1;M;2;2;1
9;O1;M;2;2;3
10;O1;F;1;1;1
11;O1;F;2;1;3
12;O1;M;1;2;2
13;O1;F;1;1;1
14;O1;M;3;3;1
15;O1;F;3;2;1
16;O1;M;2;1;1
17;O1;F;1;3;3
18;O1;M;1;3;3
19;O1;F;3;2;2
20;O1;M;1;2;2
21;O1;M;2;1;2
22;O1;F;1;3;1
23;O1;M;3;3;1
24;O1;M;2;1;2
25;O1;F;2;2;1
26;O1;M;2;2;1
27;O1;F;3;3;1
28;O1;F;2;1;2
29;O1;M;3;2;2
30;O1;F;3;3;1
31;O1;F;1;1;2
32;O1;F;2;1;2
33;O1;F;3;3;1
34;O1;F;1;3;3
35;O1;M;2;2;3
36;O1;M;2;2;3
37;O2;M;3;2;1
38;O2;M;1;2;2
39;O2;F;2;1;2
40;O2;F;1;1;2
41;O2;M;2;2;1
42;O2;F;1;3;1
43;O2;F;3;1;1
44;O2;M;2;2;1
45;O2;M;3;1;2
46;O2;M;3;1;3
47;O2;F;1;2;2
48;O2;M;2;2;1
49;O2;F;2;3;1
50;O2;M;2;1;1
51;O2;M;3;2;2
52;O2;F;2;3;3
53;O2;F;2;2;3
54;O2;F;1;1;3
55;O2;M;3;3;1
56;O2;M;2;2;2
57;O2;M;2;2;3
58;O2;F;3;3;2
59;O2;F;2;3;2
60;O2;F;2;3;3
61;O2;F;1;3;2
62;O2;F;3;2;1
63;O2;M;1;1;1
64;O2;M;3;3;2
65;O2;F;1;1;1
66;O2;F;1;3;2
67;O2;M;2;3;1
68;O2;M;2;1;1
69;O2;F;3;2;1
70;O2;M;1;2;2
71;O2;M;1;2;2
72;O2;F;1;2;2
73;O3;F;3;3;3
74;O3;M;1;2;2
75;O3;M;3;2;2
76;O3;M;2;2;3
77;O3;M;1;1;1
78;O3;M;1;1;1
79;O3;M;3;3;2
80;O3;M;3;3;2
81;O3;M;1;2;2
82;O3;F;3;3;2
83;O3;M;3;1;1
84;O3;F;3;1;3
85;O3;M;3;1;3
86;O3;M;1;1;2
87;O3;F;3;1;2
88;O3;F;1;3;3
89;O3;F;1;3;1
90;O3;F;1;3;1
91;O3;F;3;1;3
92;O3;F;3;3;1
93;O3;F;1;2;2
94;O3;M;2;3;3
95;O3;M;1;2;2
96;O3;F;1;1;1
97;O3;F;2;2;3
98;O3;M;2;1;3
99;O3;F;3;2;1
100;O3;F;2;3;1
101;O3;F;1;1;2
102;O3;M;3;2;2
