# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 6 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_7_s_6_i_4
semilla=70737
N=108
C=6
L=18
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18
5;18
6;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6
minimo_O1=2
minimo_O2=2
minimo_O3=2
minimo_O4=2
minimo_O5=2
minimo_O6=2

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;3;1;1
2;O1;M;2;1;2
3;O1;M;2;3;1
4;O1;F;1;2;2
5;O1;M;1;1;3
6;O1;F;1;2;2
7;O1;M;3;3;2
8;O1;M;1;2;3
9;O1;F;2;1;2
10;O1;M;2;1;3
11;O1;F;3;1;2
12;O1;M;2;3;1
13;O1;F;1;1;3
14;O1;M;1;1;3
15;O1;M;3;3;2
16;O1;F;1;3;1
17;O1;F;2;3;3
18;O1;F;3;1;2
19;O2;F;3;3;1
20;O2;M;2;2;1
21;O2;M;2;3;1
22;O2;M;1;1;2
23;O2;M;3;3;1
24;O2;F;3;3;2
25;O2;F;3;1;1
26;O2;F;3;3;3
27;O2;M;2;2;3
28;O2;M;3;3;3
29;O2;F;2;1;1
30;O2;M;3;2;1
31;O2;F;3;1;1
32;O2;M;3;2;1
33;O2;F;3;3;3
34;O2;M;3;3;1
35;O2;F;1;1;3
36;O2;F;3;3;2
37;O3;M;2;2;1
38;O3;F;1;1;1
39;O3;M;3;1;2
40;O3;M;1;2;2
41;O3;M;1;3;2
42;O3;F;1;3;2
43;O3;F;3;2;3
44;O3;M;2;3;3
45;O3;F;3;1;2
46;O3;F;1;1;2
47;O3;M;2;3;3
48;O3;M;2;1;3
49;O3;M;1;3;1
50;O3;F;2;1;2
51;O3;F;1;1;1
52;O3;M;2;2;2
53;O3;F;2;3;3
54;O3;F;3;2;1
55;O4;F;1;1;1
56;O4;F;3;1;3
57;O4;F;2;2;3
58;O4;M;3;2;2
59;O4;M;2;1;2
60;O4;F;3;2;3
61;O4;F;3;1;1
62;O4;M;3;2;1
63;O4;M;3;2;1
64;O4;M;3;2;2
65;O4;M;1;3;3
66;O4;F;2;2;1
67;O4;F;3;2;3
68;O4;F;3;2;1
69;O4;M;1;2;2
70;O4;M;1;1;1
71;O4;F;1;2;1
72;O4;M;2;1;1
73;O5;F;2;3;2
74;O5;M;3;1;3
75;O5;M;1;2;1
76;O5;M;1;3;2
77;O5;M;1;1;3
78;O5;F;1;2;2
79;O5;F;3;1;3
80;O5;F;3;2;1
81;O5;M;3;2;2
82;O5;M;3;1;2
83;O5;M;2;1;1
84;O5;F;1;1;3
85;O5;F;1;2;1
86;O5;F;2;1;1
87;O5;M;3;1;2
88;O5;M;2;3;3
89;O5;F;3;1;1
90;O5;F;3;1;2
91;O6;F;3;1;3
92;O6;F;2;2;1
93;O6;F;2;2;3
94;O6;M;3;2;1
95;O6;M;2;2;3
96;O6;M;3;1;1
97;O6;F;3;3;3
98;O6;M;1;1;2
99;O6;F;2;3;2
100;O6;F;3;2;2
101;O6;F;1;2;3
102;O6;M;2;2;2
103;O6;M;1;3;3
104;O6;F;3;1;3
105;O6;M;2;1;2
106;O6;F;2;3;3
107;O6;M;3;1;3
108;O6;M;3;3;3

[PREFERENCIAS]
# En esta familia P=7, por lo que cada estudiante tiene 7 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5;preferencia_6;preferencia_7
1;50;5;2;17;37;106;20
2;74;96;32;7;53;40;69
3;99;30;71;9;47;86;23
4;43;76;17;92;40;31;77
5;20;107;4;46;22;56;85
6;77;39;95;24;16;11;98
7;76;44;65;89;25;36;13
8;19;3;94;68;33;82;46
9;85;8;89;13;26;60;52
10;96;98;12;61;73;38;39
11;9;18;51;7;10;34;53
12;84;14;56;5;45;71;28
13;22;20;52;33;89;95;12
14;69;80;83;107;98;100;101
15;14;24;34;65;53;50;23
16;33;37;89;95;22;52;32
17;55;39;3;77;76;90;93
18;63;61;6;34;80;10;26
19;72;3;31;53;102;40;105
20;67;25;49;107;37;62;23
21;36;26;98;62;32;94;34
22;10;41;101;66;54;28;77
23;50;107;25;53;86;7;34
24;65;45;100;62;22;101;75
25;10;6;83;60;45;72;29
26;69;43;75;18;25;101;84
27;33;28;98;29;52;71;75
28;75;11;85;40;32;14;102
29;14;59;39;32;38;71;55
30;91;54;39;7;44;22;92
31;63;66;108;7;106;54;22
32;35;18;16;65;50;45;49
33;27;75;53;41;42;57;65
34;101;76;62;2;36;90;68
35;63;92;40;2;10;7;44
36;97;88;43;51;10;23;61
37;84;89;57;82;67;42;58
38;68;106;13;17;101;49;67
39;105;97;38;79;20;21;54
40;79;36;63;32;34;58;71
41;67;50;74;65;59;23;63
42;61;87;63;22;95;25;75
43;4;5;65;11;22;58;9
