# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 6 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_3_s_6_i_4
semilla=30709
N=108
C=6
L=18
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18
5;18
6;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6
minimo_O1=2
minimo_O2=2
minimo_O3=2
minimo_O4=2
minimo_O5=2
minimo_O6=2

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;1;2
2;O1;F;3;3;2
3;O1;F;1;1;3
4;O1;M;2;1;2
5;O1;F;1;3;2
6;O1;M;3;2;2
7;O1;F;2;3;3
8;O1;F;2;1;3
9;O1;F;3;2;1
10;O1;M;1;3;2
11;O1;M;1;1;2
12;O1;F;2;1;3
13;O1;M;1;3;3
14;O1;M;2;2;2
15;O1;M;3;3;3
16;O1;F;3;3;1
17;O1;F;2;3;2
18;O1;M;1;2;2
19;O2;F;3;2;3
20;O2;M;1;3;1
21;O2;F;3;2;3
22;O2;M;2;3;2
23;O2;F;1;1;3
24;O2;M;1;2;1
25;O2;M;3;2;2
26;O2;M;2;3;1
27;O2;M;2;3;1
28;O2;F;1;3;1
29;O2;F;1;3;2
30;O2;F;3;1;1
31;O2;M;3;2;2
32;O2;F;2;3;1
33;O2;F;1;1;3
34;O2;M;1;3;1
35;O2;M;2;3;1
36;O2;F;1;1;1
37;O3;M;1;1;2
38;O3;M;1;3;2
39;O3;M;2;1;2
40;O3;M;2;1;1
41;O3;M;3;1;1
42;O3;M;1;2;3
43;O3;M;3;3;2
44;O3;F;2;2;1
45;O3;F;3;1;1
46;O3;F;2;2;2
47;O3;M;3;3;3
48;O3;F;3;1;1
49;O3;F;3;2;2
50;O3;F;2;3;1
51;O3;F;3;1;2
52;O3;F;1;2;1
53;O3;F;1;3;2
54;O3;M;1;3;2
55;O4;M;1;3;1
56;O4;M;2;2;3
57;O4;M;1;1;2
58;O4;F;3;1;2
59;O4;F;1;3;1
60;O4;F;3;3;3
61;O4;F;1;2;1
62;O4;F;3;3;1
63;O4;F;1;3;2
64;O4;M;3;2;2
65;O4;F;2;1;2
66;O4;M;3;1;3
67;O4;M;2;2;3
68;O4;M;1;1;3
69;O4;F;3;2;1
70;O4;F;3;2;2
71;O4;M;1;3;2
72;O4;M;3;3;2
73;O5;M;3;2;1
74;O5;M;2;2;1
75;O5;M;2;1;1
76;O5;F;2;3;1
77;O5;F;1;2;3
78;O5;F;2;3;3
79;O5;M;3;2;2
80;O5;M;2;1;2
81;O5;M;3;3;1
82;O5;F;2;2;3
83;O5;F;3;1;3
84;O5;M;2;1;1
85;O5;M;2;3;2
86;O5;F;1;3;3
87;O5;M;2;2;1
88;O5;F;3;3;3
89;O5;F;1;3;3
90;O5;F;3;2;1
91;O6;F;2;1;3
92;O6;M;3;1;2
93;O6;M;2;3;2
94;O6;M;1;3;3
95;O6;F;1;3;2
96;O6;F;1;1;3
97;O6;M;3;3;2
98;O6;F;3;2;3
99;O6;F;3;1;1
100;O6;F;1;2;1
101;O6;M;2;3;2
102;O6;M;2;2;1
103;O6;M;3;2;3
104;O6;F;1;2;3
105;O6;M;1;1;3
106;O6;F;1;1;1
107;O6;M;2;1;3
108;O6;F;1;1;2

[PREFERENCIAS]
# En esta familia P=3, por lo que cada estudiante tiene 3 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3
1;49;3;90
2;82;30;52
3;36;105;92
4;107;71;66
5;65;73;28
6;23;104;70
7;66;74;103
8;2;61;22
9;35;56;98
10;63;15;5
11;57;80;81
12;21;44;88
13;100;108;6
14;34;5;67
15;3;37;69
16;103;76;71
17;64;28;75
18;90;33;25
19;100;96;34
20;8;23;101
21;51;76;1
22;46;104;44
23;57;50;80
24;79;21;99
25;83;12;27
26;30;95;71
27;78;83;90
28;64;102;14
29;64;22;65
30;78;34;92
31;49;26;76
32;31;90;83
33;30;46;101
34;11;58;39
35;91;63;41
36;4;69;56
37;24;7;96
38;48;63;47
39;54;102;10
40;31;13;89
41;101;107;26
42;94;34;100
43;7;27;41
44;74;73;78
45;84;33;66
46;36;19;4
47;26;85;11
48;53;60;107
49;17;32;14
50;107;23;7
51;39;96;98
52;13;83;86
53;107;75;41
54;85;5;66
55;87;57;14
56;102;69;49
57;89;22;9
58;40;94;17
59;9;107;49
60;38;108;52
61;89;22;91
62;92;67;2
63;85;96;7
64;3;97;72
65;57;93;89
66;69;27;97
