# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 72 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 5 cursos nuevos
# Total = 360 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_72_l_5_s_5_i_7
semilla=50805
N=360
C=5
L=72
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;72
2;72
3;72
4;72
5;72

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5
minimo_O1=13
minimo_O2=13
minimo_O3=13
minimo_O4=13
minimo_O5=13

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;2;2;2
2;O1;M;1;2;2
3;O1;F;1;3;2
4;O1;F;3;3;3
5;O1;M;1;3;3
6;O1;F;1;1;3
7;O1;F;1;1;2
8;O1;M;1;1;1
9;O1;M;3;1;2
10;O1;F;3;1;2
11;O1;M;1;2;3
12;O1;F;2;1;3
13;O1;M;1;1;3
14;O1;F;2;2;3
15;O1;M;1;3;1
16;O1;M;3;3;3
17;O1;F;1;3;1
18;O1;M;1;2;3
19;O1;M;3;1;3
20;O1;M;2;1;1
21;O1;M;3;1;1
22;O1;F;1;2;2
23;O1;M;3;1;3
24;O1;M;3;2;2
25;O1;F;3;3;2
26;O1;F;2;3;1
27;O1;F;3;1;3
28;O1;M;3;2;2
29;O1;F;2;1;3
30;O1;M;3;1;2
31;O1;F;2;3;3
32;O1;M;1;1;1
33;O1;F;3;1;3
34;O1;F;1;3;3
35;O1;M;3;2;3
36;O1;F;2;1;2
37;O1;M;3;1;2
38;O1;M;3;3;1
39;O1;F;1;1;3
40;O1;M;2;1;2
41;O1;F;1;2;3
42;O1;M;2;2;3
43;O1;M;3;3;2
44;O1;F;1;1;1
45;O1;M;2;2;2
46;O1;M;1;3;3
47;O1;F;2;2;1
48;O1;F;1;1;3
49;O1;M;2;2;2
50;O1;F;3;2;1
51;O1;F;2;3;2
52;O1;F;1;1;3
53;O1;M;3;2;1
54;O1;M;3;1;1
55;O1;F;2;3;1
56;O1;M;2;2;1
57;O1;M;2;1;3
58;O1;F;2;3;2
59;O1;F;2;3;3
60;O1;F;3;1;1
61;O1;M;3;2;3
62;O1;F;3;1;3
63;O1;M;1;3;2
64;O1;F;1;2;1
65;O1;F;2;3;1
66;O1;M;3;3;2
67;O1;F;1;1;3
68;O1;M;3;3;1
69;O1;F;3;1;2
70;O1;F;2;3;2
71;O1;M;1;3;1
72;O1;M;3;1;1
73;O2;M;2;1;1
74;O2;F;3;2;3
75;O2;M;3;3;1
76;O2;M;1;3;1
77;O2;F;1;1;1
78;O2;M;3;3;1
79;O2;M;1;3;2
80;O2;M;3;3;2
81;O2;F;1;1;3
82;O2;F;1;3;2
83;O2;F;3;2;3
84;O2;M;1;2;2
85;O2;M;3;2;3
86;O2;M;3;3;3
87;O2;M;1;1;3
88;O2;F;1;3;2
89;O2;F;3;1;1
90;O2;F;3;1;2
91;O2;M;1;3;2
92;O2;F;2;1;2
93;O2;M;2;1;1
94;O2;M;2;2;1
95;O2;M;2;1;3
96;O2;F;3;3;3
97;O2;M;3;1;2
98;O2;F;2;3;1
99;O2;F;1;1;1
100;O2;M;2;3;2
101;O2;F;1;1;2
102;O2;M;3;3;3
103;O2;F;2;3;3
104;O2;M;2;1;2
105;O2;M;2;1;1
106;O2;M;3;1;2
107;O2;F;3;2;2
108;O2;M;3;3;2
109;O2;M;1;1;2
110;O2;F;2;2;2
111;O2;F;3;2;1
112;O2;M;1;1;3
113;O2;M;3;3;3
114;O2;M;2;1;2
115;O2;F;1;2;3
116;O2;M;1;2;2
117;O2;F;2;2;3
118;O2;M;3;1;2
119;O2;F;3;3;2
120;O2;F;1;2;2
121;O2;F;3;1;3
122;O2;F;3;3;3
123;O2;F;3;3;1
124;O2;F;2;2;3
125;O2;F;2;1;1
126;O2;M;1;2;1
127;O2;F;3;3;2
128;O2;F;3;3;2
129;O2;M;1;3;3
130;O2;F;2;2;2
131;O2;F;3;3;1
132;O2;M;3;2;2
133;O2;M;2;1;3
134;O2;F;1;2;2
135;O2;M;3;2;2
136;O2;M;3;2;3
137;O2;F;3;1;1
138;O2;M;1;2;3
139;O2;M;2;3;1
140;O2;F;2;1;2
141;O2;M;2;3;2
142;O2;F;3;3;1
143;O2;F;3;1;1
144;O2;F;1;1;1
145;O3;F;3;3;2
146;O3;F;3;2;2
147;O3;M;1;3;1
148;O3;M;2;2;3
149;O3;M;2;3;2
150;O3;M;1;1;3
151;O3;F;3;3;3
152;O3;F;1;1;3
153;O3;M;2;2;3
154;O3;F;3;1;3
155;O3;M;3;3;3
156;O3;M;2;2;1
157;O3;M;3;2;2
158;O3;F;2;2;2
159;O3;M;1;2;1
160;O3;M;2;2;1
161;O3;M;3;1;1
162;O3;M;2;3;2
163;O3;M;3;3;2
164;O3;M;3;2;1
165;O3;F;1;1;3
166;O3;M;2;3;2
167;O3;F;2;2;1
168;O3;F;2;3;1
169;O3;F;2;3;3
170;O3;M;3;1;2
171;O3;M;1;2;3
172;O3;M;2;3;2
173;O3;F;2;2;1
174;O3;F;3;3;1
175;O3;F;3;2;2
176;O3;M;1;1;2
177;O3;F;3;3;3
178;O3;F;1;2;2
179;O3;M;2;2;2
180;O3;M;2;3;3
181;O3;F;3;3;1
182;O3;F;1;1;1
183;O3;M;1;2;3
184;O3;F;1;2;3
185;O3;M;3;2;3
186;O3;F;3;2;3
187;O3;M;3;3;2
188;O3;M;3;3;3
189;O3;M;1;2;1
190;O3;M;3;1;2
191;O3;F;2;2;3
192;O3;F;3;1;1
193;O3;M;1;1;1
194;O3;M;1;2;2
195;O3;F;1;1;3
196;O3;F;3;3;1
197;O3;F;1;1;1
198;O3;F;3;1;1
199;O3;M;3;2;2
200;O3;F;1;1;3
201;O3;M;2;2;3
202;O3;M;2;2;3
203;O3;F;2;2;1
204;O3;M;3;2;1
205;O3;F;1;2;2
206;O3;F;2;1;3
207;O3;M;3;3;2
208;O3;F;3;3;1
209;O3;F;3;2;3
210;O3;F;3;2;1
211;O3;F;3;1;2
212;O3;M;1;3;1
213;O3;F;3;3;1
214;O3;M;2;2;3
215;O3;F;1;1;3
216;O3;F;1;1;3
217;O4;M;2;1;1
218;O4;F;3;3;3
219;O4;F;3;3;2
220;O4;F;1;1;1
221;O4;M;2;2;1
222;O4;M;1;3;1
223;O4;F;1;2;2
224;O4;M;2;2;3
225;O4;F;1;1;1
226;O4;M;3;3;1
227;O4;F;3;2;2
228;O4;F;2;1;1
229;O4;F;1;3;2
230;O4;M;1;3;3
231;O4;F;3;1;3
232;O4;F;3;2;1
233;O4;F;1;1;2
234;O4;M;3;1;2
235;O4;F;2;2;1
236;O4;M;2;1;2
237;O4;F;1;1;2
238;O4;M;1;3;3
239;O4;M;2;2;3
240;O4;M;2;3;1
241;O4;F;3;3;3
242;O4;M;2;1;2
243;O4;F;1;1;2
244;O4;F;2;2;1
245;O4;M;3;1;3
246;O4;M;3;1;3
247;O4;M;3;2;2
248;O4;F;1;1;2
249;O4;F;3;2;1
250;O4;M;1;2;2
251;O4;F;2;1;1
252;O4;F;2;2;1
253;O4;M;1;1;3
254;O4;F;3;3;2
255;O4;M;3;3;3
256;O4;F;1;1;2
257;O4;M;1;2;3
258;O4;M;1;1;3
259;O4;F;2;3;2
260;O4;F;3;1;2
261;O4;M;2;2;2
262;O4;M;2;2;3
263;O4;M;1;3;2
264;O4;M;3;2;3
265;O4;F;3;2;1
266;O4;M;3;3;2
267;O4;F;1;3;3
268;O4;F;3;1;1
269;O4;F;2;1;2
270;O4;M;3;1;2
271;O4;M;2;2;1
272;O4;F;1;1;3
273;O4;F;1;3;3
274;O4;M;2;2;1
275;O4;F;3;2;2
276;O4;M;2;3;3
277;O4;M;1;3;2
278;O4;F;2;3;3
279;O4;F;3;3;2
280;O4;M;3;1;2
281;O4;M;2;2;3
282;O4;M;2;2;2
283;O4;M;2;3;1
284;O4;M;1;1;1
285;O4;F;1;2;1
286;O4;F;2;1;1
287;O4;F;3;1;3
288;O4;M;1;2;3
289;O5;F;2;1;3
290;O5;M;1;2;3
291;O5;F;3;1;1
292;O5;M;3;2;1
293;O5;F;1;3;2
294;O5;M;2;2;3
295;O5;M;3;2;3
296;O5;F;2;3;1
297;O5;F;3;3;2
298;O5;M;1;1;1
299;O5;M;2;1;2
300;O5;F;2;2;1
301;O5;F;2;1;2
302;O5;F;3;3;1
303;O5;F;2;2;2
304;O5;M;2;3;1
305;O5;F;1;1;3
306;O5;F;2;1;1
307;O5;M;3;2;3
308;O5;M;1;1;3
309;O5;F;2;1;2
310;O5;M;3;3;2
311;O5;F;3;3;3
312;O5;M;1;1;1
313;O5;M;3;1;3
314;O5;F;2;3;3
315;O5;M;1;3;3
316;O5;M;3;3;1
317;O5;M;3;1;1
318;O5;F;2;1;3
319;O5;F;3;3;2
320;O5;F;1;3;1
321;O5;M;3;2;2
322;O5;M;3;2;3
323;O5;M;3;3;2
324;O5;M;2;2;3
325;O5;F;1;3;3
326;O5;F;1;2;1
327;O5;F;1;1;3
328;O5;F;2;1;1
329;O5;F;2;3;1
330;O5;F;1;3;1
331;O5;F;2;1;1
332;O5;M;3;1;3
333;O5;F;2;3;3
334;O5;F;1;2;3
335;O5;M;3;2;2
336;O5;M;1;2;2
337;O5;F;1;2;2
338;O5;M;3;1;3
339;O5;M;1;1;3
340;O5;F;2;2;2
341;O5;M;2;3;1
342;O5;M;3;1;3
343;O5;F;1;1;1
344;O5;M;2;3;1
345;O5;F;2;1;3
346;O5;F;1;3;2
347;O5;M;2;2;1
348;O5;M;1;1;1
349;O5;M;2;2;2
350;O5;M;2;1;2
351;O5;F;2;1;3
352;O5;M;3;3;2
353;O5;F;3;3;3
354;O5;M;3;2;1
355;O5;F;2;1;3
356;O5;M;1;1;2
357;O5;M;1;1;1
358;O5;M;3;1;3
359;O5;F;2;2;1
360;O5;F;3;1;2

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;100;154;149;271;18
2;332;357;304;341;43
3;42;26;248;66;148
4;282;103;286;237;274
5;253;189;98;39;203
6;345;216;309;19;122
7;26;62;1;244;121
8;3;82;214;64;244
9;252;18;13;128;65
10;181;86;50;82;9
11;114;161;271;14;168
12;244;3;328;24;33
13;192;76;169;257;182
14;311;51;48;20;263
15;29;335;295;209;104
16;297;235;63;113;101
17;305;97;70;300;354
18;203;124;317;276;165
19;96;349;348;325;36
20;299;302;173;235;68
21;77;8;354;308;12
22;143;347;331;236;50
23;93;190;357;338;293
24;193;230;144;110;55
25;285;191;34;149;288
26;190;319;295;34;3
27;275;68;330;333;298
28;54;83;357;284;77
29;32;44;131;94;157
30;200;18;179;173;355
31;163;232;126;89;147
32;257;252;247;33;272
33;76;302;233;349;347
34;356;49;255;250;248
