# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 5 cursos nuevos
# Total = 135 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_3_s_5_i_9
semilla=30670
N=135
C=5
L=27
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27
3;27
4;27
5;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5
minimo_O1=4
minimo_O2=4
minimo_O3=4
minimo_O4=4
minimo_O5=4

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;1;2;3
2;O1;F;1;3;3
3;O1;F;3;2;3
4;O1;M;3;2;2
5;O1;M;3;2;1
6;O1;M;2;1;3
7;O1;F;2;1;3
8;O1;F;3;2;3
9;O1;F;1;3;3
10;O1;M;2;3;3
11;O1;F;1;3;3
12;O1;F;1;1;1
13;O1;F;3;2;1
14;O1;F;2;3;1
15;O1;M;2;1;3
16;O1;M;3;1;1
17;O1;F;1;3;2
18;O1;M;1;3;1
19;O1;M;1;2;2
20;O1;F;1;3;3
21;O1;M;3;2;2
22;O1;F;1;1;2
23;O1;M;2;3;3
24;O1;M;3;1;1
25;O1;M;1;2;1
26;O1;M;3;3;3
27;O1;M;3;2;2
28;O2;F;1;2;3
29;O2;F;1;2;1
30;O2;F;1;2;3
31;O2;M;1;1;2
32;O2;M;1;1;3
33;O2;F;2;3;2
34;O2;M;2;2;1
35;O2;F;3;2;1
36;O2;F;1;2;1
37;O2;M;2;2;1
38;O2;M;2;3;2
39;O2;F;2;1;3
40;O2;F;3;2;2
41;O2;M;2;2;2
42;O2;M;1;3;1
43;O2;M;3;3;2
44;O2;M;1;3;3
45;O2;F;2;3;1
46;O2;F;2;3;2
47;O2;M;1;1;1
48;O2;M;2;2;3
49;O2;F;2;1;2
50;O2;F;3;2;3
51;O2;F;1;2;3
52;O2;M;2;1;1
53;O2;M;3;3;1
54;O2;M;2;1;2
55;O3;F;3;2;3
56;O3;F;3;2;3
57;O3;M;1;1;1
58;O3;M;2;3;1
59;O3;M;3;1;3
60;O3;M;2;1;3
61;O3;F;3;1;1
62;O3;M;1;2;1
63;O3;F;3;1;3
64;O3;M;1;3;1
65;O3;F;1;1;3
66;O3;F;3;1;2
67;O3;F;3;3;2
68;O3;M;2;3;1
69;O3;F;3;3;3
70;O3;F;2;1;1
71;O3;M;3;1;2
72;O3;M;3;2;2
73;O3;M;3;1;1
74;O3;F;1;3;1
75;O3;F;2;2;1
76;O3;M;1;3;3
77;O3;M;3;2;1
78;O3;M;1;1;1
79;O3;F;3;1;3
80;O3;M;3;1;1
81;O3;F;2;2;3
82;O4;M;1;1;3
83;O4;M;3;3;1
84;O4;M;1;3;2
85;O4;F;1;3;2
86;O4;F;1;2;1
87;O4;M;2;3;2
88;O4;F;2;1;2
89;O4;M;2;3;3
90;O4;F;1;3;1
91;O4;M;2;2;2
92;O4;F;3;1;1
93;O4;M;2;2;3
94;O4;M;3;2;1
95;O4;F;2;3;1
96;O4;F;1;2;3
97;O4;M;1;3;3
98;O4;F;2;2;2
99;O4;M;3;3;1
100;O4;M;2;1;3
101;O4;M;1;2;3
102;O4;F;3;2;1
103;O4;F;3;1;2
104;O4;F;1;1;2
105;O4;F;1;2;3
106;O4;F;1;3;3
107;O4;M;2;1;3
108;O4;M;3;1;2
109;O5;M;1;3;1
110;O5;F;2;2;3
111;O5;M;1;2;2
112;O5;F;2;1;3
113;O5;M;1;1;3
114;O5;F;3;2;1
115;O5;M;1;2;1
116;O5;F;2;1;2
117;O5;F;1;1;3
118;O5;F;1;1;3
119;O5;M;3;1;2
120;O5;M;3;1;2
121;O5;F;2;3;2
122;O5;F;3;1;3
123;O5;M;3;2;3
124;O5;F;1;2;3
125;O5;M;2;2;1
126;O5;M;3;1;3
127;O5;M;3;1;2
128;O5;M;1;2;1
129;O5;F;3;1;3
130;O5;M;1;1;2
131;O5;F;3;3;1
132;O5;F;1;2;3
133;O5;M;3;3;3
134;O5;M;3;2;3
135;O5;F;2;2;1

[PREFERENCIAS]
# En esta familia P=3, por lo que cada estudiante tiene 3 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3
1;126;59;56
2;11;12;132
3;62;128;69
4;91;16;128
5;86;80;36
6;117;39;13
7;56;128;90
8;132;41;22
9;102;101;29
10;107;85;101
11;60;107;110
12;115;97;8
13;32;85;125
14;18;65;45
15;39;113;78
16;38;94;44
17;97;100;84
18;37;116;126
19;16;26;4
20;19;26;35
21;27;1;50
22;15;95;130
23;34;87;82
24;49;41;14
25;81;118;82
26;53;80;130
27;82;26;105
28;15;42;49
29;70;97;10
30;32;20;125
31;76;25;72
32;40;66;111
33;74;67;82
34;131;18;87
35;27;104;63
36;71;26;56
37;91;59;16
38;70;128;66
39;115;72;119
40;17;128;35
41;25;3;9
42;120;108;113
43;38;52;104
44;119;47;63
45;134;60;68
46;21;101;54
47;3;94;27
48;70;13;56
49;13;43;98
50;69;5;21
51;115;11;45
52;67;17;94
53;112;118;88
54;88;43;109
55;69;122;63
56;71;29;41
57;114;48;120
58;129;66;127
59;54;89;121
60;34;97;51
61;96;118;33
62;101;2;67
63;51;66;8
64;61;40;51
65;110;101;46
66;129;72;52
67;47;60;32
68;65;100;129
69;72;107;41
70;60;59;127
71;75;53;31
72;65;13;102
73;31;133;94
74;27;130;94
75;134;103;35
76;71;60;86
77;131;42;59
78;6;12;52
79;24;53;63
80;36;124;1
81;82;13;12
82;77;18;76
83;48;101;54
84;87;23;35
85;9;52;6
86;40;132;46
87;11;20;18
88;76;12;119
89;42;68;95
90;88;48;124
91;125;85;47
92;56;55;131
93;128;97;126
94;62;20;97
95;38;28;63
96;68;91;82
97;82;25;9
98;115;17;103
99;91;52;12
100;105;83;49
101;122;96;109
102;28;21;104
103;50;27;40
104;127;60;20
105;100;22;76
106;28;14;83
107;124;57;118
108;2;39;10
109;90;21;8
110;31;8;135
111;113;55;84
112;109;101;102
113;111;24;134
114;17;79;134
115;107;51;118
116;60;49;98
117;87;100;86
118;70;116;92
119;76;82;79
120;103;63;99
121;115;32;20
122;10;125;101
123;38;107;120
124;11;103;30
125;37;68;22
126;125;131;104
127;109;1;55
128;102;1;46
129;121;133;55
130;4;134;23
131;64;133;78
132;111;52;41
133;6;45;117
134;23;132;84
135;129;22;42

[SEPARACIONES]
estudiante_i;estudiante_j
1;4
3;82
6;128
7;63
10;67
11;122
12;69
17;35
18;83
23;41
24;92
24;107
26;117
26;126
28;120
30;65
33;99
34;77
41;110
44;73
48;59
51;119
55;86
56;120
61;126
62;80
67;74
71;81
81;129
91;119
99;116
105;125
112;113
120;122

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
