# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_3_s_4_i_4
semilla=30534
N=108
C=4
L=27
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27
3;27
4;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=5
minimo_O2=5
minimo_O3=5
minimo_O4=5

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;3;3
2;O1;F;1;1;2
3;O1;M;2;3;3
4;O1;F;1;2;1
5;O1;F;1;2;2
6;O1;F;1;3;1
7;O1;F;3;1;3
8;O1;F;2;1;3
9;O1;M;3;1;3
10;O1;F;2;2;1
11;O1;M;1;3;3
12;O1;M;3;3;2
13;O1;F;2;2;2
14;O1;F;1;3;2
15;O1;M;1;3;2
16;O1;M;3;3;3
17;O1;M;3;2;2
18;O1;M;3;2;2
19;O1;F;3;3;3
20;O1;F;3;2;3
21;O1;M;3;3;1
22;O1;M;1;3;3
23;O1;M;3;2;2
24;O1;M;1;2;2
25;O1;M;2;2;1
26;O1;F;2;3;3
27;O1;F;3;1;1
28;O2;F;2;2;2
29;O2;F;2;1;2
30;O2;M;3;1;3
31;O2;F;3;2;1
32;O2;M;1;2;3
33;O2;F;3;1;3
34;O2;M;2;1;2
35;O2;F;3;3;2
36;O2;F;1;2;3
37;O2;M;1;3;2
38;O2;M;3;3;2
39;O2;M;1;1;3
40;O2;F;3;1;3
41;O2;F;2;3;3
42;O2;M;1;3;2
43;O2;F;2;1;2
44;O2;M;3;3;3
45;O2;F;3;1;2
46;O2;M;2;1;2
47;O2;M;2;2;2
48;O2;F;2;1;3
49;O2;M;3;2;1
50;O2;M;2;1;3
51;O2;F;2;1;1
52;O2;M;3;3;3
53;O2;M;1;2;2
54;O2;F;2;1;3
55;O3;F;3;3;3
56;O3;F;1;1;2
57;O3;F;2;3;2
58;O3;F;1;2;2
59;O3;M;1;1;3
60;O3;M;2;2;3
61;O3;M;1;2;1
62;O3;M;2;1;3
63;O3;M;1;2;3
64;O3;M;1;1;3
65;O3;F;1;1;2
66;O3;M;3;3;3
67;O3;F;3;3;3
68;O3;F;2;1;2
69;O3;F;3;2;2
70;O3;F;1;1;2
71;O3;M;3;1;1
72;O3;M;1;2;3
73;O3;F;3;1;1
74;O3;M;2;2;3
75;O3;F;1;2;3
76;O3;F;1;2;2
77;O3;M;2;2;1
78;O3;F;1;2;3
79;O3;M;2;2;2
80;O3;M;2;1;1
81;O3;M;3;2;1
82;O4;M;2;3;2
83;O4;F;2;2;3
84;O4;F;3;1;2
85;O4;F;2;1;2
86;O4;M;3;2;2
87;O4;F;3;1;1
88;O4;M;1;2;1
89;O4;M;3;3;2
90;O4;F;3;1;2
91;O4;M;2;1;2
92;O4;M;2;3;1
93;O4;F;3;2;1
94;O4;M;3;3;3
95;O4;M;3;2;2
96;O4;M;1;2;1
97;O4;F;2;2;2
98;O4;F;2;1;2
99;O4;F;1;1;1
100;O4;F;2;3;3
101;O4;M;1;3;2
102;O4;M;1;3;1
103;O4;F;2;1;2
104;O4;F;1;2;1
105;O4;M;2;2;2
106;O4;M;1;1;2
107;O4;M;2;3;2
108;O4;F;1;3;1

[PREFERENCIAS]
# En esta familia P=3, por lo que cada estudiante tiene 3 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3
1;28;3;88
2;49;79;95
3;88;54;93
4;1;40;67
5;75;91;60
6;77;60;38
7;50;98;53
8;10;104;94
9;33;62;89
10;48;84;73
11;78;42;27
12;71;53;54
13;3;33;63
14;97;18;32
15;1;42;30
16;94;24;105
17;46;98;56
18;41;80;48
19;63;4;93
20;67;9;84
21;88;26;67
22;7;73;5
23;86;84;22
24;78;43;17
25;56;71;46
26;35;37;23
27;63;64;102
28;37;79;42
29;32;25;76
30;107;80;8
31;83;72;64
32;69;108;50
33;23;2;66
34;2;57;53
35;16;72;93
36;63;96;5
37;40;72;20
38;46;73;42
39;2;104;60
40;92;99;6
41;37;95;30
42;75;53;71
43;20;12;82
44;28;78;67
45;66;86;38
46;73;53;3
