# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 144 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_5_s_4_i_0
semilla=50547
N=144
C=4
L=36
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36
4;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=8
minimo_O2=8
minimo_O3=8
minimo_O4=8

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;2;3;1
2;O1;F;1;1;2
3;O1;M;1;2;1
4;O1;F;2;3;3
5;O1;M;3;1;3
6;O1;M;3;1;1
7;O1;M;2;3;1
8;O1;M;3;1;2
9;O1;M;2;3;2
10;O1;F;2;1;2
11;O1;M;3;1;2
12;O1;M;3;2;3
13;O1;M;2;1;3
14;O1;F;2;3;2
15;O1;F;2;2;2
16;O1;M;1;1;1
17;O1;F;3;3;1
18;O1;F;2;1;1
19;O1;F;2;3;2
20;O1;F;3;2;2
21;O1;M;3;3;2
22;O1;F;3;3;1
23;O1;F;1;2;1
24;O1;F;1;2;1
25;O1;M;2;1;3
26;O1;M;3;3;3
27;O1;F;1;3;1
28;O1;F;1;2;2
29;O1;F;3;3;3
30;O1;M;1;2;3
31;O1;M;1;1;2
32;O1;M;1;3;1
33;O1;F;2;1;3
34;O1;F;1;3;1
35;O1;M;1;2;1
36;O1;F;3;1;1
37;O2;M;3;1;1
38;O2;F;1;1;1
39;O2;F;2;1;3
40;O2;M;3;3;3
41;O2;M;3;2;1
42;O2;F;2;2;3
43;O2;M;3;3;1
44;O2;M;3;3;3
45;O2;F;2;1;1
46;O2;F;1;2;1
47;O2;F;3;1;2
48;O2;F;3;2;3
49;O2;M;2;3;2
50;O2;F;1;3;2
51;O2;M;3;1;1
52;O2;F;1;3;3
53;O2;F;3;2;1
54;O2;F;2;2;3
55;O2;M;2;3;2
56;O2;F;3;3;2
57;O2;F;2;3;2
58;O2;M;3;1;2
59;O2;M;1;3;2
60;O2;F;1;2;3
61;O2;F;3;1;3
62;O2;F;2;2;2
63;O2;M;1;3;1
64;O2;M;3;2;1
65;O2;M;1;3;1
66;O2;F;2;2;1
67;O2;M;3;1;1
68;O2;M;2;3;1
69;O2;M;2;3;1
70;O2;M;3;1;1
71;O2;F;1;2;2
72;O2;M;2;3;1
73;O3;M;3;3;1
74;O3;M;1;2;3
75;O3;F;2;3;3
76;O3;M;2;1;2
77;O3;M;2;3;1
78;O3;M;1;3;2
79;O3;F;2;3;1
80;O3;F;3;3;3
81;O3;M;2;3;3
82;O3;F;1;3;2
83;O3;F;3;3;1
84;O3;M;1;3;1
85;O3;M;3;3;1
86;O3;F;3;2;2
87;O3;F;1;1;1
88;O3;F;2;2;3
89;O3;M;2;2;3
90;O3;F;1;3;2
91;O3;M;3;3;1
92;O3;F;2;3;1
93;O3;F;2;1;3
94;O3;F;3;1;2
95;O3;M;1;3;2
96;O3;M;1;3;3
97;O3;M;1;1;3
98;O3;F;2;2;1
99;O3;F;2;1;1
100;O3;F;3;2;3
101;O3;F;1;2;3
102;O3;F;1;1;2
103;O3;M;2;2;1
104;O3;M;1;2;3
105;O3;M;2;3;1
106;O3;F;3;2;2
107;O3;M;3;2;2
108;O3;M;3;3;3
109;O4;F;2;3;1
110;O4;F;1;3;3
111;O4;F;1;1;3
112;O4;F;2;1;1
113;O4;M;2;2;2
114;O4;F;3;3;1
115;O4;M;3;1;1
116;O4;F;2;3;2
117;O4;M;3;1;1
118;O4;F;2;1;2
119;O4;F;1;2;2
120;O4;M;3;2;2
