# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_7_s_3_i_3
semilla=70481
N=108
C=3
L=36
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=11
minimo_O2=11
minimo_O3=11

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;2;2;3
2;O1;F;1;2;2
3;O1;F;3;3;3
4;O1;F;1;1;1
5;O1;F;2;2;1
6;O1;M;1;1;1
7;O1;F;2;2;1
8;O1;M;2;3;2
9;O1;M;3;1;1
10;O1;M;1;1;3
11;O1;M;1;2;3
12;O1;M;3;1;2
13;O1;M;2;2;1
14;O1;F;3;1;2
15;O1;F;1;1;3
16;O1;M;1;3;2
17;O1;F;3;2;1
18;O1;F;3;3;3
19;O1;M;1;1;3
20;O1;F;2;1;3
21;O1;F;2;1;1
22;O1;F;1;3;1
23;O1;M;3;2;1
24;O1;M;1;1;2
25;O1;F;2;2;1
26;O1;M;1;3;1
27;O1;F;1;1;3
28;O1;M;3;2;2
29;O1;F;1;1;2
30;O1;M;2;2;1
31;O1;F;3;2;3
32;O1;M;3;1;3
33;O1;F;2;1;2
34;O1;M;3;1;2
35;O1;M;3;2;3
36;O1;M;2;1;3
37;O2;F;1;2;3
38;O2;M;2;1;2
39;O2;M;2;1;3
40;O2;M;2;3;2
41;O2;M;3;2;3
42;O2;M;2;3;2
43;O2;F;1;2;1
44;O2;M;1;2;3
45;O2;F;1;2;1
46;O2;F;2;2;2
47;O2;F;3;1;2
48;O2;F;1;2;2
49;O2;M;2;2;1
50;O2;M;1;2;3
51;O2;F;1;3;2
52;O2;F;3;3;1
53;O2;M;2;2;1
54;O2;F;1;3;3
55;O2;F;1;2;3
56;O2;M;3;3;3
57;O2;M;2;3;3
58;O2;F;3;1;1
59;O2;M;2;2;3
60;O2;M;1;3;3
61;O2;M;2;1;2
62;O2;F;2;3;2
63;O2;F;3;2;1
64;O2;F;1;1;2
65;O2;M;1;1;1
66;O2;M;3;2;3
67;O2;F;3;2;3
68;O2;F;1;1;3
69;O2;F;2;1;3
70;O2;M;1;3;1
71;O2;M;3;3;2
72;O2;F;1;3;3
73;O3;F;1;1;3
74;O3;M;2;2;1
75;O3;M;1;1;1
76;O3;F;1;2;3
77;O3;M;3;2;3
78;O3;M;3;1;2
79;O3;F;3;2;3
80;O3;M;3;3;2
81;O3;F;1;1;1
82;O3;M;2;2;3
83;O3;F;1;2;1
84;O3;F;1;1;2
85;O3;M;2;1;2
86;O3;M;3;3;3
87;O3;F;2;2;3
88;O3;M;3;3;2
89;O3;M;1;2;3
90;O3;F;1;1;3
91;O3;F;1;3;2
92;O3;M;2;2;1
93;O3;F;3;3;3
94;O3;F;3;1;2
95;O3;M;1;1;3
96;O3;F;2;1;2
97;O3;F;1;1;2
98;O3;F;3;3;3
99;O3;F;2;3;3
100;O3;M;3;1;3
101;O3;F;1;3;3
102;O3;M;3;1;3
103;O3;M;2;3;2
104;O3;F;2;3;2
105;O3;M;3;1;1
106;O3;M;3;2;1
107;O3;M;1;2;1
108;O3;F;3;2;3

[PREFERENCIAS]
# En esta familia P=7, por lo que cada estudiante tiene 7 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5;preferencia_6;preferencia_7
1;72;101;106;23;13;11;4
2;82;36;38;27;13;52;80
3;69;86;65;20;17;89;11
4;9;81;29;22;95;92;55
5;38;74;103;21;7;2;89
6;37;106;77;75;59;1;57
7;47;70;15;2;86;8;46
8;74;77;104;21;25;86;80
9;12;13;103;104;71;81;22
10;54;3;92;49;70;16;104
11;74;36;107;93;14;9;94
12;6;32;70;93;19;53;86
13;49;82;63;43;81;22;95
14;69;37;15;49;2;13;40
15;83;4;20;100;1;108;38
16;104;51;5;75;21;26;76
17;22;53;104;94;2;87;65
18;45;59;104;66;51;56;42
19;26;71;7;14;53;86;44
20;13;89;18;82;25;70;43
21;66;1;3;102;40;91;54
22;92;5;97;9;33;1;32
23;51;44;25;35;83;55;71
24;31;1;108;74;99;46;30
25;42;26;62;69;56;24;28
26;61;72;104;31;107;101;54
27;30;85;55;22;91;105;18
28;10;72;86;23;101;61;55
29;80;99;41;20;105;73;64
30;18;40;102;90;101;74;37
31;44;3;89;82;93;14;78
32;105;12;65;98;40;56;70
33;79;44;96;68;49;12;103
34;86;43;15;1;46;36;27
35;65;74;62;36;16;5;102
36;75;47;85;14;19;24;27
37;103;7;46;36;45;70;42
38;95;101;54;108;107;88;75
39;38;90;99;55;65;1;67
40;36;100;32;83;59;86;9
41;36;20;98;108;88;30;82
42;62;43;76;44;93;103;61
43;68;76;33;5;90;53;38
44;4;49;105;7;1;12;62
45;43;26;75;70;8;66;32
46;93;44;71;36;35;2;106
47;106;53;4;8;48;45;87
48;18;82;86;41;88;59;95
49;12;29;9;42;30;74;28
50;78;77;45;55;54;92;90
51;22;48;106;37;95;86;83
52;44;35;50;70;43;9;105
53;68;95;42;38;45;65;55
54;6;2;42;58;23;27;4
55;103;24;84;28;32;78;16
56;53;37;104;103;80;50;42
57;104;21;19;83;61;94;36
58;104;11;68;12;103;26;41
59;79;53;41;106;89;85;8
60;74;88;44;50;55;76;71
61;33;42;64;6;9;84;13
62;108;40;13;24;45;5;3
63;81;96;90;6;69;16;54
64;12;17;22;66;30;48;73
65;27;60;75;91;108;48;85
66;68;98;42;38;10;35;92
67;34;69;40;45;32;38;61
68;63;28;47;2;52;13;94
69;50;97;82;42;56;49;58
70;72;83;39;101;67;78;27
71;105;45;96;78;29;91;35
72;58;41;4;65;97;40;94
73;4;86;15;12;51;16;99
74;63;15;91;18;48;99;85
75;36;47;42;52;71;65;7
76;82;61;95;39;5;98;106
77;76;15;31;28;96;104;83
78;40;31;71;38;72;44;13
79;45;76;81;102;80;27;75
80;73;48;64;26;76;107;96
81;4;55;47;57;65;99;9
82;8;74;108;14;33;62;2
83;31;55;56;89;5;91;73
84;101;67;48;14;32;55;82
85;44;98;100;9;16;18;103
86;88;97;85;74;31;4;32
87;54;89;20;45;32;78;7
88;67;32;53;64;1;41;35
89;28;26;67;17;78;50;44
90;41;1;29;5;76;31;47
91;75;3;59;66;21;103;36
92;103;86;52;17;108;48;47
93;91;59;55;108;5;107;100
94;83;79;81;38;11;16;40
95;28;55;30;48;91;51;86
96;27;38;59;61;39;66;21
97;43;85;16;4;74;9;106
98;41;13;54;9;12;10;57
99;25;70;95;27;4;22;92
100;40;17;28;75;95;5;104
101;16;41;5;81;23;25;54
102;89;11;7;71;77;97;54
103;15;99;93;96;95;24;49
104;24;73;69;70;76;22;52
105;84;99;90;83;12;108;92
106;22;96;74;48;63;70;21
107;61;26;70;67;63;14;36
108;14;80;7;62;52;13;6

[SEPARACIONES]
estudiante_i;estudiante_j
2;81
4;96
6;9
8;96
8;108
9;13
9;73
12;24
15;56
16;33
19;104
21;55
21;57
23;82
27;100
33;63
33;102
34;45
37;44
40;75
40;105
41;61
54;75
61;78
69;96
70;74
74;86

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
