# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 144 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_5_s_4_i_3
semilla=50568
N=144
C=4
L=36
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36
4;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=8
minimo_O2=8
minimo_O3=8
minimo_O4=8

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;1;1
2;O1;F;3;2;2
3;O1;F;1;1;2
4;O1;M;1;3;1
5;O1;M;1;2;2
6;O1;F;1;3;3
7;O1;F;1;1;1
8;O1;M;1;1;1
9;O1;M;3;2;3
10;O1;F;1;2;3
11;O1;F;3;3;3
12;O1;F;2;2;3
13;O1;M;1;1;3
14;O1;F;1;1;3
15;O1;F;3;3;2
16;O1;F;2;1;2
17;O1;M;3;2;1
18;O1;F;3;3;2
19;O1;F;1;2;1
20;O1;M;1;1;2
21;O1;M;2;1;1
22;O1;F;1;3;3
23;O1;F;3;1;2
24;O1;M;1;2;1
25;O1;M;1;1;1
26;O1;M;3;2;2
27;O1;M;2;2;1
28;O1;F;2;3;1
29;O1;F;1;1;2
30;O1;M;2;3;1
31;O1;M;2;3;2
32;O1;F;3;1;3
33;O1;M;1;3;1
34;O1;M;2;2;1
35;O1;F;3;1;1
36;O1;M;3;1;3
37;O2;M;2;2;3
38;O2;F;3;3;1
39;O2;M;2;3;1
40;O2;F;2;3;2
41;O2;F;3;3;1
42;O2;F;3;3;2
43;O2;F;1;2;2
44;O2;M;2;2;2
45;O2;F;2;2;1
46;O2;F;1;3;1
47;O2;F;1;3;1
48;O2;M;3;3;2
49;O2;F;1;2;2
50;O2;M;2;2;2
51;O2;F;1;2;2
52;O2;F;1;2;2
53;O2;M;3;1;2
54;O2;M;1;3;2
55;O2;M;2;3;3
56;O2;M;3;2;2
57;O2;F;2;3;1
58;O2;F;3;3;1
59;O2;M;3;2;1
60;O2;F;3;2;1
61;O2;F;1;3;3
62;O2;M;3;2;3
63;O2;M;2;1;3
64;O2;M;3;3;3
65;O2;F;2;1;3
66;O2;M;1;2;2
67;O2;M;1;3;3
68;O2;M;2;1;1
69;O2;M;3;2;1
70;O2;M;1;1;1
71;O2;F;2;1;2
72;O2;F;1;3;1
73;O3;M;1;1;2
74;O3;F;3;2;3
75;O3;F;2;2;3
76;O3;M;2;2;3
77;O3;F;3;3;2
78;O3;F;1;2;3
79;O3;F;1;1;1
80;O3;M;1;1;3
81;O3;M;3;2;1
82;O3;M;1;1;1
83;O3;F;3;3;2
84;O3;M;2;1;2
85;O3;M;1;3;3
86;O3;M;1;3;1
87;O3;M;2;3;1
88;O3;M;3;2;2
89;O3;F;1;2;3
90;O3;M;2;2;3
91;O3;F;3;1;1
92;O3;F;3;1;2
93;O3;F;2;1;2
94;O3;M;1;2;2
95;O3;M;3;2;1
96;O3;M;2;1;2
97;O3;M;3;1;2
98;O3;F;2;1;3
99;O3;M;2;3;3
100;O3;M;2;1;1
101;O3;F;1;1;2
102;O3;M;3;1;2
103;O3;F;3;3;2
104;O3;F;3;1;3
105;O3;F;1;1;2
106;O3;F;3;3;3
107;O3;F;2;1;3
108;O3;F;2;1;1
109;O4;M;3;2;1
110;O4;F;1;2;3
111;O4;M;3;3;1
112;O4;F;3;3;3
113;O4;M;2;1;1
114;O4;F;3;1;3
115;O4;M;1;3;2
116;O4;F;3;2;1
117;O4;F;3;2;2
118;O4;M;2;2;1
119;O4;M;1;2;1
120;O4;M;1;3;2
121;O4;F;3;3;2
122;O4;F;2;3;2
123;O4;M;3;2;2
124;O4;M;1;2;1
125;O4;F;2;3;3
126;O4;M;1;3;2
127;O4;F;1;2;2
128;O4;F;1;3;3
129;O4;F;1;1;1
130;O4;M;1;3;1
131;O4;F;2;3;1
132;O4;M;3;3;1
133;O4;F;3;1;1
134;O4;F;2;3;3
135;O4;F;3;3;3
136;O4;M;2;3;1
137;O4;M;1;1;1
138;O4;M;1;1;3
139;O4;F;1;2;2
140;O4;F;3;3;1
141;O4;F;1;3;3
142;O4;M;3;3;1
143;O4;M;1;2;1
144;O4;M;1;3;2

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;65;125;134;140;78
2;50;101;17;96;63
3;137;36;18;105;109
4;24;13;55;109;80
5;92;2;28;75;78
6;72;53;136;94;129
7;46;129;69;24;98
8;122;28;105;32;20
9;57;126;96;105;39
10;31;127;141;35;121
11;70;54;129;79;61
12;98;9;41;133;24
13;104;68;136;82;99
14;137;113;78;19;140
15;81;143;12;46;69
16;65;121;39;130;118
17;109;111;57;127;85
18;36;8;40;9;58
19;97;5;10;89;134
20;64;130;102;98;61
21;78;137;125;74;87
22;105;86;139;110;67
23;89;39;109;12;68
24;138;5;121;107;113
25;27;59;106;10;107
26;59;111;134;69;78
27;59;3;140;117;104
28;103;44;96;129;133
29;114;55;126;103;76
30;65;87;48;121;81
31;107;54;98;29;117
32;71;130;3;80;8
33;144;88;110;83;35
34;116;59;82;44;48
35;138;11;46;98;121
36;26;130;100;24;129
37;114;140;17;18;88
38;43;25;131;28;8
39;81;143;67;63;105
40;67;28;25;120;8
41;126;46;77;55;32
42;29;10;97;66;4
43;79;123;3;87;106
44;57;66;21;56;32
45;18;47;59;61;16
46;108;122;69;58;89
47;133;86;51;90;40
48;66;91;105;9;141
49;106;54;48;107;37
50;16;8;84;112;31
51;105;136;121;82;41
52;86;32;24;41;2
53;51;89;8;125;115
54;74;97;45;86;101
55;96;4;53;35;26
56;36;60;38;127;104
57;84;73;87;78;8
58;100;136;101;84;79
59;126;8;65;26;77
60;117;37;136;27;88
61;42;101;104;4;120
62;30;72;42;7;22
63;81;117;75;98;48
64;100;101;44;34;133
65;74;59;122;97;54
66;131;58;99;67;95
67;56;33;48;96;119
68;124;33;34;143;30
69;32;59;66;86;98
70;91;26;90;18;29
71;108;30;106;56;107
72;133;122;107;15;35
73;126;109;80;13;17
74;98;121;59;70;103
75;56;69;23;13;14
76;45;57;85;64;72
77;137;17;15;117;12
78;116;62;72;26;79
79;54;96;48;18;34
80;25;116;75;136;100
81;73;43;16;51;70
82;88;128;122;47;73
83;110;27;98;13;67
84;20;100;99;142;76
85;134;117;16;126;44
86;24;48;119;123;111
87;117;60;5;19;13
88;55;136;24;119;3
89;6;42;108;143;57
90;141;62;41;14;120
91;108;73;128;75;3
92;22;19;98;84;33
93;71;42;133;100;102
94;123;124;103;1;133
95;70;50;47;74;119
96;73;82;132;137;128
97;144;52;58;74;139
98;123;19;51;22;80
99;119;63;28;139;29
100;58;41;12;73;89
101;75;108;110;40;97
102;17;125;110;57;47
103;134;110;69;38;48
104;102;37;121;51;127
