# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 6 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_3_s_6_i_6
semilla=30723
N=108
C=6
L=18
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18
5;18
6;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6
minimo_O1=2
minimo_O2=2
minimo_O3=2
minimo_O4=2
minimo_O5=2
minimo_O6=2

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;2;2;3
2;O1;F;2;2;3
3;O1;F;1;1;1
4;O1;M;3;3;2
5;O1;M;3;3;2
6;O1;M;1;2;1
7;O1;M;2;2;1
8;O1;F;3;1;1
9;O1;F;3;1;3
10;O1;F;2;1;1
11;O1;F;3;3;2
12;O1;M;3;1;1
13;O1;M;1;3;2
14;O1;F;2;2;3
15;O1;M;3;1;2
16;O1;F;1;3;1
17;O1;M;2;3;2
18;O1;M;3;1;3
19;O2;M;3;1;3
20;O2;M;3;1;3
21;O2;M;1;3;3
22;O2;F;1;1;2
23;O2;F;2;3;1
24;O2;M;3;3;1
25;O2;F;2;2;1
26;O2;M;1;1;3
27;O2;M;1;3;1
28;O2;F;1;3;1
29;O2;M;1;1;3
30;O2;M;1;2;3
31;O2;F;1;1;3
32;O2;F;1;1;2
33;O2;M;2;2;2
34;O2;F;3;3;1
35;O2;F;3;3;3
36;O2;F;1;2;1
37;O3;M;3;1;2
38;O3;F;1;1;3
39;O3;M;2;1;1
40;O3;M;1;1;1
41;O3;M;2;1;1
42;O3;M;1;3;3
43;O3;F;3;2;3
44;O3;F;2;1;2
45;O3;M;1;1;1
46;O3;F;2;2;2
47;O3;M;2;3;2
48;O3;F;3;2;1
49;O3;M;1;2;1
50;O3;F;2;1;1
51;O3;F;1;1;1
52;O3;M;2;1;3
53;O3;F;2;3;1
54;O3;F;1;3;1
55;O4;F;3;3;3
56;O4;F;2;1;3
57;O4;F;2;3;2
58;O4;M;3;2;2
59;O4;F;3;3;1
60;O4;F;2;2;3
61;O4;M;2;3;3
62;O4;M;3;3;3
63;O4;M;2;3;1
64;O4;F;1;2;1
65;O4;F;1;1;3
66;O4;M;2;1;1
67;O4;M;1;2;1
68;O4;M;3;2;2
69;O4;F;2;2;3
70;O4;F;2;2;1
71;O4;M;1;2;1
72;O4;M;2;1;3
73;O5;F;2;2;1
74;O5;F;2;2;2
75;O5;M;1;3;2
76;O5;F;2;2;3
77;O5;M;3;2;2
78;O5;F;2;1;1
79;O5;M;3;2;1
80;O5;F;2;1;1
81;O5;M;1;2;3
82;O5;M;3;1;3
83;O5;F;1;1;3
84;O5;F;2;3;3
85;O5;M;3;2;2
86;O5;M;3;3;1
87;O5;F;1;1;3
88;O5;M;2;2;2
89;O5;F;3;3;1
90;O5;M;2;1;1
91;O6;F;3;2;3
92;O6;M;3;2;3
93;O6;F;2;3;3
94;O6;F;1;2;1
95;O6;M;2;2;3
96;O6;M;3;1;2
97;O6;F;3;1;2
98;O6;M;2;2;1
99;O6;F;1;1;1
100;O6;F;1;3;1
101;O6;F;2;1;3
102;O6;F;2;2;1
103;O6;M;1;1;1
104;O6;M;3;2;3
105;O6;F;2;3;1
106;O6;M;3;1;1
107;O6;M;1;3;1
108;O6;M;2;2;2

[PREFERENCIAS]
# En esta familia P=3, por lo que cada estudiante tiene 3 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3
1;20;88;96
2;11;34;56
3;35;45;56
4;32;105;66
5;15;82;34
6;66;40;81
7;16;71;24
8;83;72;92
9;19;80;81
10;89;39;45
11;71;14;17
12;26;53;43
13;90;104;96
14;65;11;38
15;60;44;1
16;24;91;95
17;81;54;97
18;70;35;68
19;85;49;39
20;79;95;58
21;71;13;1
22;88;85;57
23;101;71;44
24;2;85;75
25;99;75;52
26;81;66;15
27;28;32;29
28;81;85;98
29;56;23;22
30;52;102;40
31;51;1;100
32;84;107;15
33;81;40;79
34;43;70;85
35;79;29;28
36;55;93;9
37;26;13;89
38;53;83;77
39;66;60;103
40;83;46;47
41;50;9;108
42;78;14;7
43;82;64;105
44;107;42;34
45;54;1;100
46;72;102;98
47;32;98;87
48;11;94;25
49;30;62;86
50;21;27;20
51;94;62;34
52;10;8;95
53;20;4;105
54;53;41;58
55;80;91;16
56;63;58;61
57;46;18;107
58;41;34;25
59;31;75;56
60;98;80;65
61;78;72;3
62;70;85;56
63;59;18;39
64;35;29;30
65;27;55;39
66;62;24;99
67;24;95;86
68;26;96;49
69;51;70;81
70;67;56;18
71;4;10;73
72;77;91;88
73;93;36;56
74;86;89;4
75;52;46;16
76;60;3;85
77;85;41;82
78;80;44;73
79;71;53;23
80;33;104;11
81;1;58;76
82;81;76;8
83;53;101;9
84;41;89;95
85;56;46;9
86;103;15;55
87;78;51;10
88;38;108;35
89;46;104;53
90;74;47;41
91;21;65;103
92;7;87;12
93;101;91;105
94;51;85;44
95;86;81;107
96;84;54;32
97;99;62;16
98;84;83;22
99;60;70;105
100;45;8;10
101;3;78;100
102;103;11;56
103;72;53;108
104;80;106;76
105;74;55;19
106;83;57;51
107;58;43;60
108;67;49;51

[SEPARACIONES]
estudiante_i;estudiante_j
4;96
10;29
12;59
13;28
14;95
17;32
17;58
28;104
29;103
32;108
36;71
39;76
40;80
42;85
45;79
46;56
47;102
55;67
55;75
57;89
58;67
65;81
83;94
84;105
85;100
93;104
104;105

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
