# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 2 cursos nuevos
# Total = 54 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_5_s_2_i_9
semilla=50381
N=54
C=2
L=27
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2
minimo_O1=12
minimo_O2=12

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;1;1
2;O1;F;2;3;3
3;O1;M;3;1;2
4;O1;F;2;3;1
5;O1;M;1;1;3
6;O1;F;1;2;1
7;O1;M;1;1;2
8;O1;F;2;1;1
9;O1;F;2;1;3
10;O1;M;1;3;1
11;O1;M;3;1;1
12;O1;M;3;1;1
13;O1;M;1;3;3
14;O1;F;2;2;1
15;O1;F;1;1;2
16;O1;M;3;3;3
17;O1;F;1;2;2
18;O1;M;1;3;3
19;O1;F;3;3;3
20;O1;M;3;3;2
21;O1;M;2;2;3
22;O1;F;2;1;3
23;O1;F;1;1;3
24;O1;F;1;3;3
25;O1;F;3;3;1
26;O1;M;2;3;3
27;O1;M;1;3;1
28;O2;F;3;2;3
29;O2;F;3;2;3
30;O2;F;1;3;1
31;O2;F;2;2;3
32;O2;F;1;2;1
33;O2;M;1;1;1
34;O2;M;2;2;2
35;O2;M;1;2;2
36;O2;M;3;3;1
37;O2;F;3;3;1
38;O2;M;2;2;2
39;O2;M;1;1;2
40;O2;F;2;1;2
41;O2;F;1;1;1
42;O2;F;1;2;2
43;O2;M;1;3;2
44;O2;M;3;1;1
45;O2;M;2;1;2
46;O2;F;3;1;3
47;O2;M;3;2;1
48;O2;F;1;3;2
49;O2;F;3;2;2
50;O2;M;3;2;2
51;O2;M;3;1;2
52;O2;F;1;1;2
53;O2;M;1;3;3
54;O2;M;1;2;1

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;16;21;38;3;18
2;6;7;43;49;26
3;2;21;12;46;23
4;22;17;48;7;50
5;29;36;22;11;43
6;33;8;12;11;38
7;42;6;52;5;34
8;43;21;30;27;22
9;54;16;49;6;48
10;30;16;18;25;11
11;39;54;3;10;44
12;52;1;21;50;2
13;49;10;18;44;31
14;22;18;12;49;19
15;39;26;37;10;19
16;1;42;51;19;50
17;54;24;19;4;39
18;52;47;39;24;33
19;7;27;31;48;12
20;39;44;28;37;1
21;28;39;14;43;54
22;27;10;29;32;1
23;26;10;42;38;30
24;4;42;51;52;35
25;32;47;24;40;41
26;53;35;1;5;13
27;8;5;20;14;42
28;11;49;21;7;1
29;54;27;3;40;14
30;1;47;5;8;12
31;42;39;21;13;29
32;48;19;11;1;3
33;31;38;39;15;21
34;15;13;30;25;43
35;13;12;39;33;7
36;50;53;33;28;21
37;47;28;26;40;4
38;7;42;9;49;54
39;1;43;37;34;19
40;41;4;28;47;37
41;54;46;7;42;28
42;31;7;16;43;45
43;22;37;18;1;35
44;39;6;22;15;28
45;5;42;47;29;53
46;23;34;52;45;24
47;14;42;23;12;22
48;18;39;47;4;42
49;15;51;33;34;10
50;15;36;40;43;11
51;32;2;8;1;19
52;22;11;26;12;23
53;50;33;28;31;9
54;51;4;3;36;7

[SEPARACIONES]
estudiante_i;estudiante_j
3;34
4;6
12;41
12;43
15;54
17;23
17;38
21;44
25;36
25;47
25;54
34;43
38;44
44;46

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
