# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 9 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 5 cursos nuevos
# Total = 45 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_9_l_5_s_5_i_2
semilla=50581
N=45
C=5
L=9
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;9
2;9
3;9
4;9
5;9

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5
minimo_O1=0
minimo_O2=0
minimo_O3=0
minimo_O4=0
minimo_O5=0

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;2;2;2
2;O1;M;1;1;1
3;O1;M;2;2;1
4;O1;F;3;1;1
5;O1;F;2;1;3
6;O1;M;2;3;2
7;O1;M;3;2;1
8;O1;F;2;2;1
9;O1;M;1;1;1
10;O2;F;3;3;2
11;O2;M;1;1;3
12;O2;F;1;1;1
13;O2;F;3;1;1
14;O2;M;3;3;1
15;O2;M;3;3;3
16;O2;F;1;1;2
17;O2;M;3;3;1
18;O2;M;1;2;1
19;O3;F;2;1;1
20;O3;F;3;1;3
21;O3;M;2;3;2
22;O3;F;2;2;1
23;O3;M;2;3;1
24;O3;M;2;1;1
25;O3;F;1;2;3
26;O3;M;2;2;3
27;O3;M;1;1;3
28;O4;F;2;2;3
29;O4;M;1;2;1
30;O4;M;2;1;2
31;O4;F;2;1;1
32;O4;M;3;1;1
33;O4;F;2;3;2
34;O4;F;1;2;3
35;O4;M;1;2;3
36;O4;M;2;2;2
37;O5;F;2;2;3
38;O5;F;1;1;3
39;O5;M;2;2;1
40;O5;M;3;2;3
41;O5;M;1;2;2
42;O5;F;2;3;2
43;O5;F;3;3;3
44;O5;M;1;1;2
45;O5;M;2;3;2

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;9;17;16;41;28
2;12;11;7;24;17
3;25;27;17;37;34
4;6;22;38;25;31
5;20;6;1;10;22
6;19;32;12;30;24
7;32;18;36;6;29
8;7;43;25;9;17
9;38;14;45;7;35
10;35;20;36;17;9
11;2;38;17;40;23
12;32;1;3;30;13
13;18;21;9;32;19
14;21;38;9;15;44
15;17;44;9;39;33
16;27;36;34;11;37
17;6;24;4;9;28
18;45;3;43;5;14
19;31;5;45;43;34
20;12;2;23;38;8
21;33;23;22;36;1
22;24;36;1;31;17
23;11;27;24;7;45
24;37;21;31;39;3
25;43;45;34;28;14
26;16;25;5;44;34
27;7;16;4;20;38
28;6;27;38;45;24
29;31;18;39;27;28
30;2;3;45;16;25
31;27;17;25;24;40
32;16;35;18;4;25
33;37;10;3;42;28
34;8;1;18;43;23
35;40;21;11;36;24
36;45;16;28;9;41
37;23;19;43;5;41
38;24;45;1;19;37
39;6;17;5;4;7
40;13;2;5;11;35
41;4;43;1;30;10
42;11;22;36;6;33
43;29;1;4;44;11
44;24;18;25;3;11
45;42;40;10;7;33

[SEPARACIONES]
estudiante_i;estudiante_j
2;22
6;14
8;13
9;22
9;24
11;15
13;34
18;45
22;41
24;32
39;43

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
