# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 54 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_5_s_3_i_6
semilla=50434
N=54
C=3
L=18
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=5
minimo_O2=5
minimo_O3=5

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;2;3;3
2;O1;F;1;3;3
3;O1;M;1;3;3
4;O1;F;1;3;3
5;O1;F;2;3;2
6;O1;M;1;1;2
7;O1;M;1;2;3
8;O1;M;1;2;1
9;O1;F;2;1;1
10;O1;F;3;3;3
11;O1;M;1;1;3
12;O1;F;3;3;2
13;O1;F;1;2;2
14;O1;F;3;3;3
15;O1;M;1;3;3
16;O1;M;3;3;1
17;O1;M;3;1;3
18;O1;F;2;1;1
19;O2;M;3;2;1
20;O2;M;1;3;3
21;O2;F;3;1;2
22;O2;M;1;3;3
23;O2;F;1;2;3
24;O2;M;1;1;1
25;O2;F;2;3;1
26;O2;M;3;3;1
27;O2;M;3;2;1
28;O2;F;1;2;2
29;O2;F;3;2;3
30;O2;F;1;3;3
31;O2;M;1;2;2
32;O2;F;3;1;3
33;O2;F;2;2;1
34;O2;M;3;3;3
35;O2;F;3;1;3
36;O2;M;1;3;2
37;O3;M;1;3;1
38;O3;M;3;1;3
39;O3;F;1;3;3
40;O3;F;3;2;3
41;O3;F;1;3;1
42;O3;M;1;2;1
43;O3;M;3;3;1
44;O3;M;1;3;1
45;O3;M;3;1;3
46;O3;M;1;1;2
47;O3;F;3;3;1
48;O3;F;2;3;3
49;O3;F;3;1;1
50;O3;M;1;1;1
51;O3;M;2;1;3
52;O3;F;1;1;3
53;O3;F;3;3;2
54;O3;F;2;2;1

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;14;46;54;51;16
2;25;34;21;35;17
3;23;33;52;11;41
4;10;28;53;48;26
5;22;42;39;8;15
6;19;46;51;17;30
7;48;49;10;11;29
8;30;3;49;5;13
9;37;41;53;25;3
10;5;12;6;20;35
11;21;42;39;51;38
12;18;29;39;24;4
13;40;37;3;24;39
14;15;53;7;50;31
15;5;8;10;22;21
16;38;19;18;54;10
17;36;9;21;35;22
18;13;40;53;33;20
19;52;43;1;3;39
20;2;35;19;43;52
21;15;36;14;19;45
22;18;35;7;46;5
23;18;53;29;4;52
24;3;21;16;32;4
25;14;16;52;39;47
26;7;47;14;19;13
27;15;45;13;2;29
28;3;31;41;19;20
29;52;54;4;19;5
30;16;35;32;3;42
31;38;41;33;4;28
32;30;24;46;14;25
33;43;13;15;17;46
34;7;1;41;5;35
35;18;5;47;23;4
36;31;16;29;39;42
37;7;24;11;27;4
38;13;49;1;25;32
39;24;16;41;36;45
40;32;19;45;25;51
41;17;24;36;5;37
42;44;20;19;8;22
43;9;21;16;54;11
44;40;39;4;46;13
45;21;39;40;30;53
46;18;14;16;33;21
47;27;30;20;9;22
48;17;51;42;35;29
49;43;12;11;39;35
50;41;52;48;6;33
51;45;53;14;20;11
52;16;23;43;2;32
53;9;47;27;21;10
54;21;16;36;29;1

[SEPARACIONES]
estudiante_i;estudiante_j
1;35
1;48
3;5
3;45
7;45
13;36
16;28
18;43
27;29
28;29
29;35
32;51
35;48
37;50

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
