# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_3_s_3_i_5
semilla=30467
N=108
C=3
L=36
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=11
minimo_O2=11
minimo_O3=11

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;2;3
2;O1;M;3;2;3
3;O1;F;3;1;2
4;O1;M;2;2;3
5;O1;F;3;2;3
6;O1;M;2;3;2
7;O1;M;2;3;1
8;O1;M;1;2;3
9;O1;M;1;2;3
10;O1;F;1;1;1
11;O1;F;2;2;2
12;O1;F;3;1;2
13;O1;M;3;2;1
14;O1;M;2;2;1
15;O1;F;2;1;3
16;O1;F;2;1;3
17;O1;F;3;1;2
18;O1;M;2;1;2
19;O1;F;3;3;2
20;O1;M;1;1;2
21;O1;F;1;2;2
22;O1;M;1;1;1
23;O1;M;1;2;3
24;O1;F;2;2;1
25;O1;F;3;3;3
26;O1;F;1;2;1
27;O1;F;1;3;2
28;O1;M;1;2;1
29;O1;F;2;2;3
30;O1;M;3;2;3
31;O1;F;1;1;3
32;O1;F;1;3;3
33;O1;M;2;2;3
34;O1;F;3;3;1
35;O1;M;3;1;2
36;O1;M;2;2;3
37;O2;M;1;3;1
38;O2;F;3;3;3
39;O2;M;2;2;2
40;O2;M;3;3;2
41;O2;M;1;2;2
42;O2;F;1;3;1
43;O2;M;2;1;2
44;O2;M;2;1;3
45;O2;M;2;1;2
46;O2;F;2;1;2
47;O2;M;1;3;2
48;O2;M;1;2;1
49;O2;F;1;2;3
50;O2;M;1;2;2
51;O2;F;3;1;3
52;O2;M;1;3;1
53;O2;M;3;2;3
54;O2;M;1;3;3
55;O2;F;3;2;1
56;O2;F;2;2;1
57;O2;F;2;2;2
58;O2;F;3;2;2
59;O2;F;2;1;3
60;O2;M;3;1;1
61;O2;F;3;3;2
62;O2;M;1;3;1
63;O2;M;3;2;1
64;O2;F;3;3;3
65;O2;F;1;1;3
66;O2;F;3;2;2
67;O2;M;1;1;1
