# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 72 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_5_s_4_i_8
semilla=50549
N=72
C=4
L=18
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=3
minimo_O2=3
minimo_O3=3
minimo_O4=3

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;1;1;2
2;O1;M;1;2;1
3;O1;M;1;3;1
4;O1;M;3;2;2
5;O1;F;1;2;3
6;O1;F;2;1;3
7;O1;F;3;1;2
8;O1;F;3;1;2
9;O1;F;3;3;2
10;O1;M;1;1;3
11;O1;M;3;1;3
12;O1;F;3;2;3
13;O1;F;3;1;2
14;O1;F;3;2;2
15;O1;M;2;1;1
16;O1;M;1;2;2
17;O1;M;2;3;3
18;O1;M;2;1;3
19;O2;F;2;1;3
20;O2;M;1;1;1
21;O2;F;1;2;1
22;O2;M;3;1;2
23;O2;M;1;1;1
24;O2;F;1;2;2
25;O2;M;2;3;2
26;O2;F;2;1;3
27;O2;M;3;3;1
28;O2;F;1;3;3
29;O2;M;1;1;3
30;O2;M;1;1;1
31;O2;F;2;2;3
32;O2;F;1;3;3
33;O2;M;3;1;2
34;O2;F;2;1;1
35;O2;F;1;1;1
36;O2;M;3;1;3
37;O3;F;2;2;2
38;O3;F;1;3;3
39;O3;F;1;3;2
40;O3;F;2;1;1
41;O3;M;3;2;1
42;O3;M;2;3;2
43;O3;M;2;1;3
44;O3;M;3;3;2
45;O3;M;1;2;3
46;O3;M;1;3;1
47;O3;F;1;2;3
48;O3;M;3;2;1
49;O3;M;3;3;1
50;O3;F;2;1;3
51;O3;F;3;3;2
52;O3;F;3;3;2
53;O3;F;2;2;2
54;O3;M;1;1;1
55;O4;F;2;3;1
56;O4;M;2;1;1
57;O4;M;1;2;2
58;O4;F;3;1;1
59;O4;M;2;2;2
60;O4;M;1;1;1
61;O4;F;3;3;3
62;O4;F;1;3;3
63;O4;F;1;3;1
64;O4;F;3;3;3
65;O4;M;1;2;3
66;O4;M;1;3;3
67;O4;F;1;3;1
68;O4;M;1;2;1
69;O4;M;3;1;2
70;O4;M;2;2;1
71;O4;F;2;3;2
72;O4;F;1;2;3

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;67;72;8;34;5
2;35;18;30;5;17
3;34;14;51;64;30
4;2;1;22;24;14
5;30;61;18;55;71
6;46;49;17;63;56
7;60;46;70;62;10
8;40;25;48;1;39
9;71;44;17;24;46
10;2;54;46;62;57
11;33;58;5;41;25
12;16;46;63;71;37
13;18;67;6;71;21
14;23;6;54;63;8
15;40;63;18;65;28
16;18;53;25;20;32
17;12;66;6;40;62
18;61;69;66;3;5
19;5;23;26;1;70
20;45;49;46;56;35
21;2;54;39;6;58
22;9;13;63;45;56
23;34;51;27;62;4
24;21;45;32;44;67
25;67;41;13;32;54
26;24;35;59;53;6
27;48;57;70;41;8
28;71;63;69;22;46
29;44;43;22;68;18
30;22;7;61;68;45
31;52;2;51;45;39
32;67;45;20;66;48
33;61;19;12;3;65
34;46;35;7;5;12
35;38;61;48;57;54
36;42;72;59;1;65
37;4;59;35;58;47
38;17;70;12;43;13
39;5;16;24;61;21
40;17;1;27;16;43
41;13;21;6;36;7
42;18;51;66;7;35
43;26;3;36;51;9
44;46;27;4;52;65
45;20;32;15;22;43
46;18;56;29;9;67
47;17;9;42;57;44
48;53;8;12;11;6
49;62;9;45;39;5
50;12;7;45;27;23
51;44;66;11;9;4
52;57;28;35;25;67
53;39;59;26;64;6
54;18;67;31;38;21
55;51;48;47;7;23
56;2;40;12;66;10
57;30;43;49;19;58
58;26;41;27;40;23
59;61;67;70;33;36
60;19;7;72;66;54
61;8;29;9;38;37
62;15;19;8;23;36
63;14;37;61;72;4
64;72;29;69;32;43
65;6;16;9;40;2
66;62;49;5;50;40
67;62;43;25;59;44
68;16;30;8;39;51
69;41;61;49;34;16
70;46;23;31;42;22
71;56;28;46;52;15
72;7;2;8;63;45

[SEPARACIONES]
estudiante_i;estudiante_j
4;9
4;32
7;29
12;29
14;49
14;58
22;23
23;39
23;42
24;33
27;43
28;41
30;39
34;37
34;43
44;69
50;72
66;67

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
