# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 6 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_5_s_6_i_4
semilla=50723
N=108
C=6
L=18
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18
5;18
6;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6
minimo_O1=2
minimo_O2=2
minimo_O3=2
minimo_O4=2
minimo_O5=2
minimo_O6=2

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;1;1
2;O1;M;3;2;1
3;O1;M;1;3;2
4;O1;M;1;2;2
5;O1;M;1;2;3
6;O1;F;3;1;1
7;O1;F;2;3;1
8;O1;F;1;2;3
9;O1;F;3;3;1
10;O1;F;3;3;1
11;O1;F;3;3;3
12;O1;M;2;2;3
13;O1;M;1;2;3
14;O1;M;1;3;3
15;O1;M;1;1;1
16;O1;F;3;2;3
17;O1;F;3;1;1
18;O1;F;1;1;1
19;O2;F;1;1;3
20;O2;M;1;2;3
21;O2;F;3;2;1
22;O2;F;3;1;2
23;O2;M;2;3;1
24;O2;M;3;3;1
25;O2;M;3;1;3
26;O2;M;1;3;1
27;O2;F;2;2;3
28;O2;F;1;2;3
29;O2;M;1;2;1
30;O2;F;2;2;3
31;O2;F;2;1;1
32;O2;M;3;1;3
33;O2;F;1;3;3
34;O2;F;2;3;3
35;O2;M;1;3;1
36;O2;M;2;2;1
37;O3;M;1;1;3
38;O3;F;2;1;1
39;O3;M;2;2;1
40;O3;F;1;1;1
41;O3;M;2;3;2
42;O3;M;2;2;3
43;O3;F;3;2;3
44;O3;F;1;2;3
45;O3;M;3;2;2
46;O3;M;2;3;1
47;O3;F;3;2;3
48;O3;M;3;2;1
49;O3;F;2;2;1
50;O3;F;3;3;2
51;O3;F;2;1;1
52;O3;M;1;1;3
53;O3;F;1;1;1
54;O3;M;3;1;3
55;O4;M;2;1;2
56;O4;M;1;1;3
57;O4;F;1;1;2
58;O4;F;2;3;3
59;O4;M;3;1;1
60;O4;M;3;1;2
61;O4;F;2;3;1
62;O4;M;1;3;1
63;O4;F;3;3;2
64;O4;F;3;2;3
65;O4;F;2;2;3
66;O4;M;1;1;1
67;O4;M;2;1;1
68;O4;F;1;1;2
69;O4;F;3;2;1
70;O4;M;2;1;2
71;O4;F;2;1;2
72;O4;M;2;3;1
73;O5;F;2;3;3
74;O5;M;3;1;2
75;O5;F;2;2;3
76;O5;M;3;1;2
77;O5;F;3;1;3
78;O5;M;2;1;2
79;O5;F;2;2;1
80;O5;F;1;3;1
81;O5;F;1;2;1
82;O5;M;1;3;3
83;O5;M;1;2;3
84;O5;M;2;1;1
85;O5;M;2;2;1
86;O5;F;3;3;2
87;O5;F;1;2;3
88;O5;F;3;2;1
89;O5;M;3;2;2
90;O5;M;3;3;3
91;O6;F;1;1;3
92;O6;F;2;1;3
93;O6;M;1;2;1
94;O6;M;2;2;3
95;O6;F;1;3;1
96;O6;F;3;3;2
97;O6;M;3;1;2
98;O6;F;3;2;2
99;O6;M;1;3;3
100;O6;M;1;3;1
101;O6;M;2;1;2
102;O6;M;3;3;3
103;O6;M;2;2;2
104;O6;F;2;2;3
105;O6;F;3;1;1
106;O6;F;1;3;3
107;O6;F;1;3;2
108;O6;M;3;3;1

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;40;76;49;18;102
2;86;93;35;1;97
3;98;5;67;52;44
4;51;32;20;96;59
5;13;34;6;37;91
6;58;57;23;91;105
7;88;43;45;40;16
8;91;42;94;17;35
9;48;94;75;103;4
10;58;23;15;48;54
11;54;98;50;90;10
12;86;51;85;67;105
13;108;55;77;94;68
14;46;17;67;64;19
15;81;9;86;90;43
16;77;31;23;70;98
17;93;90;92;2;32
18;43;57;49;17;37
19;54;30;87;104;84
20;47;52;38;75;49
21;67;11;82;29;87
22;73;52;75;17;82
23;29;86;69;26;14
24;9;41;77;68;93
25;66;41;5;3;37
26;54;98;90;65;92
27;26;7;104;23;94
28;62;84;86;76;71
29;95;104;20;12;87
30;76;69;7;34;10
31;78;23;33;97;10
32;37;28;43;56;88
33;46;68;21;29;85
34;14;66;35;31;44
35;93;100;60;23;41
36;78;106;5;86;82
37;47;72;58;42;38
38;62;73;104;71;4
39;70;67;3;51;96
40;90;20;78;80;56
41;9;73;83;97;21
42;49;22;21;77;93
43;23;95;30;33;52
44;105;10;93;35;12
45;73;56;33;108;76
46;105;14;101;72;21
47;35;51;55;31;8
48;65;1;77;97;42
49;66;37;40;20;99
50;11;28;16;6;98
51;37;84;92;58;23
52;35;62;104;42;102
53;83;9;27;21;34
54;86;64;46;48;6
55;26;38;54;82;73
56;102;48;65;25;60
57;15;20;26;13;101
58;75;90;101;37;82
59;84;39;99;102;27
60;37;54;51;95;44
61;54;46;43;102;57
62;8;103;12;51;95
63;107;60;81;11;70
64;44;93;81;3;34
65;22;54;105;100;101
66;22;54;63;105;62
67;37;35;82;45;83
68;6;56;47;67;51
69;11;52;33;80;58
70;56;87;55;43;93
71;77;106;107;89;74
72;40;50;8;88;69
73;19;72;58;24;12
74;43;58;98;23;106
75;15;9;56;97;21
76;75;59;39;10;101
77;44;85;35;73;4
78;36;98;49;3;87
79;77;59;1;90;55
80;107;69;90;20;7
81;41;91;102;56;83
82;6;62;52;71;70
83;72;62;79;78;47
84;25;79;2;9;6
85;106;7;99;64;33
86;97;107;89;41;58
87;2;69;17;82;86
88;20;99;78;61;47
89;80;44;62;76;63
90;84;98;74;70;19
91;13;105;33;4;96
92;93;69;45;38;96
93;20;4;98;94;31
94;73;33;79;65;32
95;93;89;101;49;23
96;53;34;14;85;69
97;58;87;29;48;4
98;27;70;97;14;62
99;64;87;31;75;67
100;4;51;56;3;39
101;11;21;64;92;78
102;9;25;74;73;32
103;18;48;10;28;12
104;31;107;92;21;43
105;9;99;70;75;39
106;28;35;77;70;84
107;53;60;33;92;31
108;11;74;26;79;33

[SEPARACIONES]
estudiante_i;estudiante_j
1;54
1;101
2;3
5;41
6;38
6;47
6;94
15;73
18;28
19;35
24;26
24;90
29;69
30;43
30;85
32;78
32;94
39;58
46;57
52;107
60;89
63;102
70;107
77;99
81;88
86;95
89;106

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
