# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 4 preferencias por estudiante
# C = 6 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_4_s_6_i_3
semilla=40709
N=108
C=6
L=18
P=4

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18
5;18
6;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6
minimo_O1=2
minimo_O2=2
minimo_O3=2
minimo_O4=2
minimo_O5=2
minimo_O6=2

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;3;2
2;O1;M;2;2;1
3;O1;F;2;2;2
4;O1;M;1;2;2
5;O1;F;3;2;3
6;O1;F;1;1;2
7;O1;F;2;1;3
8;O1;F;2;1;3
9;O1;F;1;2;2
10;O1;F;2;3;3
11;O1;M;2;1;1
12;O1;M;1;1;2
13;O1;M;2;2;1
14;O1;M;1;3;2
15;O1;F;3;1;2
16;O1;F;3;2;1
17;O1;M;2;1;2
18;O1;M;1;2;2
19;O2;F;2;1;3
20;O2;F;3;3;2
21;O2;M;1;1;3
22;O2;F;2;2;1
23;O2;M;2;1;2
24;O2;M;2;3;2
25;O2;M;2;2;3
26;O2;F;3;2;3
27;O2;M;1;2;3
28;O2;F;3;3;3
29;O2;M;2;2;3
30;O2;F;3;2;1
31;O2;M;3;3;1
32;O2;F;1;2;1
33;O2;M;1;3;2
34;O2;F;1;2;2
35;O2;M;2;3;1
36;O2;F;2;1;3
37;O3;F;2;1;3
38;O3;F;1;3;2
39;O3;F;1;1;1
40;O3;M;1;1;1
41;O3;M;1;2;2
42;O3;M;3;3;1
43;O3;M;3;2;1
44;O3;M;2;1;2
45;O3;F;1;1;1
46;O3;F;2;1;1
47;O3;M;1;2;1
48;O3;F;1;1;3
49;O3;F;1;2;1
50;O3;F;2;2;2
51;O3;M;1;2;3
52;O3;M;3;1;3
53;O3;M;3;3;2
54;O3;F;1;3;1
55;O4;M;2;3;2
56;O4;F;3;1;2
57;O4;F;1;3;3
58;O4;M;3;2;3
59;O4;M;3;2;3
60;O4;M;3;2;2
61;O4;F;1;1;3
62;O4;M;1;3;1
63;O4;F;2;3;2
64;O4;F;2;2;1
65;O4;F;1;3;2
66;O4;F;1;3;1
67;O4;F;1;3;3
68;O4;M;1;1;2
69;O4;M;1;2;1
70;O4;M;2;3;1
71;O4;F;2;3;3
72;O4;M;3;2;1
73;O5;F;2;3;3
74;O5;M;1;2;2
75;O5;M;2;3;3
76;O5;M;2;2;2
77;O5;F;1;3;2
78;O5;F;2;2;2
79;O5;F;2;2;3
80;O5;F;2;3;3
81;O5;M;2;2;1
82;O5;M;3;3;1
83;O5;M;3;2;2
84;O5;M;3;2;1
85;O5;M;1;1;2
86;O5;F;3;3;3
87;O5;F;3;1;3
88;O5;M;3;3;3
89;O5;F;2;2;2
90;O5;F;3;3;1
91;O6;F;2;2;2
92;O6;F;2;2;2
93;O6;M;2;3;2
94;O6;F;3;3;3
95;O6;F;1;1;2
96;O6;F;1;3;1
97;O6;M;3;3;3
98;O6;M;2;1;3
99;O6;M;2;2;1
100;O6;M;3;1;2
101;O6;F;3;3;2
102;O6;F;1;1;1
103;O6;F;3;2;2
104;O6;F;2;1;1
105;O6;M;3;3;1
106;O6;M;1;3;1
107;O6;M;3;1;1
108;O6;M;2;1;1

[PREFERENCIAS]
# En esta familia P=4, por lo que cada estudiante tiene 4 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4
1;94;43;60;11
2;53;3;89;31
3;9;76;57;99
4;11;102;101;24
5;60;41;15;61
6;100;81;53;105
7;11;46;77;106
8;39;5;28;79
9;46;71;98;8
10;74;75;73;42
11;79;59;63;37
12;66;83;55;38
13;93;92;14;1
14;93;100;108;15
15;30;46;28;21
16;76;38;7;78
17;14;96;69;40
18;53;94;49;79
19;62;99;4;108
