# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 4 preferencias por estudiante
# C = 6 cursos nuevos
# Total = 216 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_4_s_6_i_4
semilla=40770
N=216
C=6
L=36
P=4

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36
4;36
5;36
6;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6
minimo_O1=5
minimo_O2=5
minimo_O3=5
minimo_O4=5
minimo_O5=5
minimo_O6=5

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;3;1
2;O1;M;3;2;1
3;O1;F;2;1;1
4;O1;M;3;1;1
5;O1;M;1;2;1
6;O1;M;2;3;1
7;O1;F;2;3;3
8;O1;F;1;2;1
9;O1;F;3;2;2
10;O1;M;2;3;2
11;O1;M;1;1;2
12;O1;M;3;1;3
13;O1;F;3;3;3
14;O1;F;1;2;1
15;O1;M;1;2;1
16;O1;F;2;3;3
17;O1;F;3;2;1
18;O1;M;1;3;2
19;O1;F;2;3;3
20;O1;F;3;1;3
21;O1;F;2;3;2
22;O1;M;3;2;3
23;O1;M;3;3;2
24;O1;M;2;2;1
25;O1;F;2;1;1
26;O1;M;1;3;3
27;O1;M;1;1;2
28;O1;F;2;1;1
29;O1;M;1;2;1
30;O1;F;1;1;3
31;O1;F;2;3;2
32;O1;M;2;1;2
33;O1;F;1;3;1
34;O1;F;1;3;1
35;O1;F;1;3;1
36;O1;M;3;2;3
37;O2;M;1;1;2
38;O2;M;1;1;1
39;O2;F;2;3;2
40;O2;F;1;1;1
41;O2;M;2;1;2
42;O2;F;1;3;1
43;O2;M;1;3;2
44;O2;F;2;2;3
45;O2;M;3;3;1
46;O2;M;1;2;1
47;O2;F;1;3;3
48;O2;F;2;1;1
49;O2;F;2;3;3
50;O2;F;1;2;3
51;O2;M;2;3;2
52;O2;F;1;3;2
53;O2;M;2;2;3
54;O2;M;1;3;1
55;O2;F;2;2;1
56;O2;F;2;1;1
57;O2;M;1;2;1
58;O2;F;3;3;1
59;O2;F;2;1;1
60;O2;F;3;2;3
61;O2;M;3;1;3
62;O2;F;2;3;2
63;O2;M;1;3;2
64;O2;M;3;3;3
65;O2;M;2;3;1
66;O2;F;3;1;3
67;O2;M;3;3;2
68;O2;F;2;2;2
69;O2;M;3;1;3
70;O2;M;2;3;3
71;O2;M;2;1;2
72;O2;F;3;3;1
73;O3;M;3;1;3
74;O3;M;2;2;1
75;O3;M;3;3;1
76;O3;F;2;2;1
77;O3;F;2;1;3
78;O3;M;3;2;2
79;O3;F;1;2;2
80;O3;F;3;2;3
81;O3;F;1;1;3
82;O3;M;2;1;1
83;O3;F;2;3;2
84;O3;M;2;2;3
85;O3;M;3;1;3
86;O3;M;2;2;1
87;O3;M;1;2;2
88;O3;M;1;2;3
89;O3;F;1;3;3
90;O3;M;1;3;3
91;O3;F;1;2;3
92;O3;F;3;3;1
93;O3;F;3;2;2
94;O3;M;3;1;3
95;O3;M;3;1;3
96;O3;F;3;1;1
97;O3;F;1;1;3
98;O3;F;2;2;3
99;O3;F;1;1;1
100;O3;M;2;3;1
101;O3;F;3;3;2
102;O3;M;3;3;2
103;O3;F;2;1;2
104;O3;M;1;2;3
105;O3;M;1;3;1
106;O3;F;1;2;3
107;O3;F;3;2;2
108;O3;M;2;2;2
109;O4;F;3;3;2
110;O4;F;2;1;2
111;O4;F;3;3;3
112;O4;F;2;1;3
113;O4;M;3;2;1
114;O4;F;1;3;3
115;O4;M;1;2;2
116;O4;F;1;2;1
117;O4;F;3;1;1
118;O4;M;1;3;2
119;O4;M;1;1;1
120;O4;M;3;2;1
121;O4;M;2;2;1
122;O4;M;2;3;3
123;O4;M;2;3;2
124;O4;F;1;1;3
125;O4;M;1;3;2
126;O4;M;2;2;2
127;O4;F;1;3;3
128;O4;F;3;1;2
129;O4;M;2;3;2
130;O4;F;2;1;2
131;O4;M;1;1;3
132;O4;M;2;1;2
133;O4;F;1;3;3
134;O4;M;3;3;3
135;O4;M;3;1;1
136;O4;F;2;2;1
137;O4;F;2;2;1
138;O4;F;1;3;2
139;O4;M;3;2;2
140;O4;F;1;3;1
141;O4;M;3;2;3
142;O4;F;2;2;3
143;O4;F;1;1;1
144;O4;M;1;3;2
145;O5;M;3;3;2
146;O5;F;1;1;1
147;O5;M;3;2;1
148;O5;M;1;2;1
149;O5;F;3;2;1
150;O5;F;1;2;1
151;O5;F;2;2;1
152;O5;M;1;1;1
153;O5;M;3;2;2
154;O5;F;3;2;3
155;O5;F;3;3;1
156;O5;M;2;1;1
157;O5;M;2;3;1
158;O5;F;2;1;2
159;O5;M;3;2;3
160;O5;F;1;1;3
161;O5;F;2;2;1
162;O5;F;2;3;1
163;O5;M;1;3;2
164;O5;F;2;2;3
165;O5;F;1;1;1
166;O5;M;2;2;1
167;O5;M;2;2;1
168;O5;F;3;1;1
169;O5;M;1;2;3
170;O5;M;2;3;1
171;O5;M;1;1;2
172;O5;F;2;1;2
173;O5;M;1;1;3
174;O5;F;1;2;1
175;O5;M;1;1;2
176;O5;F;2;2;3
177;O5;F;2;2;2
178;O5;F;3;1;3
179;O5;M;1;3;1
180;O5;M;1;1;1
181;O6;F;1;1;2
182;O6;F;1;1;2
183;O6;M;3;2;3
184;O6;M;3;1;1
185;O6;M;1;2;1
186;O6;F;2;2;3
187;O6;F;2;2;1
188;O6;F;2;3;1
189;O6;M;1;3;1
190;O6;F;1;2;2
191;O6;M;1;2;1
192;O6;M;1;3;1
193;O6;F;2;1;1
194;O6;M;1;1;3
195;O6;F;1;1;2
196;O6;M;1;3;3
197;O6;F;3;2;3
198;O6;F;3;3;1
199;O6;M;3;3;3
200;O6;M;1;2;3
201;O6;M;2;3;3
202;O6;M;2;1;1
203;O6;M;1;2;1
204;O6;F;1;3;1
205;O6;F;1;1;3
206;O6;M;2;2;2
207;O6;M;3;3;1
208;O6;M;2;2;1
209;O6;M;3;2;1
210;O6;M;3;3;2
211;O6;F;2;2;1
212;O6;F;1;3;3
213;O6;F;1;1;2
214;O6;F;3;2;1
215;O6;F;2;3;1
216;O6;F;2;1;3

[PREFERENCIAS]
# En esta familia P=4, por lo que cada estudiante tiene 4 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4
1;149;67;184;168
2;21;106;12;23
3;65;135;166;155
4;86;17;44;10
5;21;143;116;97
6;129;127;90;125
7;99;34;5;157
8;51;29;37;41
9;118;209;177;195
10;137;202;190;49
11;170;196;37;24
12;145;52;50;178
13;100;25;50;81
14;206;134;32;37
15;76;172;198;215
16;138;9;107;97
17;151;187;76;122
18;55;208;196;2
19;146;58;203;183
20;73;48;72;204
21;65;3;197;99
22;35;186;106;41
23;131;90;42;123
24;200;83;180;184
25;211;188;199;91
26;80;78;96;34
27;112;169;79;23
28;29;46;154;196
29;51;22;86;33
30;126;103;168;201
31;169;195;148;93
32;162;155;177;193
33;208;116;201;202
34;79;51;17;160
35;13;110;68;194
36;85;4;135;111
37;121;188;111;153
38;193;31;48;173
39;43;25;151;35
40;137;149;104;76
41;154;36;207;132
42;139;123;138;115
43;145;181;140;141
44;40;62;9;104
45;211;102;88;118
46;22;108;53;5
47;160;109;67;35
48;109;167;3;14
49;169;9;33;81
50;77;23;161;101
51;47;69;28;41
52;99;85;207;172
53;213;14;150;23
54;147;17;38;207
55;158;140;130;196
56;34;8;188;71
57;76;37;60;191
58;92;59;207;15
59;120;212;35;102
60;177;39;214;27
61;55;90;161;129
62;22;119;34;180
63;103;149;191;40
64;185;32;155;85
65;176;64;123;7
66;114;52;113;185
67;128;161;78;109
68;103;2;182;96
69;215;32;172;119
70;142;76;43;63
71;187;189;177;157
72;178;182;21;94
73;163;173;86;57
74;17;100;134;18
75;21;123;63;92
76;51;200;79;52
77;53;94;130;30
78;94;157;105;30
79;92;85;195;175
80;32;187;56;100
81;206;161;188;104
82;44;55;79;171
83;27;64;91;198
84;121;54;172;110
85;78;13;128;63
86;132;211;97;94
87;145;102;74;142
88;98;157;103;108
89;158;215;127;30
90;5;8;134;151
91;69;163;149;161
92;146;143;181;167
93;64;69;47;13
94;140;203;87;104
95;199;86;158;85
96;210;200;153;164
97;38;129;30;137
98;96;140;160;34
99;102;77;95;75
100;137;210;199;200
101;173;27;31;79
102;140;62;154;210
103;87;162;26;127
104;57;4;55;156
105;73;18;216;123
106;35;114;19;97
107;166;83;176;183
108;86;109;39;140
109;136;108;171;165
110;46;83;27;45
111;194;168;33;148
112;188;27;23;98
113;133;177;102;211
114;208;185;191;134
115;56;157;15;69
116;99;3;50;135
117;145;62;98;58
118;199;18;98;38
119;91;12;63;45
120;204;149;186;77
121;122;111;205;116
122;121;125;61;128
123;25;32;158;11
124;212;11;41;172
125;212;211;168;159
126;100;178;12;85
127;23;54;44;53
128;135;89;96;106
129;188;200;96;23
130;98;32;13;137
131;166;40;17;214
132;61;209;75;170
133;154;37;197;171
134;169;32;147;159
135;22;160;101;13
136;192;52;5;175
137;60;25;6;117
138;213;189;115;109
139;84;82;136;96
140;77;65;112;40
141;31;203;127;171
142;184;202;86;15
143;63;50;126;5
144;22;35;177;174
145;23;22;158;24
146;123;34;38;120
147;75;141;11;168
148;93;167;133;103
149;47;150;44;22
150;106;93;159;15
151;106;90;21;29
152;123;96;120;57
153;84;182;129;34
154;148;158;13;113
155;8;203;187;186
156;155;29;37;17
157;213;63;126;29
158;212;208;31;191
159;195;138;29;174
160;30;194;105;188
161;147;47;48;94
162;112;193;9;202
163;158;182;2;106
164;129;94;19;194
165;77;202;164;59
166;31;157;71;204
167;166;97;125;120
168;211;48;15;27
169;96;173;5;52
170;57;201;72;127
171;56;106;169;121
172;128;64;53;52
173;185;32;200;190
174;155;13;97;74
175;106;180;21;33
176;135;25;205;30
177;73;82;74;139
178;97;167;41;102
179;128;207;2;32
180;80;150;3;134
181;16;62;97;149
182;135;73;23;147
183;161;153;211;160
184;178;214;202;13
185;26;114;28;16
186;193;214;98;102
187;110;144;119;173
188;201;206;153;133
189;206;205;173;61
190;186;28;66;193
191;210;85;19;128
192;41;38;67;146
193;164;37;24;35
194;127;51;116;80
195;88;138;80;144
196;182;74;195;70
197;92;13;122;213
198;175;168;80;43
199;177;33;51;13
200;195;124;58;208
201;40;67;112;46
202;99;61;134;44
203;127;13;187;106
204;16;129;14;27
205;142;210;209;78
206;147;48;74;92
207;38;67;79;191
208;99;29;203;80
209;91;168;147;43
210;38;65;160;147
211;182;141;187;209
212;62;153;51;179
213;53;20;128;30
214;22;105;40;142
215;164;31;10;112
216;125;131;110;161

[SEPARACIONES]
estudiante_i;estudiante_j
5;109
9;67
10;93
11;135
12;19
14;42
17;88
20;45
20;77
20;177
24;112
28;52
30;209
30;214
31;200
34;63
35;44
35;154
36;51
42;103
42;104
42;109
43;74
44;209
45;62
45;187
48;148
49;147
52;210
55;149
58;61
58;158
61;88
62;176
63;193
65;67
70;214
76;176
80;105
88;134
89;115
89;133
90;104
91;109
94;154
97;98
113;166
117;125
136;209
143;150
148;209
161;170
164;178
202;207

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
