# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_5_s_4_i_1
semilla=50527
N=108
C=4
L=27
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27
3;27
4;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=5
minimo_O2=5
minimo_O3=5
minimo_O4=5

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;1;1
2;O1;M;2;3;2
3;O1;F;2;2;2
4;O1;F;3;1;2
5;O1;F;3;3;2
6;O1;F;3;2;3
7;O1;M;1;1;1
8;O1;M;1;2;3
9;O1;F;3;3;1
10;O1;F;3;2;2
11;O1;F;3;1;2
12;O1;M;3;3;3
13;O1;F;3;1;3
14;O1;M;3;1;2
15;O1;M;2;3;1
16;O1;M;1;2;3
17;O1;F;3;2;3
18;O1;M;2;3;1
19;O1;F;2;2;3
20;O1;F;2;3;3
21;O1;F;2;1;3
22;O1;M;2;3;2
23;O1;M;2;2;1
24;O1;M;2;2;2
25;O1;M;3;1;2
26;O1;M;1;2;1
27;O1;F;1;1;2
28;O2;F;1;3;3
29;O2;M;1;3;2
30;O2;M;3;2;2
31;O2;M;1;3;3
32;O2;M;1;1;2
33;O2;M;2;2;2
34;O2;M;1;2;3
35;O2;F;1;2;2
36;O2;F;1;3;1
37;O2;M;1;2;1
38;O2;M;1;1;3
39;O2;F;1;2;3
40;O2;F;3;3;3
41;O2;F;3;1;3
42;O2;F;3;2;1
43;O2;F;2;1;3
44;O2;F;1;3;1
45;O2;F;2;2;3
46;O2;M;2;1;2
47;O2;F;1;2;3
48;O2;F;1;3;3
49;O2;M;2;1;1
50;O2;M;1;2;3
51;O2;M;3;1;2
52;O2;M;2;3;2
53;O2;M;3;1;2
54;O2;F;1;3;2
55;O3;F;3;2;1
56;O3;M;1;3;3
57;O3;F;1;1;2
58;O3;M;2;1;3
59;O3;F;2;3;3
60;O3;M;2;3;2
61;O3;M;1;2;3
62;O3;F;1;1;1
63;O3;F;2;1;2
64;O3;F;1;2;3
65;O3;F;1;1;1
66;O3;F;2;2;2
67;O3;M;3;2;3
68;O3;F;3;2;2
69;O3;F;2;2;2
70;O3;M;3;2;3
71;O3;M;1;3;2
72;O3;M;2;2;3
73;O3;F;1;1;2
74;O3;M;1;3;3
75;O3;M;3;3;3
76;O3;F;1;1;1
77;O3;M;2;2;3
78;O3;M;3;3;3
79;O3;F;3;1;3
80;O3;M;3;3;1
81;O3;M;1;1;2
82;O4;F;3;2;3
83;O4;M;2;1;2
84;O4;F;2;2;2
85;O4;F;3;3;3
86;O4;M;1;2;3
87;O4;F;2;2;1
88;O4;F;1;3;3
89;O4;M;2;1;1
90;O4;F;2;3;1
91;O4;M;2;2;2
92;O4;M;2;2;2
93;O4;M;2;2;2
94;O4;M;3;2;2
95;O4;F;1;2;1
96;O4;F;2;1;2
97;O4;M;2;3;2
98;O4;M;2;3;2
99;O4;M;2;1;1
100;O4;M;1;2;1
101;O4;M;3;1;2
102;O4;F;1;2;3
103;O4;F;2;2;1
104;O4;M;2;1;3
105;O4;F;1;1;2
106;O4;F;3;1;2
107;O4;M;3;2;3
108;O4;F;2;3;1

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;106;63;99;83;24
2;11;18;85;34;21
3;98;55;73;42;65
4;64;59;87;108;104
5;17;53;69;20;92
6;95;62;86;12;7
7;63;51;90;73;53
8;33;10;69;105;107
9;62;46;24;63;64
10;98;91;58;108;20
11;61;53;58;30;15
12;41;66;98;95;29
13;25;45;23;83;68
14;48;59;6;46;103
15;81;75;5;89;36
16;56;44;68;65;30
17;76;95;9;42;105
18;61;79;4;22;101
19;60;46;67;55;53
20;80;40;1;88;34
21;12;61;82;98;7
22;68;58;72;2;69
23;27;29;77;108;73
24;7;57;2;44;68
25;69;45;99;101;82
26;38;61;10;7;13
27;38;33;44;60;97
28;101;99;91;89;1
29;19;53;52;16;79
30;10;69;16;25;103
31;57;41;105;5;95
32;90;67;52;31;91
33;51;107;48;67;86
34;55;1;86;26;35
35;17;67;31;62;82
36;43;40;91;87;4
37;55;39;28;32;107
38;85;35;42;37;12
39;78;34;74;51;68
40;43;11;69;13;92
41;6;108;75;104;43
42;105;39;59;9;90
43;106;104;97;12;59
44;29;82;24;32;30
45;106;87;9;74;96
46;98;74;55;3;12
47;77;26;52;88;32
48;70;15;18;77;107
49;64;108;70;89;83
50;107;16;32;89;47
51;53;6;100;38;59
52;50;77;33;78;31
53;90;26;105;1;23
54;85;10;28;1;65
55;51;3;44;32;21
56;29;18;63;10;93
57;15;68;61;82;64
58;104;65;100;71;6
59;73;85;7;23;50
60;26;52;80;72;81
61;83;12;22;28;18
62;67;3;39;52;46
63;68;64;75;60;94
64;50;98;33;46;18
65;60;55;76;93;95
66;11;34;64;81;43
67;19;13;76;103;87
68;79;74;15;91;57
69;65;37;90;86;33
70;1;72;100;86;50
71;27;47;98;26;16
72;24;22;41;64;93
73;44;75;49;56;103
74;34;26;41;85;94
75;35;48;61;28;78
76;100;95;48;52;16
77;81;14;2;72;60
78;55;33;75;30;83
79;26;50;59;105;108
80;66;50;65;104;74
81;35;45;99;21;69
82;55;12;79;2;39
83;32;84;103;74;67
84;16;4;93;40;49
85;56;75;63;18;42
86;80;19;78;42;58
87;62;30;91;99;54
88;29;52;56;36;27
89;63;38;32;57;70
90;26;104;21;71;33
91;83;10;20;90;74
92;81;64;69;59;12
93;18;24;44;3;97
94;37;93;66;64;75
95;52;66;47;97;92
96;85;75;58;56;3
97;37;10;12;65;101
98;1;66;76;62;13
99;10;17;94;35;68
100;90;80;28;21;11
101;106;59;28;67;3
102;34;51;29;57;104
103;70;29;56;36;71
104;60;101;3;97;41
105;92;50;95;88;17
106;69;40;30;91;97
107;98;45;62;35;47
108;8;77;94;83;96

[SEPARACIONES]
estudiante_i;estudiante_j
1;59
4;70
10;64
13;52
14;101
17;21
18;27
21;106
30;86
31;100
37;101
40;76
40;77
42;99
46;103
49;70
50;57
52;63
56;71
57;82
59;66
61;67
65;93
66;94
90;97
92;101
94;97

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
