# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_5_s_3_i_9
semilla=50509
N=108
C=3
L=36
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=11
minimo_O2=11
minimo_O3=11

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;3;2
2;O1;M;3;3;1
3;O1;M;1;1;3
4;O1;F;1;2;3
5;O1;F;1;1;3
6;O1;M;3;2;1
7;O1;M;1;2;3
8;O1;M;3;2;2
9;O1;M;2;3;3
10;O1;M;2;2;3
11;O1;M;1;1;3
12;O1;F;3;1;3
13;O1;F;3;2;2
14;O1;F;2;1;1
15;O1;M;2;3;1
16;O1;F;1;1;2
17;O1;M;3;2;3
18;O1;F;1;3;3
19;O1;M;2;2;2
20;O1;F;2;2;1
21;O1;F;3;3;3
22;O1;F;1;2;2
23;O1;F;1;3;3
24;O1;M;3;2;3
25;O1;M;1;2;3
26;O1;F;3;1;1
27;O1;F;1;3;1
28;O1;M;2;1;2
29;O1;F;2;3;2
30;O1;F;3;1;3
31;O1;F;2;3;3
32;O1;M;1;3;3
33;O1;M;3;1;2
34;O1;F;2;1;2
35;O1;F;1;2;1
36;O1;M;1;1;2
37;O2;F;2;2;1
38;O2;F;1;3;1
39;O2;M;3;2;1
40;O2;F;3;3;1
41;O2;F;3;2;3
42;O2;M;2;3;1
43;O2;M;2;1;2
44;O2;F;3;3;1
45;O2;F;3;2;3
46;O2;F;1;1;1
47;O2;M;3;2;3
48;O2;F;3;1;1
49;O2;F;1;1;2
50;O2;F;3;1;3
51;O2;F;1;3;2
52;O2;M;3;3;2
53;O2;M;3;2;1
54;O2;M;1;3;3
55;O2;F;1;2;1
56;O2;M;2;2;3
57;O2;M;2;3;1
58;O2;F;1;1;2
59;O2;F;1;1;2
60;O2;F;3;3;3
61;O2;F;3;1;3
62;O2;M;3;2;3
63;O2;M;2;3;2
64;O2;M;3;1;1
65;O2;M;3;3;2
66;O2;M;2;2;3
67;O2;M;3;1;1
68;O2;M;2;1;2
69;O2;M;2;3;3
70;O2;F;3;3;2
71;O2;F;3;1;2
72;O2;M;1;1;1
73;O3;M;1;1;1
74;O3;F;2;3;2
75;O3;F;1;2;3
76;O3;M;2;2;1
77;O3;F;3;2;1
78;O3;F;3;3;3
79;O3;F;3;2;1
80;O3;F;1;2;3
81;O3;F;3;2;3
82;O3;M;2;2;3
83;O3;M;2;2;2
84;O3;M;2;1;3
85;O3;M;2;3;2
86;O3;F;1;1;1
87;O3;F;3;1;3
88;O3;F;1;1;3
89;O3;M;2;1;3
90;O3;F;3;1;1
91;O3;F;2;1;2
92;O3;F;3;1;1
